"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Si","K","Ca","Ti","Mn","Fe","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered","cps_sum_filtered_pc"
"HER44L","HER44L_2A","HER44L_2A_267",14.45,3999.8,6.79,1,26494,94151,1.33,0.0456713152276662,0.30801584688426,1.74613121475077,0.780660853310108,0.552304277171777,41.9464477275865,0.12426846236365,0.2857112510754,1.51883676222239,0.318637082983718,2.27613089611369,39.2465295111045,8.37165829359221,4.68802334432885,0.213309518010338,-0.929989576232317,-1.73500665263561,-0.805017076403289,100,97.963909039734,97.5210034943867
"HER44L","HER44L_2A","HER44L_2A_268",14.5,4056.37,6.79,1,27479,95369,1.44,0.0356509977036563,0.299887804213109,1.38304899915067,0.609212637230127,0.556784699430633,41.4421877129885,0.105904434354979,0.246411307657625,1.64623724690413,0.167769400958383,2.13067139217146,40.979773301597,8.38322725413919,4.88830519074421,0.204569878716545,-0.708758946032059,-1.52863734189746,-0.819878395865403,100,98.4040935733834,97.9867671884994
"HER44L","HER44L_2A","HER44L_2A_269",14.55,4112.95,6.78,1,28330,98567,1.45,0.0365233800359147,0.226242048555805,1.27020199458237,0.670609838992766,0.525530857183439,41.1679365304818,0.0933375267584486,0.191747745188552,2.19241734048921,0.283056195278339,1.73181693670295,41.1740237604878,8.22384773808678,5.00666173205033,0.199733885274985,-1.08658206839157,-1.72532578019993,-0.638743711808358,100,98.1920926882222,97.7872918928242
"HER44L","HER44L_2A","HER44L_2A_270",14.6,4169.52,6.78,1,28892,98924,1.39,0.0171849096275929,0.26282802959848,1.15239982208564,0.602482714002669,0.500384133274029,39.9528931300797,0.190044882940439,0.211273300715701,1.89236181310905,0.279002062189155,1.5314787109296,42.1778334883345,8.17698435162347,5.15811595994561,0.193869235931358,-0.829559036049822,-1.47810191037301,-0.648542874323191,100,97.252436213659,96.94715134851
"HER44L","HER44L_2A","HER44L_2A_271",14.65,4226.09,6.78,1,29139,92717,1.38,0.0215710171813152,0.156389874564535,0.857447932957279,0.499369047747447,0.456227013384816,35.2459635234099,0.129426103087891,0.176882340886785,2.46772436554246,0.121876247074431,1.44525815114812,47.5856639019813,8.57447932957279,5.54968553459119,0.180190389845875,-1.16099331166566,-1.70160837223376,-0.540615060568098,100,98.0251733770506,97.7382788485391
"HER44L","HER44L_2A","HER44L_2A_272",14.7,4282.66,6.78,1,29386,91495,1.45,0.0273238974807367,0.157385649489043,0.83939013060823,0.367233182141101,0.349745887753429,32.9504344499699,0.185802502869009,0.207661620853599,2.56407453959233,0.0972730750314225,1.04705175146183,49.6289414722116,8.91086944641784,5.56948362565927,0.179549859055673,-0.847297860387204,-1.67397643357167,-0.826678573184468,100,97.7605333624788,97.3331876058801
"HER44L","HER44L_2A","HER44L_2A_273",14.75,4339.23,6.78,1,29476,91362,1.33,0.0218909393402071,0.12368380727217,0.801208379851579,0.299905868960837,0.298811321993827,33.3092533000591,0.182789343490729,0.235327597907226,2.69696372671351,0.260502178148464,0.967579518837153,50.0153236575381,8.77498303452201,5.69976300361731,0.175445891235365,-0.88574028767573,-1.86839269524897,-0.982652407573241,100,98.313303123837,97.988222674635
"HER44L","HER44L_2A","HER44L_2A_274",14.8,4395.8,6.78,1,29488,91715,1.56,0.00545167093714223,0.109033418742845,0.957313416562176,0.346726271602246,0.304203238292537,33.4950662378019,0.149375783677697,0.280215886169111,2.91555361718367,0.0152646786239983,0.900616038815897,49.7421359646732,8.64089843537044,5.75659305993691,0.173713859845247,-1.15688119679209,-2.17247640764703,-1.01559521085494,100,98.2434716240528,97.8618546584528
"HER44L","HER44L_2A","HER44L_2A_275",14.85,4452.37,6.78,1,28792,89322,1.46,0.0302277154564385,0.235104453550077,1.07700230626273,0.43214437652538,0.285483979310808,31.2297082465686,0.169051297552675,0.203757193076734,2.59510534918609,0.209354918161259,1.3759208257764,50.8351805826112,9.02801101632297,5.63082837301587,0.177593763076178,-0.608729838747362,-1.52190691994824,-0.913177081200876,100,98.0150466850272,97.7060522603614
"HER44L","HER44L_2A","HER44L_2A_276",14.9,4508.94,6.77,1,28792,87903,1.27,0.0125137936134148,0.184294051397563,1.14444330682684,0.398166160426834,0.306019134728052,29.818094945565,0.267340136286589,0.159266464170734,2.64154807003174,0.0853213200914645,1.16264518844636,51.9845739053275,9.29092294915987,5.59520019591037,0.178724614845938,-0.770336819251075,-1.8261410154273,-1.05580419617623,100,97.7884713832292,97.4551494260719
"HER44L","HER44L_2A","HER44L_2A_277",14.95,4565.51,6.77,1,28975,91061,1.52,0.0329449489902373,0.235007302797026,1.31669979464315,0.566653122632082,0.323958665070667,30.7178704384973,0.119699981331196,0.44146231646918,2.80690965396822,0.158135755153139,1.32987777423925,50.537551751024,9.04338849782014,5.58834244080146,0.178943937418514,-0.880130750459711,-1.72326714000566,-0.843136389545951,100,97.9969471013936,97.6301600026356
"HER44L","HER44L_2A","HER44L_2A_278",15,4622.08,6.77,1,29075,89543,1.38,0.0346202383212535,0.178685101012921,1.05982600538289,0.305998235484628,0.308231799247289,31.0856236668416,0.173101191606267,0.298180762315312,2.70484571658309,0.224473158147482,1.24856214332779,51.4155210345867,8.7287671844812,5.89035312180143,0.169769108799062,-0.537954291154243,-1.7802349833761,-1.24228069222186,100,98.1829958790749,97.7664362373385
"HER44L","HER44L_2A","HER44L_2A_279",15.05,4678.66,6.77,1,29168,90385,1.3,0.0497870221828843,0.170382253692537,1.12518670133319,0.458040604082536,0.345190020467998,32.048459368258,0.222382032416883,0.111744205343807,2.67854179343918,0.147148310007191,1.31880289871107,50.6488908557836,8.6386015378658,5.86308913934426,0.170558553048341,-0.988913371411685,-1.88765979363493,-0.898746422223246,100,98.4046025336062,97.9631576035847
"HER44L","HER44L_2A","HER44L_2A_280",15.1,4735.23,6.77,1,28732,86937,1.28,0.0552123951827185,0.249606036555207,1.22272450165062,0.391087799210923,0.349678502823884,29.727273772962,0.195543899605461,0.0943211751038108,2.68930374869158,0.164486927315182,1.21812346871873,52.2930397874323,9.01457377181177,5.80094423886691,0.172385728740487,-0.449048264069748,-1.58895302480149,-1.13990476073174,100,98.0215558392859,97.6649757870642
"HER44L","HER44L_2A","HER44L_2A_281",15.15,4791.8,6.77,1,28678,86775,1.4,0,0.190146931719965,1.2434456928839,0.533563814462691,0.311149524632671,29.3886488043791,0.0875828291558629,0.13828867761452,2.91789109766638,0.216652261596082,1.46240276577355,52.3514837222702,9.05214635551714,5.78332272437938,0.172910980012327,-1.03178158018565,-1.87784449135755,-0.846062911171901,100,98.2160760587727,97.8934024776721
"HER44L","HER44L_2A","HER44L_2A_282",15.2,4848.37,6.77,1,28818,88765,1.26,0.0259111136146003,0.179124654987889,1.29104940010139,0.510336281191911,0.437109220976736,31.198107362136,0.211795189545429,0.130682138230158,2.88289303216358,0.126175857601532,1.19416436658593,50.5356841097279,8.92130907452261,5.6646041166814,0.176534843283249,-1.0469879232628,-1.97512869505445,-0.928140771791651,100,98.1479186616346,97.6443418013857
"HER44L","HER44L_2A","HER44L_2A_283",15.25,4904.94,6.77,1,28430,84967,1.35,0.0588463756517236,0.137700519025033,1.0721809643744,0.71321807289889,0.428401614744548,29.3996492756011,0.109454258712206,0.115338896277378,3.09061164922852,0.0117692751303447,1.16045052785199,52.1237656972707,8.95994915673144,5.81741757520032,0.171897579479769,-1.64470605127156,-2.0523689624622,-0.407662911190644,100,97.7932609130604,97.3813362834983
"HER44L","HER44L_2A","HER44L_2A_284",15.3,4961.51,6.77,1,28148,82637,1.4,0.0242022338661858,0.129481951184094,0.99229158851362,0.312208816873797,0.258963902368189,27.6413712985709,0.128271839490785,0.191197647542868,3.04343090867287,0.122221281024239,1.39646889407892,54.4163026247323,9.30091847477522,5.85063752276867,0.170921544209215,-0.880130750459711,-2.03647550579639,-1.15634475533668,100,98.2332369277684,97.9573314616939
"HER44L","HER44L_2A","HER44L_2A_285",15.35,5018.08,6.77,1,28047,82352,1.35,0.0218573926559161,0.190645035943268,1.11594132504371,0.299931999222848,0.264717311054983,26.1390130172916,0.185787837575287,0.241645618807072,2.7856032640373,0.30721779677482,1.33208665241888,54.6653390324461,9.57718088206722,5.70787371624192,0.175196588031454,-0.453142531279669,-1.76704031700738,-1.31389778572771,100,97.4706139498737,97.126967165339
"HER44L","HER44L_2A","HER44L_2A_286",15.4,5074.65,6.77,1,28478,84924,1.34,0.0141302811925957,0.216664311619801,1.05859356601196,0.412133201450709,0.29673590504451,28.7657199378268,0.189581272667326,0.148367952522255,2.96618152701239,0.138947765060525,1.43893363477933,52.8743346992605,9.19174791578352,5.75236997181655,0.173841391443779,-0.642997396874474,-1.58634727686263,-0.943349879988161,100,98.0370684376619,97.7120719702322
"HER44L","HER44L_2A","HER44L_2A_287",15.45,5131.22,6.77,1,28084,84971,1.42,0.0317755469513128,0.152993374210025,1.04976992150263,0.397782772946064,0.281272434124584,31.2847912817314,0.134163420461098,0.188299537489261,2.71975144461051,0.263619352484965,1.418130891716,51.0291746595897,8.92422120488167,5.71805354081498,0.174884686346863,-0.955511445027436,-1.92593168212443,-0.970420237096991,100,98.2170387543986,97.8757458426993
"HER44L","HER44L_2A","HER44L_2A_288",15.5,5187.79,6.77,1,27638,81208,1.32,0.00861984040981184,0.131760417692838,0.79671953502118,0.321396906708699,0.289380356615112,29.5795980691558,0.167471185104916,0.0849669983252881,2.65860506354054,0.206876169835484,1.51832331789971,53.0218697665255,9.06068367648508,5.85186191899973,0.170885781968508,-0.891691572860787,-1.79951746003899,-0.907825887178207,100,98.1578169638459,97.8462713033199
"HER44L","HER44L_2A","HER44L_2A_289",15.55,5244.37,6.77,1,27639,80718,1.38,0.0235387398102034,0.11397705592309,0.864738967764315,0.241581803315246,0.291137045020937,27.9875616343319,0.0991104834113828,0.205654253078619,3.24091280755222,0.112738174880448,1.97229861988652,53.1145469412027,9.50221759706633,5.5897001303781,0.178900473491475,-0.751210981514707,-2.02643052571333,-1.27521954419863,100,98.1664560568894,97.7700141232439
"HER44L","HER44L_2A","HER44L_2A_290",15.6,5300.94,6.77,1,27949,81939,1.49,0.0170858809602265,0.150111668436276,0.965352274252798,0.261169894677748,0.251406534129047,30.1370531737024,0.185503850425316,0.258729054540573,2.89727724282698,0.0707843639780813,1.46816534251089,51.8361219931901,8.80777163499677,5.88527088818068,0.169915713142158,-0.553791659649434,-1.86111361239524,-1.3073219527458,100,97.617740026117,97.3065329086271
"HER44L","HER44L_2A","HER44L_2A_291",15.65,5357.51,6.78,1,27066,79013,1.38,0.021515446825206,0.122764608355587,0.741650108210041,0.259450976421602,0.239201144115525,29.5457709490843,0.131623909989495,0.294888182957235,2.99444395226102,0.0582182678799691,1.48076898738182,52.0319441104628,9.40098464809588,5.53473344103393,0.180677174547577,-0.748299000635025,-1.79860881107363,-1.0503098104386,100,97.6333008492274,97.3232252920406
"HER44L","HER44L_2A","HER44L_2A_292",15.7,5414.08,6.78,1,26450,77320,1.36,0.0245732022762545,0.138385928608381,0.900155199172271,0.2703052250388,0.256078634247284,30.3685980341438,0.188825659596482,0.125452664252457,3.06001034661148,0,1.67873771339886,50.7475426797724,9.54086911536472,5.31896434865121,0.18800652428768,-0.669505417502905,-1.87252082587251,-1.20301540836961,100,97.668132436627,97.2995344024832
"HER44L","HER44L_2A","HER44L_2A_293",15.75,5470.65,6.78,1,25899,77902,1.45,0.0102693127262458,0.164309003619933,1.08341249261893,0.361993273600164,0.292675412698005,31.992760134528,0.206669918615697,0.179712972709301,3.18862160149932,0.386382891324998,1.78814407845755,48.7253215578547,9.1435393186311,5.32893443773691,0.187654776331735,-0.789876807018496,-1.88612223067634,-1.09624542365784,100,97.9089111961182,97.523811968884
"HER44L","HER44L_2A","HER44L_2A_294",15.8,5527.22,6.78,1,25474,79904,1.37,0.0425510612735282,0.219012815378454,1.02873448137765,0.498097717260713,0.39046856227473,37.4962454945935,0.221515818982779,0.198988786543853,2.70449539447337,0.285342410893072,1.54185022026432,43.8513716459752,8.34876852222667,5.25243591665417,0.190387853534633,-0.821666031360924,-1.54695442113267,-0.725288389771742,100,97.244193031638,96.8274429315178
"HER44L","HER44L_2A","HER44L_2A_295",15.85,5583.79,6.78,1,23950,77810,1.35,0.0115666366790901,0.219766096902712,1.28903739879193,0.582187379514201,0.445958103071585,40.3958360107955,0.150366276828171,0.272458552885233,2.2207942423853,0.418969284153708,1.89307286981108,41.3481557640406,8.52204086878293,4.85190770622832,0.206104497560066,-0.974228568980374,-1.76908723145928,-0.794858662478901,100,98.1686158591441,97.7702094846421
"HER44L","HER44L_2A","HER44L_2A_296",15.9,5640.36,6.78,1,22921,76027,1.43,0.0486669209622897,0.234127349494259,1.43238586291712,0.765517513514935,0.423533744590738,40.6158338485012,0.0526128875267997,0.220974127612559,2.1084614676365,0.322253936101648,2.30970576242651,40.4251121312165,8.7140094966262,4.63909433962264,0.215559315416152,-1.18468689743935,-1.81123157264088,-0.626544675201523,100,98.1190892709169,97.6731950491273
"HER44L","HER44L_2A","HER44L_2A_297",15.95,5696.93,6.77,1,22279,74326,1.46,0.0363264537308613,0.235449237144472,1.12342921723219,0.89067082851223,0.477625595350214,41.5090277964642,0.0780346043107392,0.188359389715577,1.98450071307483,0.154723784409224,2.36929203777951,39.8945187417593,8.889217770363,4.48796730740124,0.222818022393093,-1.33047958201349,-1.56264575092734,-0.232166168913847,100,98.1957861313672,97.8311761698464
"HER44L","HER44L_2A","HER44L_2A_298",16,5753.5,6.76,1,23428,82382,1.47,0.0837561603262849,0.362943361413901,1.55616518171445,0.881260469520041,0.562015974363332,43.9756257434877,0.143235172731907,0.248840766186788,1.84627709936637,0.432133232987789,2.30390133767085,36.6730596489524,8.52370663494453,4.30247792651666,0.23242420230372,-0.88710644143411,-1.45573306408993,-0.568626622655819,100,97.9667888616445,97.5929207836663
"HER44L","HER44L_2A","HER44L_2A_299",16.05,5788.42,6.77,1,23112,83103,1.49,0.0601662996522388,0.382657665788239,1.55229053102776,1.451211147612,0.657015992202448,47.6986390383019,0.114315969339254,0.23946187261591,1.5667304429443,0.383860991781283,2.2682694968894,33.9410129598209,7.85771873458239,4.31944869831547,0.231511026022832,-1.33301299450695,-1.40034611457554,-0.0673331200685871,100,98.5692453942698,98.173351142558
"HER44L","HER44L_2A","HER44L_2A_300",16.1,5823.34,6.77,1,22361,78443,1.41,0.061190928444858,0.421962444067667,2.01292658363398,0.646329181698813,0.572390143161276,46.9168695740856,0.138954400010198,0.341649350483791,1.5119258569917,0.39009216883597,2.68220236349961,33.9660645309333,8.15241640426807,4.16637998436278,0.240016514036931,-0.42639262821412,-1.56242863887858,-1.13603601066446,100,98.3452953099703,97.8149739301149
"HER44L","HER44L_2A","HER44L_2A_301",16.15,5858.25,6.77,1,21754,77859,1.38,0.120731065130557,0.413568116723821,1.9650907409548,0.833558098614162,0.53173043578777,47.579599018739,0.11174045389743,0.227334026894771,1.33960107373586,0.286415186426746,3.0799265338625,33.0636149963395,8.31888413670866,3.97452524316813,0.251602377345298,-0.700881171159682,-1.55847146884207,-0.857590297682391,100,98.4112305578032,97.8717938838156
"HER44L","HER44L_2A","HER44L_2A_302",16.2,5893.17,6.77,1,21370,78101,1.6,0.0614588801679876,0.436614127860079,2.22404322607905,0.769516395436678,0.640196668416538,47.779157757263,0.0396921934418253,0.209984507240624,1.23301878337025,0.363631707660593,3.17921665535653,32.0994609544052,8.72075901717007,3.68081045367787,0.271679297965696,-0.566712457251691,-1.62803228895759,-1.0613198317059,100,98.1882434283812,97.7567508738685
"HER44L","HER44L_2A","HER44L_2A_303",16.25,5928.09,6.77,1,21447,80925,1.4,0.0531356194006796,0.553599011430337,2.69879518072289,1.28761198640717,0.716713005869632,49.4457831325301,0.179178251467408,0.234785295026259,1.03799814643188,0.546184738955823,3.37349397590361,29.7374111831943,8.18535681186284,3.63300120772947,0.275254519011012,-0.844103989898327,-1.58412010444981,-0.740016114551483,100,98.4973741118319,98.050046339203
"HER44L","HER44L_2A","HER44L_2A_304",16.3,5963.01,6.78,1,20792,75574,1.62,0.035726572630799,0.468415063381586,2.24680445655913,1.08370603646757,0.651017545716781,47.9397676449573,0.132320639373329,0.203773784634927,1.32188318733956,0.475031095350253,3.20083626644084,31.2554582263741,8.82049382062614,3.54350435043504,0.282206511155328,-0.838787170719295,-1.56790945373752,-0.729122283018223,100,98.3115886415963,97.8352343398523
"HER44L","HER44L_2A","HER44L_2A_305",16.35,5997.92,6.78,1,20889,79158,1.42,0.0720078829682407,0.402991485383663,2.64028904216883,1.13696657318275,0.763030900224867,51.9063139543697,0.107380176356148,0.108643472548574,0.9146264433159,0.226130018444124,2.80957073195381,28.9433790646555,7.92844690366103,3.65057361376673,0.27392955348959,-1.03720366053947,-1.87972824217401,-0.842524581634546,100,98.3716112079638,97.9597766492332
"HER44L","HER44L_2A","HER44L_2A_306",16.4,6032.84,6.79,1,20580,79066,1.62,0.0569144765132927,0.447727215237903,2.47514734525586,0.997900488199732,0.846128550830951,51.3191510889637,0.103710823868667,0.163154832671439,0.751271089975464,0.46922823969848,2.92160979434902,28.8126375433182,8.11221005236132,3.55176177112566,0.281550414819367,-0.8014694077121,-1.7098710542623,-0.908401646550202,100,97.9725798699821,97.476791541244
"HER44L","HER44L_2A","HER44L_2A_307",16.45,6067.76,6.79,1,20614,83229,1.56,0.0588737098847757,0.426534020593783,2.898028331471,1.05011474365906,0.943180862439775,54.4665921734011,0.0985233512357472,0.117747419769551,0.656021338716072,0.430138533443872,2.92446142570498,26.2672866428769,7.48056566821661,3.51140379055573,0.284786387338761,-0.90096258618012,-1.91609376837166,-1.01513118219154,100,98.2397962248735,97.8180682214132
