"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","Fe a*2"
"HER44L","HER44L_2B","HER44L_2B_717",46.8,9574.2,7.36,1,29489,117301,1.58,8,47,66,8,222,60,101,433,1222,854,141,51,536,65579,215,95,246,219,0,87,1784,428,1252,0,651,0,0,0,0,0,0,0,0,22,0,65,136,0,35654,7119,30
"HER44L","HER44L_2B","HER44L_2B_718",46.85,9577.07,7.35,1,28699,109194,1.42,0,49,29,6,184,65,119,404,1271,862,94,45,447,58289,97,70,241,126,20,38,1753,378,1228,0,769,0,0,0,0,0,0,0,0,0,0,95,0,32,35214,7269,115
"HER44L","HER44L_2B","HER44L_2B_719",46.9,9579.94,7.35,1,28197,103136,1.41,0,26,45,0,133,48,94,440,1205,902,106,14,447,50410,57,135,287,157,10,246,2015,371,1263,0,873,0,0,0,0,6,0,36,0,0,0,8,57,52,36373,7320,170
"HER44L","HER44L_2B","HER44L_2B_720",46.95,9582.82,7.35,1,27540,99313,1.47,35,50,43,10,118,69,127,393,1181,888,135,35,501,47858,238,141,303,254,0,74,1833,440,1120,0,810,0,0,0,0,54,0,0,0,45,0,143,63,0,35549,6803,69
"HER44L","HER44L_2B","HER44L_2B_721",47,9585.69,7.35,1,27157,98132,1.48,8,18,69,25,139,64,141,406,1365,963,152,16,485,47532,122,92,253,174,0,150,1603,408,1506,0,839,5,0,0,4,83,0,0,0,43,0,93,154,0,34310,6910,130
"HER44L","HER44L_2B","HER44L_2B_722",47.05,9588.57,7.35,1,26360,96866,1.39,8,26,51,0,98,64,106,426,1336,909,134,58,501,47625,60,57,257,233,0,0,1762,273,1598,0,649,0,0,0,9,6,0,0,0,44,0,176,60,0,33380,6960,96
"HER44L","HER44L_2B","HER44L_2B_723",47.1,9591.44,7.36,1,26447,100887,1.5,6,35,42,0,140,72,124,476,1329,1007,120,25,591,51966,206,97,274,221,0,0,1569,333,1403,0,844,0,0,0,0,0,0,0,16,0,0,116,68,0,32696,7111,45
"HER44L","HER44L_2B","HER44L_2B_724",47.15,9594.32,7.35,1,26134,97012,1.51,0,32,50,14,89,63,101,543,1385,1050,99,33,563,48539,103,102,249,223,0,0,1515,310,1685,0,765,0,0,0,0,0,15,0,0,0,0,92,105,0,32114,7173,143
"HER44L","HER44L_2B","HER44L_2B_725",47.2,9597.19,7.35,1,27140,103569,1.51,24,39,66,0,119,34,86,594,1520,1033,137,68,585,53688,289,113,316,191,0,50,1530,340,1817,0,864,0,0,0,14,0,0,0,0,0,0,79,80,270,32477,7146,142
"HER44L","HER44L_2B","HER44L_2B_726",47.25,9600.07,7.35,1,27360,104314,1.52,37,48,75,0,153,37,112,585,1469,1024,146,0,597,54999,229,118,234,213,0,0,1515,518,1831,0,613,0,0,0,0,15,11,14,5,82,4,242,153,0,32081,7154,100
"HER44L","HER44L_2B","HER44L_2B_727",47.3,9602.94,7.35,1,27008,100822,1.61,18,41,71,0,155,53,108,537,1511,1084,91,19,524,51876,180,92,314,177,6,145,1333,415,1934,0,844,0,0,0,0,0,0,0,0,0,0,24,83,15,31898,7274,64
"HER44L","HER44L_2B","HER44L_2B_728",47.35,9605.82,7.36,1,26315,97113,1.48,14,21,61,19,127,80,94,462,1400,928,148,64,520,47862,250,72,313,165,35,0,1518,275,1790,0,730,0,12,0,0,0,0,22,44,0,0,0,171,0,32524,7392,34
"HER44L","HER44L_2B","HER44L_2B_729",47.4,9608.69,7.36,1,26176,95955,1.42,46,30,92,21,144,53,121,510,1441,967,76,30,520,46906,300,183,258,288,0,45,1364,454,1930,0,752,0,0,0,40,15,43,0,0,0,0,157,166,6,31828,7169,7
"HER44L","HER44L_2B","HER44L_2B_730",47.45,9611.56,7.36,1,26496,99316,1.5,48,93,82,19,156,101,128,507,1551,1047,108,65,546,49942,161,92,318,119,30,109,1511,397,2001,0,1030,0,5,0,54,45,74,0,0,0,0,84,220,115,31471,7087,222
"HER44L","HER44L_2B","HER44L_2B_731",47.5,9614.44,7.36,1,25592,95927,1.59,5,29,84,6,151,94,130,479,1532,1059,125,59,531,50281,42,142,270,245,0,45,1195,267,1764,0,765,0,0,0,15,51,0,0,9,17,21,266,29,0,29427,6792,26
"HER44L","HER44L_2B","HER44L_2B_732",47.55,9617.31,7.36,1,24321,93515,1.51,24,44,68,0,121,66,127,428,1375,888,73,22,479,49819,35,45,212,116,0,0,1182,344,2290,0,606,0,0,0,0,45,0,0,0,0,0,136,39,118,28002,6811,28
"HER44L","HER44L_2B","HER44L_2B_733",47.6,9620.19,7.36,1,24431,94894,1.51,0,41,29,24,144,65,138,424,1630,1031,92,65,590,49887,0,92,235,277,0,0,1143,329,2171,0,542,0,0,0,0,29,0,6,18,63,0,112,156,0,28545,7016,54
"HER44L","HER44L_2B","HER44L_2B_734",47.65,9623.06,7.35,1,23962,90752,1.51,16,56,79,0,178,50,111,459,1611,897,102,45,529,45241,46,117,312,284,0,96,1162,458,2169,0,645,0,0,0,7,0,0,40,59,16,0,185,17,11,28546,7208,48
"HER44L","HER44L_2B","HER44L_2B_735",47.7,9625.94,7.35,1,23562,88426,1.69,18,52,83,0,169,65,128,568,1898,792,94,44,350,42792,0,111,161,62,0,94,923,309,2710,0,764,0,0,0,0,5,0,0,148,138,228,78,149,88,28199,7206,36
"HER44L","HER44L_2B","HER44L_2B_736",47.75,9628.81,7.35,1,23986,94214,1.68,0,18,74,0,162,63,114,526,1878,768,95,41,559,50729,0,56,68,83,0,0,984,309,2374,0,716,0,0,0,0,24,0,78,123,0,0,128,18,36,27392,6798,93
"HER44L","HER44L_2B","HER44L_2B_737",47.8,9631.69,7.35,1,24129,98093,1.65,0,26,97,0,179,41,94,523,2470,1046,57,27,660,52246,0,134,143,136,7,0,960,553,2570,0,704,0,0,0,0,161,13,263,119,39,0,73,143,122,27332,7155,124
"HER44L","HER44L_2B","HER44L_2B_738",47.85,9634.56,7.35,1,24519,99936,1.69,34,50,122,12,172,48,119,643,2098,888,147,50,708,55142,0,41,174,195,0,36,892,292,2622,0,854,0,7,0,0,135,37,387,62,15,27,106,10,51,26545,7215,241
"HER44L","HER44L_2B","HER44L_2B_739",47.9,9637.44,7.36,1,23147,89114,1.59,0,12,96,11,133,45,103,560,2553,891,93,56,492,43870,135,122,139,162,0,46,832,301,2800,0,770,0,15,0,29,20,106,44,14,0,46,137,25,110,27454,6892,100
"HER44L","HER44L_2B","HER44L_2B_740",47.95,9640.31,7.36,1,22506,83987,1.54,11,12,119,6,129,36,114,438,2170,914,73,19,485,39676,103,145,154,147,0,135,836,348,2422,0,835,0,0,0,0,9,63,103,68,31,15,59,65,28,27204,7015,0
"HER44L","HER44L_2B","HER44L_2B_741",48,9643.19,7.36,1,23267,90740,1.48,15,45,118,0,146,50,118,505,2181,1400,93,12,697,45087,52,241,183,91,0,44,1010,367,2132,0,827,0,0,0,16,25,30,53,0,0,0,16,151,91,28006,6938,43
"HER44L","HER44L_2B","HER44L_2B_742",48.05,9646.06,7.36,1,23305,89232,1.65,74,60,118,12,146,60,134,476,2104,1367,107,28,576,42745,134,126,73,101,0,0,1042,267,2391,0,816,0,0,10,8,15,0,28,16,84,0,111,93,144,28658,7108,99
"HER44L","HER44L_2B","HER44L_2B_743",48.1,9648.93,7.37,1,22442,81215,1.57,43,24,130,0,86,43,113,415,2020,779,67,24,473,34824,25,117,68,140,0,0,1097,420,2728,0,715,0,0,0,0,106,0,0,0,29,0,207,226,0,28936,7360,0
"HER44L","HER44L_2B","HER44L_2B_744",48.15,9651.8,7.37,1,23654,87407,1.49,0,18,89,20,140,49,124,375,2239,944,75,26,554,40400,35,90,112,156,0,0,1239,294,2573,0,887,0,0,0,0,56,0,105,52,90,0,160,0,0,29078,7427,97
"HER44L","HER44L_2B","HER44L_2B_745",48.2,9654.67,7.37,1,23663,86540,1.52,24,31,101,28,128,78,123,492,2073,1508,68,89,548,40176,40,103,296,177,97,135,1373,333,2255,0,441,6,5,0,36,84,29,0,0,0,0,0,0,48,28884,6731,53
"HER44L","HER44L_2B","HER44L_2B_746",48.25,9657.54,7.37,1,22931,81545,1.47,0,23,108,25,103,35,138,544,1872,693,104,62,415,36079,40,125,133,141,0,0,1278,309,1886,0,746,0,8,0,6,64,46,11,0,0,0,0,158,0,29114,7279,102
"HER44L","HER44L_2B","HER44L_2B_747",48.3,9660.41,7.37,1,22557,82901,1.56,0,29,76,0,122,64,96,539,1769,758,48,68,455,38216,98,87,184,169,0,56,1205,352,2127,0,762,0,5,0,0,17,39,54,59,5,0,103,347,0,27683,7309,39
"HER44L","HER44L_2B","HER44L_2B_748",48.35,9663.28,7.38,1,22260,81095,1.49,0,11,76,0,131,50,128,529,2126,641,64,27,349,36363,88,102,192,133,0,37,1143,400,2519,0,1556,0,0,4,26,0,63,26,0,15,0,31,158,114,27131,6862,123
"HER44L","HER44L_2B","HER44L_2B_749",48.4,9666.16,7.38,1,22248,82399,1.44,28,48,92,14,117,27,116,593,2231,1024,80,25,528,37611,126,145,129,137,0,43,1103,296,2779,0,683,0,0,0,14,29,70,23,0,10,0,28,149,0,27387,6714,0
"HER44L","HER44L_2B","HER44L_2B_750",48.45,9669.03,7.39,1,21825,79823,1.47,0,34,110,18,135,55,127,474,2151,601,131,74,474,34813,76,100,110,137,0,83,1075,530,2662,15,907,0,12,0,33,89,47,0,0,0,0,0,29,83,27566,7072,116
"HER44L","HER44L_2B","HER44L_2B_751",48.5,9671.9,7.39,1,22780,82915,1.51,15,5,88,14,122,42,152,473,1789,694,105,62,431,37146,87,136,106,178,0,77,1089,263,2345,0,1013,0,0,0,45,108,34,43,0,38,0,95,9,0,28854,7257,42
"HER44L","HER44L_2B","HER44L_2B_752",48.55,9674.77,7.4,1,23739,89687,1.41,16,52,99,21,142,68,147,402,1981,775,111,31,484,42732,241,69,188,210,0,5,1178,408,2452,0,1180,0,0,0,0,0,88,0,0,124,0,131,103,68,29163,7018,39
"HER44L","HER44L_2B","HER44L_2B_753",48.6,9677.64,7.4,1,23822,87781,1.55,12,18,100,8,116,53,114,427,1820,766,101,32,475,40781,101,77,87,131,93,0,1172,287,2372,0,1382,0,0,0,0,61,0,0,0,17,0,0,0,0,30029,7149,110
"HER44L","HER44L_2B","HER44L_2B_754",48.65,9680.51,7.4,1,24119,89411,1.47,44,61,53,0,111,58,111,439,1789,866,119,26,457,42347,122,59,168,167,82,126,1370,312,2453,0,960,0,0,0,0,0,9,27,0,0,0,4,24,0,30062,6985,61
"HER44L","HER44L_2B","HER44L_2B_755",48.7,9683.38,7.41,1,24506,92540,1.44,0,42,69,9,104,64,122,474,1823,1201,104,20,663,45109,165,124,205,129,0,86,1210,314,2210,0,1180,0,6,0,26,0,19,0,0,18,0,44,135,0,29766,7099,23
"HER44L","HER44L_2B","HER44L_2B_756",48.75,9686.26,7.41,1,24716,95280,1.54,6,58,113,26,142,70,109,510,2047,1412,75,41,661,47790,232,80,110,209,0,160,1327,392,2194,0,787,0,0,0,4,0,0,0,46,67,18,42,0,0,29328,7224,243
"HER44L","HER44L_2B","HER44L_2B_757",48.8,9689.13,7.4,1,24858,97720,1.76,41,37,79,5,99,38,126,470,1936,1207,135,48,652,49680,187,97,130,285,0,191,1352,351,2092,0,654,0,16,0,0,68,0,32,0,61,7,136,18,159,30091,7240,169
"HER44L","HER44L_2B","HER44L_2B_758",48.85,9692,7.41,1,24501,94179,1.47,10,32,94,0,115,56,142,485,2013,779,108,41,517,45825,61,100,187,205,0,25,1634,327,2408,0,766,0,5,0,7,0,40,61,55,34,0,103,114,40,30610,7180,65
"HER44L","HER44L_2B","HER44L_2B_759",48.9,9694.87,7.41,1,25077,97173,1.63,12,35,83,0,130,60,117,455,1937,930,106,19,616,49457,134,122,117,293,91,129,1340,298,1944,0,732,0,0,0,0,45,0,0,0,19,0,0,0,0,30872,7080,0
"HER44L","HER44L_2B","HER44L_2B_760",48.95,9697.74,7.41,1,25905,102608,1.75,69,42,96,0,128,56,98,543,1819,974,46,72,560,54286,368,78,218,174,0,10,1304,527,2163,0,825,0,0,0,10,27,58,0,0,28,0,174,72,0,30578,7205,0
"HER44L","HER44L_2B","HER44L_2B_761",49,9700.61,7.4,1,25956,102482,1.6,33,69,85,25,159,82,165,550,1999,942,100,46,596,54351,61,159,189,143,0,0,1444,394,2461,0,720,0,7,0,28,25,0,0,0,0,0,143,99,33,30224,7150,22
"HER44L","HER44L_2B","HER44L_2B_762",49.05,9703.48,7.41,1,25538,101834,1.56,54,55,73,15,148,57,120,433,2005,965,61,19,639,53442,138,151,230,138,0,54,1553,270,2324,0,734,0,6,0,38,0,52,0,0,0,0,325,87,65,30538,7045,47
"HER44L","HER44L_2B","HER44L_2B_763",49.1,9706.36,7.41,1,25086,98300,1.57,0,41,89,5,109,43,133,455,1800,1083,112,12,592,51192,187,132,162,163,0,36,1389,472,1755,0,736,0,0,0,0,54,10,0,0,0,0,23,0,0,30109,7406,81
"HER44L","HER44L_2B","HER44L_2B_764",49.15,9709.23,7.41,1,25057,98243,1.52,29,37,115,18,107,68,129,419,1978,931,76,40,513,50730,135,88,180,199,0,40,1468,426,2099,0,712,0,0,8,14,22,0,0,0,63,0,80,0,0,30232,7287,136
"HER44L","HER44L_2B","HER44L_2B_765",49.2,9712.1,7.42,1,25864,104873,1.5,11,33,80,10,107,36,130,441,2038,1040,106,52,623,55977,219,105,138,203,0,0,1439,409,2266,0,696,0,0,0,26,10,0,21,0,0,0,164,93,0,31042,7358,0
"HER44L","HER44L_2B","HER44L_2B_766",49.25,9714.97,7.42,1,25834,99230,1.54,40,76,78,25,108,85,134,474,1801,816,125,36,561,50365,218,121,189,217,0,59,1620,286,2065,0,1072,0,0,0,30,64,0,42,0,76,101,91,0,12,30924,7319,100
"HER44L","HER44L_2B","HER44L_2B_767",49.3,9717.84,7.42,1,25166,95242,1.62,0,21,74,0,122,43,122,418,1848,847,100,39,554,46452,76,92,418,231,0,157,1657,448,1823,0,1063,0,0,0,12,55,46,46,0,0,0,74,71,66,31207,7060,130
"HER44L","HER44L_2B","HER44L_2B_768",49.35,9720.71,7.42,1,24725,91912,1.48,8,25,71,0,108,53,145,407,1654,994,65,44,562,44672,89,114,208,90,0,66,1605,296,1802,0,812,0,0,0,25,33,59,0,0,0,0,202,165,0,30588,6950,24
"HER44L","HER44L_2B","HER44L_2B_769",49.4,9723.58,7.42,1,24189,89734,1.48,37,46,93,13,111,70,159,432,1683,895,87,76,539,43942,110,86,300,166,0,34,1597,275,1864,0,726,0,0,0,23,18,29,0,0,4,0,116,60,70,29501,6572,174
"HER44L","HER44L_2B","HER44L_2B_770",49.45,9726.46,7.41,1,24172,92260,1.39,55,52,84,26,102,73,128,468,1982,1067,77,26,612,45750,83,121,136,200,0,110,1636,324,2068,0,931,0,0,0,0,27,0,0,0,51,0,211,33,228,28773,6826,38
"HER44L","HER44L_2B","HER44L_2B_771",49.5,9729.33,7.41,1,23716,88854,1.44,6,62,106,19,118,62,162,452,2019,1059,97,66,599,43896,177,138,199,136,16,47,1409,345,2057,0,718,0,0,0,19,0,7,17,27,0,0,57,90,0,27999,6673,46
"HER44L","HER44L_2B","HER44L_2B_772",49.55,9732.2,7.41,1,23245,87908,1.42,0,19,100,7,95,53,149,518,2345,885,102,0,655,42810,161,45,134,169,25,34,1290,355,2182,0,755,0,0,0,9,75,0,0,0,0,0,0,182,0,27805,6949,55
"HER44L","HER44L_2B","HER44L_2B_773",49.6,9735.07,7.41,1,22769,84684,1.56,0,48,59,0,98,33,124,514,2323,869,75,13,625,40089,51,75,68,150,0,0,1192,341,2425,0,1046,0,0,0,0,36,0,0,4,81,0,183,100,95,27192,6775,42
"HER44L","HER44L_2B","HER44L_2B_774",49.65,9737.94,7.41,1,22368,82118,1.41,0,31,104,18,104,52,123,556,2182,948,23,53,600,37867,74,52,170,275,0,0,1073,339,2212,0,1308,0,0,0,21,14,60,41,0,100,0,92,25,0,26956,6645,169
"HER44L","HER44L_2B","HER44L_2B_775",49.7,9740.81,7.4,1,21856,80211,1.47,14,13,95,14,93,46,144,546,2371,992,76,0,537,37224,63,59,118,235,0,68,1011,149,2469,0,713,0,0,0,25,115,53,71,10,0,0,125,78,0,26152,6532,171
"HER44L","HER44L_2B","HER44L_2B_776",49.75,9743.68,7.41,1,21700,80106,1.56,31,45,113,11,90,42,118,448,1848,1017,84,35,545,36764,55,60,149,133,0,0,1261,290,2346,0,884,0,0,0,5,0,6,18,139,24,0,128,13,9,26606,6789,60
"HER44L","HER44L_2B","HER44L_2B_777",49.8,9746.56,7.41,1,22490,84499,1.46,26,60,60,18,77,73,136,489,1915,795,59,39,557,40050,118,116,86,171,0,252,997,468,2497,0,838,0,0,0,42,43,11,14,0,0,0,0,100,0,27386,7006,0
"HER44L","HER44L_2B","HER44L_2B_778",49.85,9749.43,7.41,1,23286,88271,1.62,57,55,115,13,101,73,123,638,2306,858,87,49,697,42666,225,113,155,148,0,313,1062,539,2501,0,999,0,17,0,15,49,12,0,0,0,0,140,55,0,27209,6881,55
"HER44L","HER44L_2B","HER44L_2B_779",49.9,9752.3,7.41,1,22631,81701,1.58,0,31,101,25,122,56,139,491,1993,718,66,32,538,37793,109,53,186,156,49,54,1031,224,2223,0,1014,0,0,0,0,43,15,64,0,26,0,82,40,0,27389,6838,142
"HER44L","HER44L_2B","HER44L_2B_780",49.95,9755.17,7.41,1,22070,78843,1.51,0,24,110,0,80,85,152,439,2296,1006,65,13,504,34732,4,58,117,133,0,0,1112,376,2381,0,719,0,0,0,12,59,0,108,0,20,0,84,72,5,27085,6992,87
"HER44L","HER44L_2B","HER44L_2B_781",50,9758.04,7.41,1,22664,84295,1.62,21,54,93,21,108,66,153,596,2234,1114,75,39,630,39743,38,40,103,156,51,30,895,622,2475,0,643,0,25,0,42,0,50,0,0,0,0,0,11,0,27070,7097,133
"HER44L","HER44L_2B","HER44L_2B_782",50.05,9760.91,7.41,1,22914,83264,1.56,0,14,71,5,92,43,152,448,2311,997,69,45,580,37075,47,145,170,174,0,0,1047,275,2630,0,958,0,0,12,0,50,80,0,0,0,0,187,0,0,28451,7136,40
"HER44L","HER44L_2B","HER44L_2B_783",50.1,9763.78,7.41,1,23364,85491,1.51,0,0,117,4,88,56,132,484,2363,772,36,16,695,37246,0,164,213,290,0,79,1207,339,2695,0,1197,0,0,0,10,0,43,35,35,75,4,63,204,19,29411,7399,48
"HER44L","HER44L_2B","HER44L_2B_784",50.15,9766.65,7.4,1,24003,90121,1.59,45,55,117,0,80,77,151,425,2190,796,61,42,749,41253,0,81,234,252,0,82,1486,457,2518,0,664,0,0,0,0,10,0,0,0,0,0,100,57,211,30182,7746,84
"HER44L","HER44L_2B","HER44L_2B_785",50.2,9769.53,7.4,1,24774,94818,1.64,0,20,101,0,79,64,91,520,2224,972,75,9,770,47125,155,127,174,232,43,0,1261,449,2152,0,806,0,0,0,0,53,23,0,0,21,0,0,53,0,29976,7243,105
"HER44L","HER44L_2B","HER44L_2B_786",50.25,9772.4,7.41,1,24468,92849,1.43,0,48,113,6,77,62,117,508,2087,916,69,35,596,44755,71,85,102,150,0,47,1282,430,2129,0,1392,0,0,0,10,87,0,0,43,36,0,187,0,116,30343,6950,39
"HER44L","HER44L_2B","HER44L_2B_787",50.3,9775.27,7.41,1,23784,85868,1.76,0,8,82,15,96,61,135,491,1847,923,36,34,548,38514,190,134,482,223,0,0,1093,378,2030,0,535,0,0,0,6,408,28,109,0,0,0,88,36,0,30177,7161,0
"HER44L","HER44L_2B","HER44L_2B_788",50.35,9778.14,7.41,1,24118,88520,1.53,44,27,82,8,81,35,137,473,2037,835,72,44,455,40983,168,80,147,170,0,85,1354,449,2286,0,708,0,0,0,38,71,17,59,0,15,0,139,199,0,30277,6945,68
"HER44L","HER44L_2B","HER44L_2B_789",50.4,9781.01,7.41,1,24501,90452,1.45,30,34,104,20,79,30,130,474,1916,767,46,30,502,42611,172,121,173,210,100,62,1245,321,2280,0,760,0,0,0,6,54,30,0,0,0,0,0,0,0,30951,7194,102
"HER44L","HER44L_2B","HER44L_2B_790",50.45,9783.88,7.41,1,24191,89080,1.47,0,17,97,15,93,60,150,422,2023,838,63,70,578,41889,141,86,220,173,0,37,1328,233,2117,0,821,0,8,0,32,0,0,0,0,0,0,0,113,110,30195,7151,164
"HER44L","HER44L_2B","HER44L_2B_791",50.5,9786.75,7.41,1,24081,90061,1.5,0,60,75,16,102,51,161,458,1835,813,84,69,495,43624,0,103,66,116,0,73,1328,115,2107,0,800,0,0,0,19,40,20,0,0,0,0,132,61,192,29938,7108,0
"HER44L","HER44L_2B","HER44L_2B_792",50.55,9789.63,7.41,1,23663,89065,1.61,19,31,59,5,119,34,115,434,1915,943,73,27,534,42962,0,96,166,114,0,0,1128,277,2248,70,1142,0,0,0,13,0,0,0,0,0,0,221,110,40,29284,6886,0
"HER44L","HER44L_2B","HER44L_2B_793",50.6,9792.5,7.41,1,24636,99950,1.54,0,32,74,27,108,53,147,446,2319,1120,65,144,620,53064,65,110,175,196,89,192,1108,286,2175,0,734,0,16,0,40,168,0,19,0,62,0,0,127,166,28914,7089,256
"HER44L","HER44L_2B","HER44L_2B_794",50.65,9795.37,7.4,1,24648,95950,1.68,30,57,135,9,94,74,145,452,1788,1401,86,107,661,49277,38,114,231,171,0,0,1148,329,1924,0,980,0,0,0,0,16,0,0,0,78,0,83,0,80,29462,6980,125
"HER44L","HER44L_2B","HER44L_2B_795",50.7,9798.24,7.41,1,23794,86977,1.41,19,59,103,24,72,71,131,447,1869,825,76,86,451,40489,0,143,139,216,7,12,1238,294,2238,0,814,0,0,0,0,117,48,0,0,0,0,30,26,0,29798,7135,68
"HER44L","HER44L_2B","HER44L_2B_796",50.75,9801.11,7.41,1,23837,85426,1.53,18,27,114,5,96,61,140,434,1875,798,76,13,476,37845,35,103,142,112,0,72,1308,324,2202,0,755,0,0,0,12,0,0,93,8,17,0,68,0,0,30971,7226,102
"HER44L","HER44L_2B","HER44L_2B_797",50.8,9803.98,7.4,1,24858,91047,1.68,0,17,50,21,68,53,105,435,1815,956,52,23,586,43493,90,71,116,99,25,4,1515,334,2196,0,715,0,0,0,0,0,0,0,0,0,0,0,34,0,31041,7133,109
"HER44L","HER44L_2B","HER44L_2B_798",50.85,9806.85,7.41,1,24945,92385,1.31,42,69,112,20,125,84,155,541,2169,798,86,60,589,42816,110,96,218,195,46,27,1451,402,2336,0,966,0,0,0,0,21,116,12,0,0,0,0,126,90,31385,7122,147
"HER44L","HER44L_2B","HER44L_2B_799",50.9,9809.73,7.4,1,24717,90890,1.49,26,38,90,6,128,86,159,513,1788,874,52,16,500,43179,94,60,212,189,0,0,1293,518,2143,0,669,0,0,0,11,6,0,0,29,28,0,215,0,0,30881,7087,219
"HER44L","HER44L_2B","HER44L_2B_800",50.95,9812.6,7.4,1,24610,90476,1.53,38,70,104,29,83,67,127,479,1853,809,86,27,473,41905,164,123,232,156,0,110,1431,486,2233,0,773,0,6,0,22,33,42,21,13,0,7,11,60,23,31133,7247,107
"HER44L","HER44L_2B","HER44L_2B_801",51,9815.47,7.39,1,24580,90646,1.43,11,54,95,28,89,62,160,489,1907,887,60,35,542,43058,106,125,234,147,0,143,1350,301,2106,0,632,0,0,0,20,0,0,26,19,53,0,148,27,23,30732,6977,132
"HER44L","HER44L_2B","HER44L_2B_802",51.05,9818.34,7.39,1,24687,90918,1.55,9,42,69,18,96,54,156,525,1916,860,84,14,611,43644,0,72,155,124,0,0,1349,324,1962,0,767,0,0,0,23,64,27,33,0,0,0,41,15,83,30724,7057,113
"HER44L","HER44L_2B","HER44L_2B_803",51.1,9821.21,7.39,1,24818,92277,1.62,43,30,90,0,115,70,128,499,1852,1060,85,42,559,45175,0,133,180,151,0,88,1324,333,1623,0,770,0,0,0,0,40,41,0,0,0,0,0,117,49,30643,7037,157
"HER44L","HER44L_2B","HER44L_2B_804",51.15,9824.08,7.39,1,25132,95826,1.43,0,9,68,5,116,61,103,494,1711,1384,45,55,554,48009,194,61,221,152,0,13,1340,388,1872,0,838,0,0,0,21,0,37,0,0,0,0,84,137,154,30528,7172,54
"HER44L","HER44L_2B","HER44L_2B_805",51.2,9826.95,7.39,1,25200,97210,1.39,21,37,71,5,112,70,153,519,1807,921,80,19,621,50238,173,112,137,102,63,119,1300,282,1899,0,738,0,0,0,0,46,0,0,0,39,0,51,112,0,30196,7167,59
"HER44L","HER44L_2B","HER44L_2B_806",51.25,9829.83,7.39,1,24697,93598,1.43,0,44,45,0,102,47,148,496,1860,827,74,20,563,46281,68,74,120,27,24,192,1107,296,2238,0,1264,0,0,0,0,34,0,0,0,52,0,23,0,0,30430,7142,142
"HER44L","HER44L_2B","HER44L_2B_807",51.3,9832.7,7.39,1,25113,95937,1.55,17,37,107,9,107,101,138,461,1960,868,64,18,950,47448,48,113,138,190,0,0,1125,430,2131,0,906,0,0,0,52,39,11,0,0,5,0,9,94,26,31013,7322,121
"HER44L","HER44L_2B","HER44L_2B_808",51.35,9835.57,7.39,1,25056,93150,1.54,30,33,86,8,103,49,146,543,2129,845,77,56,525,44245,128,140,164,158,0,9,1147,314,2593,0,844,0,0,0,12,48,0,31,30,16,32,107,63,20,31352,7067,5
"HER44L","HER44L_2B","HER44L_2B_809",51.4,9838.44,7.39,1,24990,91542,1.44,50,50,98,32,125,60,163,440,1683,899,52,0,459,43205,156,75,233,122,52,0,1364,432,2142,0,760,0,0,0,10,0,0,0,13,0,0,0,31,11,31756,7069,231
"HER44L","HER44L_2B","HER44L_2B_810",51.45,9841.31,7.39,1,24491,91520,1.56,33,30,96,26,113,72,127,464,1745,1052,90,51,548,43693,217,191,213,240,108,146,1170,193,1980,0,836,0,4,0,21,25,0,0,0,8,0,0,0,0,31225,6803,154
"HER44L","HER44L_2B","HER44L_2B_811",51.5,9844.18,7.38,1,23714,88111,1.44,29,44,86,0,97,83,152,478,1849,849,93,23,491,41507,27,87,122,98,47,64,1312,315,2002,0,716,0,0,0,0,11,0,18,0,77,0,0,107,0,30217,7110,103
"HER44L","HER44L_2B","HER44L_2B_812",51.55,9847.05,7.37,1,23674,88092,1.45,13,29,79,0,81,57,141,395,1701,804,43,49,488,42289,30,172,178,159,35,24,1176,511,1995,0,837,0,0,0,21,14,0,110,0,16,38,0,115,0,29699,6793,24
"HER44L","HER44L_2B","HER44L_2B_813",51.6,9849.93,7.37,1,24296,92373,1.55,9,37,69,0,91,54,166,550,1608,946,36,57,449,45744,57,86,149,112,0,7,1268,432,1984,0,930,0,0,0,23,0,0,91,52,74,0,123,0,0,30165,7004,217
"HER44L","HER44L_2B","HER44L_2B_814",51.65,9852.8,7.37,1,23886,86998,1.5,0,28,73,13,101,55,123,446,1794,1120,20,39,475,39702,242,161,153,177,0,28,1049,225,2084,0,680,0,0,7,5,20,0,4,0,0,0,67,22,14,30923,7148,47
"HER44L","HER44L_2B","HER44L_2B_815",51.7,9855.67,7.36,1,23937,85088,1.51,9,72,73,10,92,74,138,415,1653,743,60,0,415,37098,144,63,135,51,0,48,1197,348,2477,0,827,0,10,0,18,75,0,7,0,0,0,261,46,138,31366,7025,32
"HER44L","HER44L_2B","HER44L_2B_816",51.75,9858.54,7.37,1,24508,89229,1.41,0,12,74,6,96,56,141,388,1756,1049,55,6,501,40555,95,108,170,96,0,79,1254,471,1924,0,959,0,8,0,0,0,11,0,25,66,0,38,102,0,32117,7011,97
