"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER24L","HER24L_3A","HER24L_3A_23",7.2,1599.75,6.86,1,30586,69116,1.29,0.0506395046009607,0.059320562532554,0.666994617744082,0.0810232073615371,0.0506395046009607,1.91272643092772,0.272006481856589,6.41530181144742,0.274900167833787,1.47577984837085,73.6124775739337,12.0883731697436,6.08952722920407,0.164216360706003,-0.311779624030841,-2.41982597629234,-2.1080463522615,100,96.9601828809538
"HER24L","HER24L_3A","HER24L_3A_24",7.3,1619.43,6.86,1,30788,70081,1.31,0.0356730069491017,0.0356730069491017,0.569341190907664,0.041380688060958,0.0285384055592814,2.13467273583425,0.224026483640359,6.51246414862802,0,1.71087741327892,73.8145859790813,11.8305960246001,6.23929562175853,0.160274502223081,-0.148420005118273,-2.77008559202166,-2.62166558690339,100,96.9378290834891
"HER24L","HER24L_3A","HER24L_3A_25",7.4,1639.11,6.86,1,31218,70243,1.42,0.0384379938214484,0.0498270290278035,0.59080620132967,0.0640633230357473,0.0270489586150933,2.24221630625116,0.297538544766027,6.39921415657076,0,1.65995188132625,74.2821348746494,11.5741070284584,6.4179581795818,0.155812794664418,-0.251314428280906,-2.47293045874128,-2.22161603046038,100,97.2253462978517
"HER24L","HER24L_3A","HER24L_3A_26",7.5,1658.79,6.87,1,32124,71998,1.48,0.0750020833912053,0.0250006944637351,0.661129475818773,0.0930581405039029,0.0375010416956027,2.01811161421151,0.305564043445651,6.46406844634573,0.0944470679741104,1.6472679796661,74.1201144476235,11.6086557959943,6.38490069394592,0.156619507167619,-1.3143208614948,-3.27504609633526,-1.96072523484045,100,97.1499208311342
"HER24L","HER24L_3A","HER24L_3A_27",7.6,1678.47,6.87,1,31262,69993,1.38,0.0585772863000586,0.0414327147000414,0.742931436000743,0.0485762862000486,0.00714357150000714,1.92162073350192,0.284314145700284,6.71638592430672,0.278599288500279,1.49443515780149,74.2617118854743,11.7654622605118,6.31183970856102,0.158432413713494,-0.159064694629687,-2.886532981589,-2.72746828695931,100,97.6211906904976
"HER24L","HER24L_3A","HER24L_3A_28",7.7,1698.14,6.87,1,31971,71622,1.55,0.0781882661751976,0.0279243807768563,0.657619167294965,0.0544525425148697,0,1.72433051297087,0.194074446399151,7.47535673396442,0.107508865990897,1.16863533551144,74.3668146658848,11.5732596129681,6.42574496320425,0.155623979122468,-0.667829372575656,-3.15912582046243,-2.49129644788677,100,97.4281645304515
"HER24L","HER24L_3A","HER24L_3A_29",7.8,1717.82,6.85,1,32660,72892,1.32,0.0781978817977281,0.0781978817977281,0.618723591066235,0.0809416671239642,0,1.41304944301158,0.222246611425122,7.85957306700324,0,1.34171102452944,74.3867639795862,11.7351698403117,6.33878887070376,0.157758843273948,-0.0344861760711693,-2.06841607166813,-2.03392989559696,100,97.814574987653
"HER24L","HER24L_3A","HER24L_3A_30",7.9,1737.5,6.83,1,33027,74305,1.29,0.0228786757284167,0.0511405692752843,0.674248031760985,0.0282618935468676,0,1.49115133571092,0.162842339008142,7.86622703721149,0.230132561738779,1.52210483816701,73.8725523181482,11.7152277774039,6.30568638713383,0.158587017908218,0.593063722002963,-2.57901994135848,-3.17208366336144,100,97.6367673777
"HER24L","HER24L_3A","HER24L_3A_31",8,1757.18,6.82,1,32327,72442,1.25,0.0676403191518732,0,0.622567019132547,0.0289887082079457,0,1.39283840865796,0.302310814168576,7.34794732337594,0.11871566218492,1.15678749896469,74.3146241130836,11.5526904282046,6.43266818018879,0.15545648741525,NA,NA,-3.06694490177926,100,96.9051102951327
"HER24L","HER24L_3A","HER24L_3A_32",8.1,1776.86,6.81,1,32995,74719,1.44,0.0776241652056371,0.0521955593624112,0.679880619387304,0.107067814076741,0.0227519104913074,1.49359600637053,0.2529477107563,7.87617607302025,0.204767194421767,1.49894939707437,73.6934380813448,11.1912632663713,6.58490791676632,0.151862412146087,-0.718464988544235,-2.56691980144884,-1.8484548129046,100,97.1506577978827
"HER24L","HER24L_3A","HER24L_3A_33",8.2,1796.54,6.81,1,32910,72833,1.37,0.0494281438358986,0.070023203767523,0.642565869866681,0.0247140719179493,0.0151030439498579,1.15469636016641,0.255378743152143,8.1405406889734,0,1.246687627861,73.9294001345544,11.820191396757,6.25450110349634,0.159884854675457,1.04145387482816,-2.21664266319332,-3.25809653802148,100,97.3487292848022
"HER24L","HER24L_3A","HER24L_3A_34",8.3,1816.22,6.81,1,33042,73305,1.55,0.0654798444853693,0.0136416342677853,0.668440079121479,0.0586590273514767,0.0327399222426847,1.36962008048564,0.249641907100471,7.65022849737399,0.229179455698793,1.50057976945638,73.8298888206807,11.5421867539731,6.39652523342395,0.156334879252046,-1.45861502269952,-3.89182029811063,-2.43320527541111,100,97.2102857922379
"HER24L","HER24L_3A","HER24L_3A_35",8.4,1835.9,6.81,1,33359,73708,1.35,0.0637651272589135,0.0461279644000651,0.560319096977262,0.0542681934118413,0.0230639822000326,1.14370217615456,0.218429478482661,7.68030607261084,0.199435610788517,0.945623270201335,75.1438107125414,11.200955120204,6.70869670542636,0.149060248794844,-0.162518929497775,-2.49708706834487,-2.3345681388471,100,97.2798068052315
"HER24L","HER24L_3A","HER24L_3A_36",8.5,1855.57,6.81,1,33565,75305,1.5,0.0478055905982338,0.0358541929486754,0.703804528251776,0.098267047340814,0.049133523670407,1.41292078879224,0.265586614434632,7.82550959431645,0.0358541929486754,1.2668481508532,73.3829095013611,11.4786534758648,6.39298935677927,0.156421345976367,-1.00822822719984,-2.97704014054184,-1.968811913342,100,96.603147201381
"HER24L","HER24L_3A","HER24L_3A_37",8.6,1875.25,6.82,1,32716,73176,1.47,0.0355307751175249,0.031431070296272,0.646386793484202,0.0696949819612988,0.0532961626762873,1.47452716737728,0.326609817426479,7.62271783098284,0,0.956597791625669,74.6077949054335,11.3561823548704,6.56979542719615,0.152211741001923,-0.796331416795176,-3.02360117256278,-2.22726975576761,100,97.1807696512518
"HER24L","HER24L_3A","HER24L_3A_38",8.7,1894.93,6.84,1,33004,74177,1.32,0.0471844372244766,0.0404438033352656,0.614745810696038,0.0417919301131078,0.0835838602262157,2.55470024401095,0.204915270232013,6.6530056486512,0,1.1566927753886,73.9150949755315,11.4631219919921,6.44807714924144,0.155084993069235,-0.0327898228229908,-2.72129542785223,-2.68850560502924,100,96.7752807474015
"HER24L","HER24L_3A","HER24L_3A_39",8.8,1914.61,6.85,1,32675,72491,1.4,0.073112524313363,0.0179332606806362,0.564207970644632,0.0882868218123629,0.0675945979500903,1.45121463354072,0.222096536121725,7.11674552703094,0,1.08703149356472,74.9348194948338,11.6648963319585,6.42395931882687,0.155667237348355,-1.59393372589814,-3.44876579858126,-1.85483207268313,100,97.2879391924515
"HER24L","HER24L_3A","HER24L_3A_40",8.9,1934.29,6.86,1,32433,70564,1.31,0.0666062014625021,0.0566861289042571,0.566861289042571,0.0368459837877671,0.0184229918938836,1.24000906978062,0.221075902726603,7.20338983050847,0,1.32928972280483,75.7114109177484,11.2110991440395,6.75325496144609,0.148076743097801,0.430782916092454,-2.30258509299405,-2.7333680090865,100,97.6616971826994
"HER24L","HER24L_3A","HER24L_3A_41",9,1953.97,6.88,1,32187,71451,1.42,0.0489846188296875,0.0279912107598214,0.617206197254062,0.0349890134497768,0.0629802242095982,1.81942869938839,0.219731004464598,7.18394424150817,0.019593847531875,1.0496704034933,74.451022378973,11.7898979720368,6.31481481481481,0.158357771260997,-0.22314355131421,-3.09331260189286,-2.87016905057865,100,97.3254398118991
"HER24L","HER24L_3A","HER24L_3A_42",9.1,1973.65,6.88,1,32783,72750,1.26,0.0494845360824742,0.0563573883161512,0.493470790378007,0.0494845360824742,0.0687285223367698,1.56013745704467,0.199312714776632,7.51752577319588,0.0577319587628866,1.28384879725086,74.4302405498282,11.4927835051546,6.47625882071523,0.154410135185048,0.130053128248198,-2.16975032178397,-2.29980345003217,100,97.2591065292096
"HER24L","HER24L_3A","HER24L_3A_43",9.2,1993.33,6.89,1,32749,72288,1.35,0.0581009296148738,0.0193669765382913,0.54919212040726,0.0359672421425409,0.0235170429393537,1.65449313855688,0.278054448871182,7.56142098273572,0.0788512616201859,1.10253430721558,74.667994687915,11.2259296148738,6.65138632162662,0.150344597598933,-0.619039208406224,-3.34487895107193,-2.72583974266571,100,97.2554227534307
"HER24L","HER24L_3A","HER24L_3A_44",9.3,2013,6.89,1,33144,74692,1.22,0.0441814384405291,0.0562309216515825,0.582391688534247,0.0441814384405291,0.0441814384405291,1.82348845927275,0.253039147432121,7.37562255663257,0.151287955872115,1.14068441064639,74.0132812081615,11.4952069833449,6.43862101094806,0.15531276003039,0.241162056816888,-2.33767641280532,-2.5788384696222,100,97.0237776468698
"HER24L","HER24L_3A","HER24L_3A_45",9.4,2032.68,6.89,1,33386,73914,1.34,0.0635874123981925,0.0257055496928863,0.569580864247639,0.0649403360662391,0,1.33533566036204,0.27464350461347,7.35855183050572,0.300349054306356,1.20816083556566,74.9641475227968,11.4687339340314,6.53639259171877,0.152989586529264,-0.926762031741451,-3.09819385451594,-2.17143182277449,100,97.6337365045864
"HER24L","HER24L_3A","HER24L_3A_46",9.5,2052.36,6.89,1,33464,74713,1.4,0.0695996680631216,0.0107076412404802,0.583566447606173,0.0508612958922811,0.0227537376360205,1.10422550292452,0.287767858337906,7.27851913321644,0.091014950544082,0.938257063697081,74.7031975693654,12.0072811960435,6.22149147252257,0.16073316252486,-1.55814461804655,-3.9982007016692,-2.44005608362265,100,97.1477520645671
"HER24L","HER24L_3A","HER24L_3A_47",9.6,2072.04,6.89,1,33201,74488,1.52,0.0389324454945763,0.0201374718075395,0.506121791429492,0.0483299323380947,0.00671249060251316,0.94914617119536,0.185264740629363,7.60525185264741,0.126194823327247,1.45124046826334,74.5475781333906,11.4085490280314,6.53436102612379,0.153037151758541,-0.8754687373539,-3.2241949863458,-2.3487262489919,100,96.8934593491569
"HER24L","HER24L_3A","HER24L_3A_48",9.7,2091.72,6.89,1,33366,75770,1.6,0.0818265804408077,0.0699485284413356,0.521314504421275,0.0818265804408077,0.0659891777748449,1.34485944305134,0.244159957766926,7.43302098455853,0.360300910650653,1.01491355417711,74.2087897584796,11.7355153754784,6.32343679712101,0.158141851035072,-0.15684247149297,-2.008593851349,-1.85175137985603,100,97.1624653556817
"HER24L","HER24L_3A","HER24L_3A_49",9.8,2111.4,6.9,1,33550,75397,1.29,0.0358104433863416,0.030505192514291,0.547767152539226,0.0411156942583922,0.00928418902608857,1.09155536692441,0.320967677759062,7.40215127922862,0.348820244837328,1.06635542528217,74.838521426582,11.3572158043423,6.58951302113745,0.151756282564775,-0.298492988555997,-2.88795337703188,-2.58946038847589,100,97.0900698966802
"HER24L","HER24L_3A","HER24L_3A_50",9.9,2131.08,6.9,1,33840,75030,1.61,0.0493136078901773,0.0693056110888978,0.635745701719312,0.109289617486339,0,1.01692656270825,0.255897640943623,7.29974676795948,0.0719712115153938,1.12221777955484,75.1992536318806,11.6300146608023,6.46596378638551,0.154655985253979,-0.455475528682826,-2.21627277230691,-1.76079724362409,100,97.4596827935492
"HER24L","HER24L_3A","HER24L_3A_51",10,2150.76,6.9,1,33696,73640,1.38,0.0475285171102662,0.0936990765888104,0.685768604019555,0.116784356328083,0.0325909831613254,1.50054318305269,0.302824551873981,6.89570885388376,0,1.14611624117328,75.2172732210755,11.5983161325367,6.48518908792881,0.154197508575555,-0.220240791656248,-1.9904519246781,-1.77021113302185,100,97.6371537208039
"HER24L","HER24L_3A","HER24L_3A_52",10.1,2176.62,6.91,1,33611,73833,1.29,0.0270881584115504,0.0216705267292403,0.72054501374724,0.0433410534584806,0.0216705267292403,1.45327969877968,0.18555388511912,7.21086776915471,0.318285861335717,1.30023160375442,75.1073368277058,11.4488101526418,6.56027445877203,0.152432646878494,-0.693147180559945,-3.50405476710186,-2.81090758654192,100,97.858681077567
"HER24L","HER24L_3A","HER24L_3A_53",10.2,2202.48,6.92,1,33184,72804,1.39,0.0810395033239932,0.0521949343442668,0.618097906708423,0.0727981979012142,0.0219768144607439,0.868084171199385,0.343387725949124,6.92956430965332,0,1.14828855557387,75.0824130542278,11.9498928630295,6.28310344827586,0.159157016629164,-0.332705753825736,-2.47166142303798,-2.13895566921224,100,97.1677380363716
"HER24L","HER24L_3A","HER24L_3A_54",10.3,2228.34,6.93,1,32616,72358,1.42,0.0373144641919346,0.0469885845379917,0.652312114762708,0.0483706017302855,0.0193482406921142,1.68606097459852,0.251527128997485,6.57701981812654,0.222504767959313,1.36957903756323,74.981342767904,11.46521462727,6.5398987463838,0.152907566122938,-0.0289875368732523,-2.63061846096939,-2.60163092409614,100,97.3575831283341
"HER24L","HER24L_3A","HER24L_3A_55",10.4,2254.21,6.92,1,32793,73108,1.34,0.0683919680472725,0.0232532691360727,0.627838266673962,0.0670241286863271,0.0369316627455272,1.80007659900421,0.265360836023417,7.11276467691634,0.155933687147781,1.22148054932429,74.2928270503912,11.5131039010779,6.45289295473447,0.154969252862982,-1.05860695405441,-3.29583686600433,-2.23722991194992,100,97.1849865951743
"HER24L","HER24L_3A","HER24L_3A_56",10.5,2280.07,6.92,1,32623,72011,1.37,0.0541583924678174,0.0236075044090486,0.735998666870339,0.0708225132271458,0.00972073710960825,1.17759786699254,0.238852397550374,7.46552610017914,0,1.44005776895197,74.3330880004444,11.5399036258349,6.44139590854392,0.155245852637872,-1.09861228866811,-3.43966366248995,-2.34105137382184,100,97.0893335740373
"HER24L","HER24L_3A","HER24L_3A_57",10.6,2305.93,6.92,1,32767,71633,1.45,0.0642162131978278,0,0.603074002205687,0.0767802549104463,0.0153560509820893,0.940907123811651,0.206608685940837,7.2508480728156,0.068404227102034,1.31084835201653,75.2265017519858,11.7683190708193,6.39228944246738,0.156438473101119,NA,NA,-2.06109240301164,100,97.5318638057878
"HER24L","HER24L_3A","HER24L_3A_58",10.7,2331.79,6.91,1,32673,71716,1.4,0.0808745607674717,0.0474092252774834,0.635841374309777,0.0836633387249707,0,1.53243348764571,0.224496625578671,6.44486585978024,0,1.33721903062078,75.4336549723911,11.3545094539573,6.64349748250031,0.150523124699619,-0.567984037605939,-2.59613228489822,-2.02814824729229,100,97.1749679290535
"HER24L","HER24L_3A","HER24L_3A_59",10.8,2357.66,6.91,1,32578,71543,1.25,0.0545126707015361,0.0139776078721888,0.640174440546245,0.150958165019639,0.0461261059782229,1.57946968955733,0.336860349719749,6.00478034189229,0.128593992424137,1.08466237088185,75.0290035363348,12.2443844960373,6.12762557077626,0.1631953500503,-2.37954613413017,-3.82428409112014,-1.44473795698997,100,97.3135037669653
"HER24L","HER24L_3A","HER24L_3A_60",10.9,2383.52,6.9,1,32811,71913,1.12,0.0639661813580298,0.119588947756317,0.682769457538971,0.0292019523591006,0.0361547981588864,1.23899712152184,0.278113831991434,6.13797227205095,0,1.396131436597,75.64835287083,11.8879757484739,6.36343431980349,0.157147846546938,1.40982485853008,-1.74209683154101,-3.1519216900711,100,97.5192246186364
"HER24L","HER24L_3A","HER24L_3A_61",11,2409.38,6.9,1,33282,72925,1.37,0.0685635927322592,0.0260541652382585,0.71169009256085,0.290709633184779,0.0946177579705176,2.17072334590333,0.267398011655811,5.88275625642784,0.0699348645869043,1.37812821391841,74.6986630099417,11.7709976002743,6.34599254426841,0.157579762822631,-2.41214729550557,-3.30746490399945,-0.895317608493876,100,97.4302365443949
"HER24L","HER24L_3A","HER24L_3A_62",11.1,2435.24,6.89,1,32985,72607,1.35,0.0950321594336634,0.0358092194967427,0.753370887104549,0.115691324527938,0.0358092194967427,1.74638808930268,0.21760987232636,6.02145798614459,0.126709545911551,1.65824231823378,74.3137713994518,11.990579420717,6.19767976108431,0.161350705191171,-1.17272026082183,-3.0463522644005,-1.87363200357867,100,97.1104714421474
"HER24L","HER24L_3A","HER24L_3A_63",11.2,2461.1,6.89,1,32945,72326,1.45,0.0622182894118298,0.0691314326798109,0.688549069490916,0.129967093438044,0.0400962309542903,2.24538893344026,0.235046871111357,6.42784061056881,0,1.34391505129552,74.5292149434505,11.4467826231231,6.51093127189274,0.15358785989908,-0.631271776841858,-2.29857707159651,-1.66730529475465,100,97.2181511489644
"HER24L","HER24L_3A","HER24L_3A_64",11.3,2486.97,6.88,1,32936,72446,1.32,0.0607348921955664,0.0579742152775861,0.76194682936256,0.0883416613753692,0.0593545537365762,1.63156005852635,0.340943599370566,5.95478011208348,0.419622891533004,1.69229495072192,74.1448803246556,11.6445352400409,6.36735419630156,0.157051103043843,-0.421213465076304,-2.57587842799373,-2.15466496291742,100,96.8569693288794
"HER24L","HER24L_3A","HER24L_3A_65",11.4,2512.83,6.89,1,32921,71933,1.28,0.0861913169199116,0.0403152933980232,0.679799257642528,0.116775332601171,0.0208527379644947,1.5973197280803,0.205747014583015,5.98473579580999,0.0111214602477305,1.44161928461207,74.9822751727302,11.8235024258685,6.34179894179894,0.157683964625396,-1.06352096885684,-2.8250666594884,-1.76154569063156,100,96.9902548204579
"HER24L","HER24L_3A","HER24L_3A_66",11.5,2538.69,6.9,1,32912,71282,1.11,0.0575180269913863,0.0350719676776746,0.663561628461603,0.0701439353553492,0.0406834825061025,1.37902976908616,0.274964226592969,5.85421284475744,0,1.39446143486434,75.7344070031705,11.8459078028114,6.3932970156324,0.15641381865333,-0.693147180559945,-2.94021956362373,-2.24707238306379,100,97.3499621222749
"HER24L","HER24L_3A","HER24L_3A_67",11.6,2564.55,6.91,1,33003,70188,1.46,0.0569897988260101,0.0242206645010543,0.681028095970821,0.125377557417222,0.0398928591782071,1.65412891092494,0.209437510685587,5.6334416139511,0,1.4290192055622,75.1666951615661,12.583347580783,5.97350543478261,0.167405891049699,-1.64412347042199,-3.33639738843524,-1.69227391801325,100,97.6035789593663
"HER24L","HER24L_3A","HER24L_3A_68",11.7,2590.42,6.92,1,32748,71342,1.44,0.0812985338229935,0.032239073757394,0.709259622662667,0.0925121246951305,0.0392475680524796,1.98480558436825,0.173810658518124,5.86610972498668,0.245297300327998,1.58251801183034,74.4203975217964,11.7910908020521,6.31157869709938,0.158438965588684,-1.05416052609728,-3.09104245335832,-2.03688192726104,100,97.0185865268706
"HER24L","HER24L_3A","HER24L_3A_69",11.8,2616.28,6.93,1,32033,68684,1.31,0.084444703278784,0.0334866926795178,0.720691864189622,0.10482790751849,0.0684293285190146,1.76023528041465,0.263525711956205,5.85143555995574,0.0465901811193291,1.69326189505562,74.5588492225264,12.362413371382,6.03109174419974,0.16580745948057,-1.14117190308691,-3.06906354663954,-1.92789164355263,100,97.5481917185953
"HER24L","HER24L_3A","HER24L_3A_70",11.9,2642.14,6.94,1,31863,69345,1.13,0.0360516259283294,0.0360516259283294,0.686422957675391,0.0692191217823924,0.0374936909654625,1.77662412574807,0.250919316461172,5.89804600187468,0.0100944552599322,1.63385968707189,74.1596365996106,11.9676977431682,6.19665019881913,0.16137751332011,-0.65232518603969,-2.94654202936322,-2.29421684332353,100,96.5621169514745
"HER24L","HER24L_3A","HER24L_3A_71",12,2668,6.95,1,31730,68560,1.38,0.0641773628938156,0.115227537922987,0.746791131855309,0.105017502917153,0.0495915985997666,1.44107351225204,0.201283547257876,5.80221703617269,0.280046674445741,1.89469078179697,74.6047257876313,12.3672695449242,6.03243306993749,0.165770591800426,0.0927817334509663,-1.86887677257249,-1.96165850602345,100,97.6721120186698
"HER24L","HER24L_3A","HER24L_3A_72",12.1,2693.87,6.96,1,31987,69276,1.29,0.00866100814134765,0.0447485420636295,0.746290201512789,0.0664010624169987,0.0548530515618685,2.18546105433339,0.236734222530169,5.62243778509152,0.041861539349847,1.7365321323402,74.2017437496391,12.3996766556961,5.98416763678696,0.167107618084196,-0.394654192003949,-2.81405567002328,-2.41940147801933,100,97.3454010046769
"HER24L","HER24L_3A","HER24L_3A_73",12.2,2719.73,6.97,1,32079,69514,1.38,0.0978220214633023,0.054665247288316,0.794084644819749,0.168311419282447,0.0158241505308283,1.83560146157609,0.204275397761602,5.56722386857324,0.0949449031849699,1.96507178410104,74.0440774520241,12.177403113042,6.08044890726521,0.164461541450526,-1.12458777507137,-2.67596188655071,-1.55137411147934,100,97.0193054636476
"HER24L","HER24L_3A","HER24L_3A_74",12.3,2745.59,6.97,1,31915,68943,1.2,0.0696227318219399,0.0377123130702174,0.858680359137258,0.12764167500689,0.0507665752868312,2.27289209927041,0.246580508536037,5.29857998636555,0.0739741525608111,1.96539170039018,74.1061456565569,12.1767257009414,6.08588445503276,0.164314654244387,-1.21924027645672,-3.12541009686252,-1.9061698204058,100,97.2847134589443
"HER24L","HER24L_3A","HER24L_3A_75",12.4,2771.45,6.97,1,31494,68548,1.29,0.0787769154461107,0.0496002800956994,0.910311022932835,0.144424344984536,0.0904475695862753,1.84250452237848,0.212989438058003,5.35245375503297,0.245083736943456,2.26118923965688,73.5324152418743,12.4905175935111,5.88705909834151,0.169864100783652,-1.06875932551843,-2.90978984375327,-1.84103051823484,100,97.2107136605007
"HER24L","HER24L_3A","HER24L_3A_76",12.5,2797.32,6.97,1,30264,66178,1.44,0.0589319713499955,0.0664873522923026,0.933845084469159,0.290126628184593,0.039287980899997,1.75587053099217,0.305237390069207,5.18450240261114,0.296170932938439,1.81178034996525,74.227084529602,12.4014022787029,5.9853783355672,0.167073816212695,-1.47330573810952,-2.64229882353943,-1.16899308542991,100,97.3707274320771
"HER24L","HER24L_3A","HER24L_3A_77",12.6,2823.18,6.96,1,30311,65410,1.41,0.0642103653875554,0.111603730316465,1.00443357284819,0.122305457881058,0,1.58232686133619,0.261427916220761,5.0175814095704,0.246139733985629,2.57147225194924,73.640116190185,12.2565356979055,6.00823250592491,0.166438299285833,-0.0915671935254905,-2.19722457733622,-2.10565738381073,100,96.878153187586
"HER24L","HER24L_3A","HER24L_3A_78",12.7,2849.04,6.94,1,30573,68559,1.48,0.0743884829125279,0.0904330576583672,1.44838752023804,0.250878805116761,0.116687816333377,4.35683134234747,0.220248253329249,4.43267842296416,0.110853425516708,2.4912848787176,71.3137589521434,12.1953354045421,5.84762588207152,0.171009572118138,-1.02036009176836,-2.77359627900008,-1.75323618723172,100,97.1017663618198
"HER24L","HER24L_3A","HER24L_3A_79",12.8,2874.9,6.91,1,31590,70315,1.39,0.0554646945886368,0.0682642394937069,1.03391879399844,0.506293109578326,0.149328023892484,4.15700775083553,0.234658323259617,5.22648083623693,0.0711085828059447,2.54995377942118,71.2294673967148,12.141079428287,5.86681504041232,0.170450234601178,-2.00372971994414,-2.71772546662563,-0.713995746681489,100,97.4230249591126
"HER24L","HER24L_3A","HER24L_3A_80",12.9,2900.76,6.92,1,32136,69768,1.4,0.100332530673088,0.0630661621373696,0.944559110193785,0.180598555211558,0.0816993464052288,2.98274280472423,0.242231395482169,5.21442495126706,0.0587661965370944,2.10268317853457,73.000515995872,11.9238046095631,6.1222502704652,0.163338634623314,-1.05209227303322,-2.70653390058425,-1.65444162755103,100,96.8954248366013
"HER24L","HER24L_3A","HER24L_3A_81",13,2926.63,6.92,1,31868,68539,1.46,0.0569019098615387,0.0846233531274165,1.01110316753965,0.150279402967653,0.109426749733728,3.16899867228877,0.294722712616175,5.23059863727221,0,1.96092735522841,72.9832650024074,12.3579276032624,5.90578512396694,0.169325496781416,-0.574285977683216,-2.48058698864348,-1.90630101096027,100,97.4087745663053
"HER24L","HER24L_3A","HER24L_3A_82",13.1,2952.49,6.93,1,31347,67927,1.33,0.12071782943454,0.082441444491881,1.19392877648063,0.125134335389462,0.0515259028074256,2.8515906782281,0.251740839430565,5.01126209018505,0,1.87848719949357,73.0357589765484,12.3308846261428,5.92299426934097,0.168833524823124,-0.417299565755167,-2.67291636338026,-2.2556167976251,100,96.9334726986324
"HER24L","HER24L_3A","HER24L_3A_83",13.2,2978.35,6.94,1,31634,69441,1.38,0.0936046427902824,0.0921645713627396,1.04261171354099,0.380178856871301,0.0561627856741694,2.86142192652756,0.306735214066618,5.2447401391109,0,2.07946314137181,72.9885802335796,12.0289166342651,6.06776008619658,0.164805461289559,-1.41706601978664,-2.42590830902604,-1.0088422892394,100,97.174579859161
"HER24L","HER24L_3A","HER24L_3A_84",13.3,3004.21,6.96,1,31904,69561,1.53,0.10781903652909,0.0690041833786173,0.97468409022297,0.152384238294447,0.0718793576860597,3.27769871048432,0.310518825203778,5.28600796423283,0,2.00830925374851,72.1424361351907,12.2094276965541,5.90874838101966,0.169240579479106,-0.792238083204176,-2.6479462770325,-1.85570819382833,100,96.6101694915254
"HER24L","HER24L_3A","HER24L_3A_85",13.4,3030.08,6.98,1,31483,68457,1.31,0.0496662138276582,0.0642739237769695,0.98748119257344,0.167988664417079,0.0891070306907986,2.54028076018523,0.175292519391735,5.22517784886863,0.210351023270082,2.09036329374644,73.3716055334005,12.5290328235243,5.85612685088026,0.170761328342757,-0.960742494444989,-2.7320034421247,-1.77126094767971,100,97.5006208276728
"HER24L","HER24L_3A","HER24L_3A_86",13.5,3055.94,6.99,1,31373,68600,1.32,0.103498542274052,0.0612244897959184,0.849854227405248,0.139941690962099,0.0233236151603499,1.81049562682216,0.294460641399417,4.93148688046647,0.0597667638483965,2.44752186588921,73.902332361516,12.2215743440233,6.046875,0.165374677002584,-0.826678573184468,-2.63051756806712,-1.80383899488266,100,96.8454810495627
"HER24L","HER24L_3A","HER24L_3A_87",13.6,3081.8,7,1,32050,69081,1.27,0.0738263777304903,0.0723788016965591,0.916315629478438,0.125939114952013,0.015923336373243,1.91659066892489,0.259116110073682,5.10270551960742,0,2.18294465916822,74.1202356653783,12.6170727117442,5.87459843965122,0.170224400914009,-0.553885113226438,-2.53844741671603,-1.98456230348959,100,97.4030485951274
"HER24L","HER24L_3A","HER24L_3A_88",13.7,3107.66,7.01,1,32218,70864,1.28,0.0324565364642131,0.0762023030029352,0.956762248814631,0.118536915782344,0.0522126890946037,2.27336870625423,0.244129600361255,5.1718785278844,0.0395123052607812,2.04758410476405,73.9176450666065,11.9242492662,6.1989349112426,0.161318035165423,-0.441832752279039,-2.53016324137612,-2.08833048909708,100,96.85453827049
"HER24L","HER24L_3A","HER24L_3A_89",13.8,3133.53,7.02,1,31791,70078,1.35,0.0670681240902994,0.0485173663631953,0.830503153628814,0.141271154998716,0.0742030309084163,2.20040526270727,0.179799651816547,5.14712177858957,0,2.11621336225349,74.6239904106852,12.0265989326179,6.20491219743711,0.161162635051152,-1.06875932551843,-2.84010992311528,-1.77135059759685,100,97.4556922286595
"HER24L","HER24L_3A","HER24L_3A_90",13.9,3159.39,7.03,1,32415,70222,1.35,0.0939876392013899,0.02563299250947,0.844464697673094,0.118196576571445,0.012816496254735,2.06915211756999,0.23924126342172,4.80048987496796,0,2.07342428298824,74.593432257697,12.305260459685,6.06191413030899,0.164964395486913,-1.52846884990043,-3.49482264110156,-1.96635379120113,100,97.1760986585401
"HER24L","HER24L_3A","HER24L_3A_91",14,3185.25,7.04,1,32620,71414,1.41,0.0994202817374745,0.0770157112050858,0.840171394964573,0.121824852269863,0.0532108550144229,2.12563362926037,0.281457417313132,4.95141008765788,0.0882179964712801,1.90858935222785,73.8748704735766,12.2581006525331,6.02661640392963,0.165930587410202,-0.458574933422113,-2.38959646998368,-1.93102153656156,100,96.6799227042317
"HER24L","HER24L_3A","HER24L_3A_92",14.1,3211.11,7.05,1,32805,71400,1.53,0.0714285714285714,0.0434173669467787,0.932773109243697,0.140056022408964,0.0756302521008403,2.57563025210084,0.236694677871148,5.14985994397759,0.266106442577031,1.79131652661064,74.2156862745098,11.8221288515406,6.27769221656202,0.159294206454048,-1.17118298150295,-3.06730246605524,-1.8961194845523,100,97.3207282913165
