"Site","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","qc","label"
"HER24L","HER24L_3B_352",66.1,8939.74,7.3,1,35207,74186,1.38,0,0,24,19,60,60,30,459,11,0,6,7,583,0,198,77,31,0,43,2945,113,739,0,1519,5,0,0,14,0,0,22,0,0,52,0,58202,8790,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_353",66.2,8943.61,7.29,1,35350,75630,1.5,0,38,0,24,99,69,0,517,26,0,25,0,540,40,195,104,120,0,67,3073,0,648,0,1556,7,0,0,4,0,0,0,0,0,27,0,59567,8737,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_354",66.3,8947.48,7.28,1,35422,75450,1.31,0,20,0,37,85,43,18,498,38,0,17,14,283,65,195,83,138,0,166,3117,21,633,0,1305,6,0,0,0,0,0,0,0,105,180,0,59254,8936,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_355",66.4,8951.34,7.26,1,35586,75988,1.56,0,5,5,0,103,72,23,483,60,7,21,22,316,33,220,75,84,0,29,3161,0,732,0,1607,9,0,0,0,0,0,0,0,123,0,0,59595,9008,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_356",66.5,8955.21,7.25,1,35610,74983,1.33,0,21,0,33,85,83,37,509,23,20,0,0,390,21,158,28,0,0,107,3170,0,642,0,1421,13,17,0,0,0,0,0,0,15,115,0,58990,8894,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_357",66.6,8959.08,7.25,1,35649,76013,1.5,0,12,0,16,86,57,15,592,21,0,24,0,521,54,178,47,65,0,179,3138,0,781,0,1432,27,0,0,0,0,0,0,0,0,23,36,59668,8831,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_358",66.7,8962.94,7.24,1,35925,77145,1.31,6,25,22,28,108,82,28,507,41,0,14,13,873,42,198,95,73,0,191,3103,0,773,0,1654,5,0,0,0,0,0,0,0,89,48,93,59548,9250,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_359",66.8,8966.81,7.24,1,35907,76242,1.26,0,15,9,10,79,66,30,514,17,0,4,0,1032,51,204,108,70,0,0,3258,0,734,0,1457,0,0,0,0,0,0,42,0,0,143,0,59402,8860,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_360",66.9,8970.67,7.23,1,35693,74835,1.4,0,0,0,16,96,65,48,521,32,0,11,14,1192,0,221,53,108,0,0,3044,0,682,0,1233,0,0,0,0,0,0,0,0,9,0,0,58823,8483,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_361",67,8974.54,7.23,1,35791,74953,1.49,0,27,0,0,95,39,49,564,8,0,21,0,795,15,214,20,0,0,196,3116,25,698,0,1128,0,7,0,8,0,0,0,0,0,33,0,58722,9024,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_362",67.1,8978.41,7.22,1,35647,75827,1.33,0,19,0,16,93,74,24,570,25,0,14,0,410,31,236,153,135,0,24,3031,0,614,0,1407,0,0,0,0,0,0,0,0,127,76,0,59678,8887,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_363",67.2,8982.27,7.22,1,35516,75787,1.46,0,22,0,28,91,72,23,543,35,0,0,5,627,41,215,23,65,57,84,3130,0,782,0,1472,0,11,0,0,0,0,0,0,0,231,0,59320,8735,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_364",67.3,8986.14,7.21,1,35408,74543,1.41,0,26,0,8,93,50,17,541,24,0,0,0,401,0,149,33,100,29,70,3192,0,712,0,1425,8,0,0,0,0,0,0,0,0,108,0,58767,8619,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_365",67.4,8990.01,7.21,1,35641,75406,1.42,39,42,37,26,74,49,19,456,30,0,0,0,417,0,208,69,40,0,161,3268,98,603,0,1274,16,0,0,0,0,0,0,0,180,0,36,59291,8815,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_366",67.5,8993.87,7.21,1,35716,75632,1.34,15,0,18,17,89,47,14,515,28,0,0,0,380,38,208,143,0,0,106,3150,0,576,0,1399,0,7,0,0,0,0,30,0,0,79,0,59679,8984,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_367",67.6,8997.74,7.21,1,35672,75700,1.42,8,0,0,21,96,48,16,536,4,0,4,0,577,19,233,98,140,0,35,3028,0,662,0,1311,7,0,0,11,0,19,0,0,18,65,0,59201,9369,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_368",67.7,9001.6,7.21,1,35645,75353,1.54,0,23,0,13,106,83,19,545,27,12,0,0,595,0,211,42,0,0,138,3016,0,647,0,1434,12,0,0,0,0,0,0,0,114,0,43,59145,8929,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_369",67.8,9005.47,7.21,1,35616,75157,1.27,0,13,0,0,83,43,20,523,34,6,0,0,734,55,170,103,0,0,15,3179,99,652,0,1269,0,0,0,0,0,0,0,0,28,90,0,59033,8811,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_370",67.9,9009.34,7.22,1,35649,75102,1.27,0,6,12,4,85,43,11,484,24,0,18,12,583,20,212,141,90,0,100,3013,0,638,0,1282,0,0,0,0,0,0,0,0,0,157,0,59195,8792,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_371",68,9013.2,7.22,1,35630,75084,1.5,0,0,0,10,68,64,0,522,50,0,0,0,281,0,103,45,74,0,112,3060,0,720,0,1357,0,0,0,0,0,0,0,0,0,204,0,59271,8942,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_372",68.1,9017.07,7.22,1,35557,73989,1.41,0,0,0,21,86,58,30,577,26,0,0,0,201,38,180,92,100,0,103,2955,0,770,0,1170,0,0,0,0,0,0,0,0,51,40,0,58444,8907,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_373",68.2,9020.94,7.22,1,35423,74693,1.7,0,19,0,10,94,47,24,575,16,0,0,26,198,70,165,20,57,0,65,3144,0,657,0,1334,0,15,0,0,0,0,0,0,0,0,0,59212,8770,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_374",68.3,9024.8,7.2,1,35501,74578,1.62,0,32,0,30,121,62,23,517,25,0,10,16,203,17,204,122,0,0,163,2782,0,590,0,1215,13,0,5,0,0,0,0,17,139,22,0,59179,8906,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_375",68.4,9028.67,7.19,1,35623,74919,1.32,0,9,13,15,96,65,24,520,42,0,0,0,814,0,182,116,18,0,161,2894,0,391,0,1282,11,0,0,0,0,0,0,0,88,115,0,59137,8730,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_376",68.5,9032.53,7.19,1,35646,76434,1.27,0,36,6,25,84,35,33,437,24,0,20,0,1659,122,222,146,72,0,91,2954,0,658,0,1193,0,0,0,0,0,0,0,0,13,61,0,59403,9001,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_377",68.6,9036.4,7.19,1,35789,76628,1.34,0,23,22,27,99,30,17,401,13,0,0,19,1638,0,241,12,138,0,59,3023,103,523,0,1392,0,0,0,0,0,0,0,0,171,103,0,59782,8593,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_378",68.7,9040.27,7.19,1,35769,76662,1.68,0,0,0,7,80,40,24,517,74,10,13,17,947,0,204,14,17,0,223,3093,71,648,0,1407,6,0,0,0,72,0,45,19,68,320,0,59844,8734,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_379",68.8,9044.13,7.21,1,35357,76186,1.29,23,34,20,21,88,56,28,491,41,7,5,0,604,155,218,163,70,134,209,3297,70,695,0,1245,0,0,0,0,0,0,0,0,0,122,0,59214,9003,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_380",68.9,9048,7.21,1,35781,75467,1.37,24,57,12,4,95,57,33,407,39,0,0,0,1193,34,171,114,11,0,113,3249,24,561,0,1369,9,0,0,0,0,0,21,0,10,137,0,58872,8756,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_381",69,9051.87,7.21,1,35576,76323,1.43,0,0,0,7,87,61,15,398,10,0,0,7,1437,72,203,97,0,0,235,3292,0,605,0,1383,6,6,0,6,0,0,0,0,15,66,0,59179,8910,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_382",69.1,9055.73,7.21,1,36023,77036,1.49,0,8,21,31,97,51,24,470,9,0,9,4,1339,40,243,105,125,0,126,3166,0,641,0,1242,0,6,0,0,0,0,0,0,126,267,36,59639,8997,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_383",69.2,9059.6,7.21,1,35973,77120,1.27,0,18,8,23,104,47,5,469,17,0,0,16,1114,0,144,66,22,0,89,3014,0,525,0,1433,15,5,0,0,0,0,0,0,210,224,127,60171,9103,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_384",69.3,9063.46,7.21,1,35740,76664,1.47,0,10,0,0,110,60,13,559,6,0,4,0,1868,0,205,50,72,0,175,3013,143,827,0,1474,14,0,0,0,0,0,17,0,293,101,0,58805,8740,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_385",69.4,9067.33,7.2,1,35679,75066,1.29,9,25,0,20,66,31,47,536,49,8,0,5,1053,0,218,43,40,0,44,2951,0,519,0,1274,0,0,0,0,0,0,0,0,82,24,0,59043,8788,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_386",69.5,9071.2,7.19,1,35548,75222,1.4,19,24,0,14,118,73,29,550,22,18,0,0,536,80,205,93,0,0,115,3010,0,590,0,1294,8,0,0,0,0,0,0,0,55,159,0,59212,8844,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_387",69.6,9075.06,7.19,1,35452,73723,1.32,0,30,6,15,71,53,17,526,18,0,0,20,546,33,179,76,0,0,144,2968,0,588,0,1429,0,0,0,0,0,0,0,0,65,46,0,58141,8635,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_388",69.7,9078.93,7.18,1,35468,75539,1.43,0,9,0,14,85,63,15,441,38,0,0,27,1178,0,168,41,48,0,85,2948,0,692,0,1365,28,0,0,0,0,0,0,0,141,63,0,59094,8846,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_389",69.8,9082.8,7.18,1,35855,77017,1.6,0,11,0,16,97,55,6,440,41,0,0,43,2597,20,192,27,69,0,89,2966,0,486,0,1182,20,0,0,0,0,0,0,0,118,110,0,59541,8742,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_390",69.9,9086.66,7.18,1,36221,77123,1.76,0,9,19,18,83,64,31,498,14,0,0,13,1797,0,164,87,0,0,33,3265,0,636,0,1147,15,17,0,0,0,0,0,0,132,127,84,59737,9016,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_391",70,9090.53,7.18,1,36719,79272,1.51,0,4,0,25,109,47,27,525,0,0,12,0,3134,92,227,199,104,0,270,3394,0,536,0,1052,15,10,0,0,0,0,0,0,140,85,0,59969,9120,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_392",70.1,9092.48,7.19,1,36348,77887,1.32,0,45,40,0,136,33,30,526,22,0,0,10,2649,25,224,53,62,0,89,3243,19,563,0,1128,0,0,0,0,0,0,80,0,149,0,0,59847,8765,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_393",70.2,9094.43,7.19,1,36455,77796,1.55,0,17,0,5,130,70,42,555,0,0,0,40,1925,0,184,116,69,0,19,3381,0,692,0,1357,0,6,0,0,0,0,0,0,0,0,0,60345,8689,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_394",70.3,9096.37,7.18,1,36366,77396,1.58,0,0,0,0,96,54,17,529,25,0,10,11,1539,58,223,117,84,45,171,3399,129,490,0,1424,10,0,6,13,0,0,0,0,0,0,0,59854,8938,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_395",70.4,9098.32,7.17,1,36447,77423,1.47,39,28,5,14,108,91,27,556,9,0,0,43,855,62,156,61,51,0,112,3401,81,594,0,1093,0,0,0,6,0,0,0,21,237,105,0,60376,9157,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_396",70.5,9100.27,7.15,1,36455,76787,1.42,0,9,13,0,114,56,18,579,0,0,0,0,643,26,218,26,0,0,237,3472,34,631,0,1371,15,0,0,14,0,0,0,0,0,144,0,60048,8996,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_397",70.6,9102.22,7.14,1,36088,77250,1.33,0,11,4,0,88,43,22,519,38,6,0,0,599,0,249,108,0,0,188,3520,0,629,0,1452,0,0,0,0,0,0,0,0,44,236,0,60296,9033,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_398",70.7,9104.17,7.13,1,36024,76732,1.51,0,25,0,13,109,67,23,462,33,0,22,5,1153,0,205,43,40,0,0,3782,0,508,37,1130,5,8,0,0,0,0,0,0,82,0,0,59997,8834,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_399",70.8,9106.12,7.1,1,36735,78381,1.23,56,74,16,5,102,60,14,381,12,0,0,0,1649,8,214,102,121,0,122,4014,0,495,0,1108,5,12,0,0,0,0,0,0,56,27,0,60480,9030,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_400",70.9,9108.07,7.08,1,37029,79218,1.31,10,15,8,12,113,59,21,487,32,0,0,12,1546,79,225,129,77,0,0,3815,0,647,0,1262,5,9,0,0,0,0,0,0,0,157,0,61007,9335,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_401",71,9110.01,7.06,1,37385,80374,1.47,0,15,0,5,100,89,29,451,55,8,0,16,2064,50,161,45,0,0,39,4096,0,692,0,1386,12,0,0,0,0,0,0,0,74,186,0,61345,9339,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_402",71.1,9111.96,7.05,1,36922,79043,1.53,0,36,0,26,110,57,0,376,20,0,7,22,2443,15,231,63,128,0,47,3677,0,606,0,1276,30,0,0,0,0,0,0,0,0,0,31,60471,9104,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_403",71.2,9113.91,7.03,1,36946,78825,1.45,0,20,0,19,102,67,34,442,6,12,10,0,1858,93,225,76,112,0,0,4006,0,692,0,1297,0,11,0,0,0,0,0,0,67,94,112,60192,9091,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_404",71.3,9115.86,7.03,1,36359,77052,1.38,7,7,26,0,81,50,20,495,37,0,0,0,1427,39,304,155,130,0,71,3798,0,483,0,1352,5,0,0,0,0,0,0,0,68,0,0,59528,8839,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_405",71.4,9117.81,7.01,1,36451,78321,1.61,0,0,0,6,91,78,47,462,30,0,0,14,2017,22,162,0,0,0,86,4103,0,604,0,1209,18,7,0,0,0,0,4,0,125,34,77,59969,8949,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_406",71.5,9119.76,6.99,1,36265,77163,1.53,0,0,0,0,100,60,32,493,51,0,5,0,1057,0,152,33,0,0,296,4043,0,557,0,1170,8,10,0,0,0,0,0,0,32,18,78,59844,8998,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_407",71.6,9121.71,6.99,1,35923,76790,1.49,17,29,6,25,85,46,38,437,41,0,0,0,1481,0,209,34,0,0,220,4094,0,616,0,1188,0,0,0,0,0,0,0,0,155,12,44,59044,8821,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_408",71.7,9123.65,6.99,1,36438,77393,1.35,8,12,4,16,96,83,18,462,14,0,0,41,1048,28,236,171,39,0,0,4233,109,613,0,1262,0,5,0,0,0,0,35,0,162,56,0,59548,8934,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_409",71.8,9125.6,6.99,1,36256,77509,1.56,0,0,0,10,47,75,21,437,27,25,0,0,1220,0,307,0,48,0,0,4242,0,486,15,1333,19,0,0,0,0,0,0,0,0,148,0,59900,9007,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_410",71.9,9127.55,7,1,36186,77288,1.42,0,10,0,11,79,71,18,440,13,0,7,0,1094,12,145,47,82,0,14,4256,0,582,0,1505,0,5,0,0,0,0,0,0,0,16,0,59496,9296,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_411",72,9129.5,7.01,1,36608,76986,1.46,0,33,8,13,88,74,21,530,34,0,0,6,1122,0,227,119,89,76,5,4184,0,527,0,1384,0,0,0,0,0,0,6,0,0,0,0,59580,8760,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_412",72.1,9131.45,7.03,1,36328,76728,1.27,5,19,18,24,102,67,0,494,20,0,0,15,2070,33,115,77,72,9,49,4064,0,419,0,1311,0,0,0,0,0,0,0,0,0,151,0,58544,8876,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_413",72.2,9133.4,7.05,1,36188,78034,1.36,19,19,0,0,92,77,28,521,9,0,20,6,2123,54,160,7,91,0,138,3927,98,628,0,1280,0,0,0,9,0,0,49,0,228,202,0,59042,9019,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_414",72.3,9135.35,7.07,1,35680,76237,1.34,0,35,0,25,94,46,21,440,10,0,12,0,1025,0,169,0,56,0,260,3757,0,633,0,1420,13,0,0,0,0,0,0,0,31,0,229,58958,8887,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_415",72.4,9137.3,7.09,1,35563,75404,1.43,0,0,0,0,50,69,19,399,27,0,5,17,642,0,185,55,174,0,57,3821,10,580,0,1286,13,10,0,0,0,0,12,0,55,62,0,58865,8828,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_416",72.5,9139.24,7.1,1,35667,76119,1.58,0,0,0,0,102,60,33,439,50,0,6,27,482,63,151,19,0,0,0,3875,12,680,0,1417,13,7,0,0,0,0,0,0,0,71,13,59669,8799,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_417",72.6,9141.19,7.12,1,35940,77067,1.46,0,5,0,6,76,44,17,420,24,0,0,18,568,28,214,136,91,0,153,4216,0,581,0,1214,14,14,0,0,0,0,0,0,130,43,0,59967,8898,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_418",72.7,9143.14,7.15,1,36495,77301,1.48,0,29,0,8,109,50,20,527,39,0,0,15,555,29,140,17,38,0,98,4084,89,714,0,1154,14,0,0,0,0,0,0,0,341,66,0,59827,9179,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_419",72.8,9145.09,7.17,1,36555,77255,1.41,0,33,17,20,95,76,24,513,55,0,0,7,348,38,243,28,83,0,6,4373,0,684,0,1309,8,13,0,0,0,0,0,0,107,87,0,59764,9187,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_420",72.9,9147.04,7.19,1,36212,76605,1.34,0,12,0,0,81,33,0,494,36,31,0,21,352,0,226,105,86,0,132,4090,74,503,0,1321,0,0,0,0,0,0,0,0,122,0,0,59922,8854,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_421",73,9148.99,7.21,1,36268,77220,1.5,34,11,20,30,111,79,33,492,11,0,0,0,402,0,155,49,18,0,65,4331,91,421,0,1358,22,0,12,0,0,0,0,0,113,150,0,60303,8722,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_422",73.1,9150.94,7.22,1,36242,77133,1.62,0,8,0,8,83,66,36,555,52,0,8,23,310,0,217,131,128,0,46,4395,0,701,0,1374,9,16,0,0,0,0,0,0,99,0,93,59919,8700,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_423",73.2,9152.88,7.23,1,36248,76435,1.51,19,52,11,17,103,61,40,530,6,0,29,6,339,21,206,88,128,28,69,4389,45,546,0,1119,23,0,7,17,0,0,0,0,0,165,0,59270,8930,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_424",73.3,9154.83,7.23,1,36326,77876,1.4,33,68,36,18,113,46,35,509,30,0,0,15,487,56,224,74,45,0,119,4385,190,743,0,1350,0,0,0,0,0,0,0,0,99,75,48,60078,8854,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_425",73.4,9156.78,7.23,1,36291,77573,1.22,29,22,15,36,101,45,8,520,6,8,0,12,523,16,202,81,0,0,0,4544,65,622,0,1380,0,6,0,0,45,15,34,0,130,71,0,59924,8964,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_426",73.5,9158.73,7.23,1,36395,77851,1.54,0,19,11,38,86,68,13,513,34,0,0,0,313,13,184,158,87,78,208,4383,0,525,0,1358,0,9,0,0,0,0,0,0,0,108,0,60274,9183,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_427",73.6,9160.68,7.24,1,36361,76833,1.55,0,0,0,14,98,50,43,590,34,0,35,0,520,0,175,18,0,35,123,4372,12,679,0,1115,0,10,0,0,0,0,0,0,0,0,0,59847,8885,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_428",73.7,9162.63,7.24,1,36219,77015,1.53,10,23,11,17,130,61,15,564,32,22,0,5,632,19,198,120,104,0,0,4101,0,752,0,1251,21,0,0,0,0,0,0,0,69,90,53,59649,8909,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_429",73.8,9164.58,7.25,1,36289,77209,1.41,0,30,22,17,111,42,14,590,24,0,24,0,420,66,184,18,77,62,179,4509,29,708,0,1265,10,5,0,13,0,0,0,0,0,90,0,59759,8650,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_430",73.9,9166.52,7.25,1,36526,78660,1.54,0,0,0,18,117,52,35,575,30,6,27,0,728,0,185,47,17,0,122,4658,0,682,0,1360,0,0,0,0,0,0,6,0,164,184,0,60329,9128,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_431",74,9168.47,7.25,1,36172,76878,1.51,0,0,0,16,82,45,33,550,29,0,4,20,563,46,187,0,0,0,199,4596,0,588,0,1477,15,0,0,0,0,0,0,0,142,0,119,59276,8719,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_432",74.1,9170.42,7.25,1,35787,76031,1.34,0,13,0,13,77,54,13,479,35,0,0,15,543,0,230,158,72,0,0,4353,36,492,0,1346,0,0,0,0,0,34,0,0,0,11,52,59064,8743,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_433",74.2,9172.37,7.25,1,35707,75933,1.28,0,7,0,15,101,58,25,508,24,7,14,0,350,0,211,66,49,0,172,4240,78,864,0,1204,13,0,0,0,0,0,0,0,111,107,0,58754,8802,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_434",74.3,9174.32,7.25,1,35929,76618,1.39,0,0,20,0,84,66,37,568,34,5,9,35,525,0,193,96,101,0,253,4330,0,595,0,1288,9,0,0,0,0,0,0,4,133,21,0,59216,8821,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_435",74.4,9176.27,7.26,1,35833,75913,1.29,0,0,0,12,83,49,30,481,0,0,0,11,360,31,251,139,173,0,23,4032,88,735,0,1537,0,0,0,0,45,0,0,0,79,63,0,58659,8892,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_436",74.5,9178.22,7.26,1,36057,77084,1.45,0,0,0,0,85,41,37,501,38,0,0,0,459,18,160,43,98,0,118,4282,181,660,0,1389,0,0,0,0,0,0,0,0,161,67,0,59763,8783,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_437",74.6,9180.16,7.28,1,36093,78376,1.37,0,16,23,37,87,60,23,539,42,0,16,0,1578,79,179,78,0,0,0,4438,0,621,0,1234,0,0,0,0,0,38,0,0,128,136,0,59525,9331,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_438",74.7,9182.11,7.29,1,36267,77713,1.39,0,20,0,0,106,28,15,524,11,0,0,40,1005,80,217,129,153,0,0,4561,95,524,0,1245,14,0,0,0,0,0,0,0,144,0,0,59428,9165,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_439",74.8,9184.06,7.29,1,36307,78482,1.43,0,23,9,22,90,67,24,516,0,0,0,24,1006,19,251,114,93,0,0,4828,0,606,0,1476,12,0,0,13,0,8,5,0,21,190,0,59823,9057,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_440",74.9,9186.01,7.31,1,36204,78151,1.28,0,0,0,12,70,36,5,527,0,0,0,0,1352,44,240,67,47,0,131,4834,0,787,0,1169,18,0,0,9,34,0,0,0,123,193,49,59181,9028,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_441",75,9187.96,7.31,1,36070,78048,1.34,0,26,0,21,111,60,18,569,26,0,0,0,1395,0,220,123,92,0,167,4753,0,710,0,1191,0,0,0,0,48,0,69,0,180,197,90,59044,8825,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_442",75.1,9189.88,7.31,1,36069,77565,1.25,0,59,0,15,84,60,19,524,4,5,0,0,626,94,248,81,79,61,118,4726,0,633,0,1446,0,0,0,0,0,0,0,0,0,49,0,59571,8913,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_443",75.2,9191.79,7.31,1,36097,76295,1.36,0,37,9,23,81,75,21,489,39,0,0,4,253,34,200,6,59,0,0,4550,0,521,0,1155,0,0,0,0,0,0,0,0,277,0,0,59387,8875,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_444",75.3,9193.71,7.3,1,35925,76428,1.35,25,17,20,18,105,55,21,485,32,18,0,0,309,105,237,137,79,0,83,4302,10,592,0,1394,11,0,0,0,0,0,0,0,57,102,0,59041,8977,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_445",75.4,9195.62,7.3,1,35872,77026,1.53,0,34,0,19,91,58,13,489,48,0,0,0,428,27,235,16,74,0,190,4470,0,616,0,1381,0,0,0,0,0,0,0,0,127,129,0,59552,8843,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_446",75.5,9197.54,7.3,1,35942,78474,1.28,0,29,15,12,92,55,11,456,26,0,0,22,1538,0,208,85,60,0,0,4286,64,688,0,1316,10,0,0,0,0,0,27,0,214,85,0,60218,8811,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_447",75.6,9199.46,7.3,1,36141,78033,1.32,0,0,0,0,89,53,27,514,6,0,19,14,949,18,192,94,86,154,206,4609,0,714,0,1415,10,0,0,0,0,0,0,0,0,143,0,59635,8909,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_448",75.7,9201.37,7.29,1,36221,77301,1.41,48,40,40,31,115,69,22,555,28,0,17,0,606,10,232,105,58,0,56,4335,198,587,0,1447,26,0,0,0,0,0,0,0,40,50,0,59375,9036,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_449",75.8,9203.29,7.29,1,35980,76709,1.47,0,8,0,0,77,49,12,496,24,18,0,78,608,0,196,45,40,0,93,4288,71,702,0,1420,0,15,0,0,0,0,0,0,54,0,0,59270,8841,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_450",75.9,9205.21,7.27,1,35933,76447,1.49,0,21,0,20,80,77,8,457,51,0,0,6,493,33,219,0,61,0,191,4329,0,665,0,1306,18,0,0,0,0,0,0,0,92,198,0,59200,8771,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_451",76,9207.12,7.26,1,36164,76741,1.42,0,9,0,0,50,63,29,538,37,0,11,12,514,15,207,108,65,0,61,4342,0,572,0,1262,8,0,0,0,0,0,0,0,0,0,0,59830,8817,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_452",76.1,9209.04,7.26,1,36261,77010,1.53,0,38,5,14,115,27,19,596,26,0,13,8,604,41,244,44,19,0,75,4304,0,595,0,1259,15,0,0,0,0,0,0,0,40,320,0,59569,8815,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_453",76.2,9210.96,7.25,1,36272,76849,1.44,0,5,0,0,92,50,14,505,25,0,33,24,640,0,184,28,13,0,196,4086,0,517,0,1602,15,0,0,0,0,0,0,0,10,0,0,59703,8972,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_454",76.3,9212.87,7.25,1,35972,76439,1.33,0,0,0,0,84,46,18,507,30,12,0,0,1006,0,277,56,126,0,0,4060,0,585,0,1423,0,7,0,0,0,0,0,0,79,113,0,58957,8774,TRUE,"HER24L_3B"
