"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER34L","HER34L_1A","HER34L_1A_64",17.3,730.89,6.48,1,33293.42578,75312,1.34,0.0424899086466964,0.0597514340344168,0.638676439345655,0.123486297004461,0.0969301041002762,7.92835139154451,0.106224771616741,0.284151264074782,0.12614191629488,0.142075632037391,3.09777990227321,0.156681538134693,1.59602719354153,71.4255364350967,11.5891225833864,6.16315307057745,0.162254610350982,-0.725937003382936,-2.36920478033544,-1.64326777695251,100,97.4134268111324
"HER34L","HER34L_1A","HER34L_1A_65",17.4,737.61,6.49,1,33711.88672,75100,1.32,0.0838881491344873,0.0719041278295606,0.639147802929427,0.0625832223701731,0.0466045272969374,6.86151797603196,0.175765645805593,0.256990679094541,0.0173102529960053,0,3.23169107856192,0.191744340878828,1.40878828229028,73.1251664447403,11.3182423435419,6.46082352941176,0.154779030172806,0.138836444854216,-2.18480205733766,-2.32363850219188,100,97.491344873502
"HER34L","HER34L_1A","HER34L_1A_66",17.5,744.33,6.5,1,34323.6875,75561,1.58,0.0357327192599357,0.0701420044732071,0.719948121385371,0.125726234433107,0.0939638173131642,7.64680192162624,0.0727888725665356,0.207779145326293,0.0688185704265428,0.0436733235399214,2.96184539643467,0,1.18182660367121,72.7213774301558,11.5456386230992,6.29860155891793,0.158765400644234,-0.583584978048419,-2.32865733330382,-1.7450723552554,100,97.4960627837112
"HER34L","HER34L_1A","HER34L_1A_67",17.6,751.04,6.51,1,33654.91797,73347,1.41,0.0613522025440713,0.0790761721679142,0.621702319113256,0.139064992433228,0.0981635240705141,6.78964374821056,0.0068169113937857,0.291763807654028,0.163605873450857,0.0395380860839571,2.96262969173927,0,0.820756131811799,74.2198044909812,11.5042196681528,6.45152879829343,0.155002020647342,-0.564529802737852,-2.06204979896797,-1.49751999623011,100,97.7981376198072
"HER34L","HER34L_1A","HER34L_1A_68",17.7,757.76,6.53,1,34024.50781,75256,1.43,0.0757414691187414,0.0624534920803657,0.660412458807271,0.123578186456894,0.0943446369724673,6.73833315616031,0,0.167428510683534,0.04916551504199,0.0637822897842032,3.16652492824492,0.0624534920803657,1.15206760922717,73.9170298713724,11.395769108111,6.4863572761194,0.154169737717296,-0.682451891443197,-2.35844242438657,-1.67599053294337,100,97.7290847241416
"HER34L","HER34L_1A","HER34L_1A_69",17.8,764.48,6.53,1,34277.52734,75179,1.46,0.0505460301413959,0.022612697694835,0.62384442463986,0.0505460301413959,0.0931111081552029,6.44727916040384,0.117053964537969,0.1902126923742,0.156958725175913,0.0718285691482994,3.14183482089413,0.0704984104603679,0.973676159565836,73.9382008273587,11.6575107410314,6.34253765403925,0.15766559925161,-0.80437281567017,-3.31738942439006,-2.51301660871989,100,97.6057143617233
"HER34L","HER34L_1A","HER34L_1A_70",17.9,771.19,6.54,1,34460.39453,76099,1.58,0.0788446628733623,0.0972417508771469,0.687262644712808,0.122209227453712,0.0749024297296942,6.67420071223012,0.0814728183024744,0.178714569179621,0.155061170317613,0,3.34958409440334,0.140606315457496,1.09331265851062,73.7434131854558,10.9620362948265,6.72716374970031,0.148651056701949,-0.228534399949086,-1.95551637086075,-1.72698197091167,100,97.4388625343303
"HER34L","HER34L_1A","HER34L_1A_71",18,777.91,6.54,1,34390.22656,74401,1.33,0.0591389900673378,0.0591389900673378,0.646496686872488,0.0887084851010067,0.0349457668579723,5.49723794035026,0.131718659695434,0.206986465235682,0.095428824881386,0.166664426553407,3.08194782328195,0.0537627182430344,1.09272724828967,74.4922783295923,11.8506471687208,6.28592491777249,0.15908557818956,-0.405465108108164,-2.3916776361875,-1.98621252807934,100,97.5578285238102
"HER34L","HER34L_1A","HER34L_1A_72",18.1,784.63,6.55,1,34736.68359,76009,1.45,0.0473628122985436,0.0473628122985436,0.644660500730177,0.0881474562222895,0.0657816837479772,5.38883553263429,0.218395190043284,0.31706771566525,0.0973568919470063,0.0302595745240695,3.45616966411872,0,0.806483442750201,74.6556328855793,11.3947032588246,6.55178385867683,0.152630187681734,-0.621173680934856,-2.61088645264856,-1.98971277171371,100,97.2582194213843
"HER34L","HER34L_1A","HER34L_1A_73",18.2,791.34,6.55,1,34572.61719,75450,1.4,0.0675944333996024,0.0410868124585818,0.734261100066269,0.104705102717031,0.0927766732935719,6.04638833664679,0.0834990059642147,0.237243207422134,0.229290921139828,0.107355864811133,3.56129887342611,0.0914512922465209,1.19151756129887,73.921802518224,11.1994698475812,6.60047337278106,0.151504285150787,-0.935460647981875,-2.88317748226214,-1.94771683428026,100,97.7097415506958
"HER34L","HER34L_1A","HER34L_1A_74",18.3,798.06,6.55,1,34483.52344,76601,1.31,0.0574405033876842,0.0561350374016005,0.698424302554797,0.142295792483127,0.0861607550815263,7.43723972271902,0.156655918330048,0.249344003341993,0.207569091787314,0.0966044829701962,3.57044947193901,0.0509131734572656,1.35376822756883,72.4115873160925,11.1264865993917,6.5080370761469,0.153656162111488,-0.930147766535581,-2.52106663120244,-1.59091886466686,100,97.7010743985065
"HER34L","HER34L_1A","HER34L_1A_75",18.4,804.78,6.56,1,34629.31641,77457,1.57,0.0606788282530953,0.0787533728391236,0.717817627845127,0.198819990446312,0.0606788282530953,8.13741818040978,0,0.188491679254296,0.0684250616471074,0,3.53744658326555,0.206566223840324,1.28071058781001,72.1561640652233,11.3856720502989,6.33745322598934,0.157792091608517,-0.926078738240318,-2.20989443007727,-1.28381569183695,100,98.077643079386
"HER34L","HER34L_1A","HER34L_1A_76",18.5,811.49,6.56,1,34543.60156,76192,1.3,0.0538114237715246,0.0288744225115498,0.645737085258295,0.0367492650146997,0.0380617387652247,5.59507559848803,0.0498740025199496,0.219183116337673,0.232307853842923,0.160121797564049,3.66442671146577,0.173246535069299,1.15235195296094,73.662589248215,11.6377047459051,6.32964926130597,0.157986636971047,-0.241162056816888,-3.10743626313399,-2.8662742063171,100,97.3501154976901
"HER34L","HER34L_1A","HER34L_1A_77",18.6,818.21,6.57,1,34718.72266,76530,1.58,0.0784006272050176,0.0405069907225924,0.682085456683654,0.124134326407945,0.0496537305631778,5.94930092774076,0.077093950084934,0.227361818894551,0.142427806089115,0.045733699202927,3.81811054488436,0,0.94734091206063,73.828563961845,11.4477982490527,6.449149640452,0.155059202491991,-1.11988968711539,-2.82368038339749,-1.7037906962821,100,97.4585130014374
"HER34L","HER34L_1A","HER34L_1A_78",18.7,824.93,6.56,1,34976.08203,76997,1.46,0.0493525721781368,0.0662363468706573,0.661064716807148,0.109095159551671,0.0649375949712327,5.91321739808044,0.0675350987700819,0.207800303907944,0.0909126329597257,0.0454563164798629,3.74689922984012,0.228580334298739,1.232515552554,73.7444316012312,11.1108224995779,6.63717124488603,0.150666596220567,-0.498991166118988,-2.3006223838262,-1.80163121770721,100,97.3388573580789
"HER34L","HER34L_1A","HER34L_1A_79",18.8,831.64,6.56,1,34497.17578,77428,1.36,0.0787828692462675,0.0671591672263264,0.658676447796663,0.20793511391228,0.0865320039262282,6.86702484889187,0.0787828692462675,0.246680787312083,0.182104664979077,0.0774913467996074,3.78157772382084,0.125277677326032,1.20628196518055,72.8354083793976,10.8345818050318,6.72249374180474,0.148754322191684,-1.13016064640304,-2.28316700713694,-1.15300636073391,100,97.3342976700935
"HER34L","HER34L_1A","HER34L_1A_80",18.9,838.36,6.57,1,34131.61719,75515,1.36,0.063563530424419,0.0582665695557174,0.664768589022049,0.131099781500364,0.0900483347679269,6.90723697278686,0.157584585843872,0.288684367344236,0.141693703237767,0.195987552141959,3.42051248096405,0.112560418459909,1.11501026286168,73.4622260478051,11.2692842481626,6.51880141010576,0.153402433528616,-0.810930216216329,-2.43441048577347,-1.62348026955714,100,98.0785274448785
"HER34L","HER34L_1A","HER34L_1A_81",19,845.08,6.56,1,33917.82813,74530,1.4,0.0751375285120086,0.0469609553200054,0.668187307124648,0.148933315443446,0.0711123037702938,5.49443177244063,0,0.222729102374883,0.224070843955454,0.0603783711257212,3.34898698510667,0,0.874815510532671,74.7672078357708,11.3712598953442,6.57510324483776,0.1520888665566,-1.15418213982292,-2.65525201553524,-1.50106987571232,100,97.3742117268214
"HER34L","HER34L_1A","HER34L_1A_82",19.1,851.79,6.56,1,34056.04688,74900,1.31,0.0600801068090788,0.0600801068090788,0.690253671562083,0.0307076101468625,0.0680907877169559,6.05874499332443,0.061415220293725,0.281708945260347,0.0867823765020027,0.126835781041389,3.12950600801068,0,1.31375166889186,74.1815754339119,11.3070761014686,6.56063289644586,0.152424318779022,0.67116827384117,-2.44138038473811,-3.11254865857928,100,97.456608811749
"HER34L","HER34L_1A","HER34L_1A_83",19.2,858.51,6.54,1,34170.84375,74660,1.45,0.0629520492901152,0.0241092954728101,0.621484061076882,0.0763461023305652,0.0549156174658452,5.57862309134744,0,0.247789981248326,0,0.0629520492901152,3.26011251004554,0,1.24162871684972,74.849986605947,11.5121885882668,6.50180337405468,0.153803482275468,-1.15267950993839,-3.24951279433009,-2.09683328439171,100,97.5930886686311
"HER34L","HER34L_1A","HER34L_1A_84",19.3,865.23,6.54,1,34909.36719,76700,1.52,0.0717079530638853,0.029986962190352,0.559322033898305,0.135593220338983,0.029986962190352,5.13820078226858,0.134289439374185,0.232073011734029,0.0338983050847458,0.153846153846154,3.83311603650587,0.104302477183833,1.07561929595828,74.5801825293351,11.5436766623207,6.46069573074317,0.15478209184833,-1.50889668321222,-2.92596270299887,-1.41706601978664,100,97.6558018252934
"HER34L","HER34L_1A","HER34L_1A_85",19.4,871.95,6.54,1,35205.38281,76729,1.46,0.0599512570214652,0.0716808507865344,0.705078914100275,0.0899268855321977,0.0521315278447523,5.94429746249788,0.0312789167068514,0.205919534986772,0.166820889103207,0.095140038316673,3.52409128230526,0,1.03090096312998,74.5415683770152,11.2864757783889,6.60450346420323,0.151411836699012,-0.226773319364788,-2.28608609361401,-2.05931277424922,100,97.8052626777359
"HER34L","HER34L_1A","HER34L_1A_86",19.5,878.66,6.57,1,34743.71094,76106,1.42,0.0788374109794234,0.0354768349407405,0.714792526213439,0.137965469213991,0.091976979475994,6.3490394975429,0.123511943867763,0.239140146637584,0.0867211520773658,0.0880351089270228,3.52666018447954,0,0.836990513231545,74.3463064672956,11.3433894830894,6.55415266998726,0.152575023859178,-1.35812348415319,-3.00311238085161,-1.64498889669842,100,97.9988437179723
"HER34L","HER34L_1A","HER34L_1A_87",19.6,885.38,6.59,1,34498.74609,75733,1.4,0.0752644157764779,0.0198064252043363,0.710390450662195,0.0594192756130089,0.0422537071025841,6.6457158702283,0.0792257008173451,0.278610381207664,0.113556837838195,0.104313839409504,3.31823643589981,0,1.08539210119763,74.2529676627098,11.4098213460447,6.50781159588011,0.153661485933777,-1.09861228866811,-3.57980835905957,-2.48119607039146,100,98.1949744497115
"HER34L","HER34L_1A","HER34L_1A_88",19.7,892.1,6.6,1,34272.26953,76280,1.31,0.0367068694284216,0.0537493445201888,0.690875721027792,0.0694808599895123,0.0367068694284216,6.95070791819612,0,0.291033036182486,0.156004195070792,0.128474042999476,3.37834294703723,0,0.942579968536969,73.7847404299948,11.0762978500262,6.66149840217777,0.150116376170424,-0.256719846847814,-2.55362848183705,-2.29690863498924,100,97.5957000524384
"HER34L","HER34L_1A","HER34L_1A_89",19.8,898.81,6.61,1,33844.24219,73628,1.49,0.081490737219536,0.0787743793122182,0.579942413212365,0.138534253273211,0.0638344108219699,5.06193296028685,0,0.270277611778128,0.131743358504917,0.040745368609768,3.27456945727169,0.0529689791926984,0.96838159395882,75.3775737491172,11.4304340739936,6.59446292775665,0.151642371934629,-0.564529802737852,-1.99634100268221,-1.43181119994435,100,97.551203346553
"HER34L","HER34L_1A","HER34L_1A_90",19.9,905.53,6.61,1,34196.43359,74842,1.2,0.0774965928222121,0.05077362978007,0.621308890729804,0.0400844445632132,0.0280591111942492,5.56238475722188,0,0.204430667272387,0.0173699259773924,0,3.50204430667272,0,0.996766521471901,74.601159776596,11.6832794420245,6.38529277218664,0.1566098902083,0.23638877806423,-2.50445124586097,-2.7408400239252,100,97.3851580663264
"HER34L","HER34L_1A","HER34L_1A_91",20,912.25,6.6,1,34455.875,75029,1.45,0.042650175265564,0.0239907235868797,0.594436817763798,0.110623892095057,0.0053312719081955,5.42723480254302,0,0.170600701062256,0.110623892095057,0.126617707819643,3.52397073131722,0.258566687547482,1.05026056591451,74.1499953351371,11.3076277172827,6.55752003771806,0.15249667469533,-1.52846884990043,-3.2099471941239,-1.68147834422347,100,96.9025310213384
"HER34L","HER34L_1A","HER34L_1A_92",20.1,919.09,6.61,1,33855.44922,73818,1.43,0.0785716220975914,0.060960741282614,0.628572976780731,0.154433877915955,0,5.01910103226855,0,0.241133598851229,0.0270936627922729,0,3.59668373567423,0,0.998401473895256,75.4192744317104,11.6678858814923,6.46383373969581,0.154706949508739,-0.929535958624176,-2.33322206245594,-1.40368610383176,100,97.8921130347612
"HER34L","HER34L_1A","HER34L_1A_93",20.2,925.93,6.62,1,34231.52344,74145,1.53,0.0593431789061973,0.0296715894530987,0.620405961292063,0.10519927169735,0.00809225166902691,5.09272371704093,0.0458560927911525,0.246813675905321,0.121383775035404,0.0701328477982332,3.32861285319307,0,1.12347427338324,75.6099534695529,11.3547778002563,6.65886684879439,0.150175701468044,-1.26566637333128,-3.04018403612482,-1.77451766279355,100,97.8164407579742
"HER34L","HER34L_1A","HER34L_1A_94",20.3,932.77,6.61,1,34019.24219,74678,1.42,0.0910576073274592,0.076327700259782,0.633386003910121,0.057580545810011,0.0455288036637296,4.82471410589464,0.175419802351429,0.170063472508637,0.112482926698626,0.174080719890731,3.47625806797183,0,1.2265995339993,75.1626985189748,11.481293018024,6.54653603918824,0.152752538749332,0.281851152140988,-2.11604412065738,-2.39789527279837,100,97.7074908272852
"HER34L","HER34L_1A","HER34L_1A_95",20.4,939.61,6.61,1,34704.08594,76010,1.44,0.0249967109590843,0.0513090382844363,0.643336403104855,0.0763057492435206,0.0289435600578871,4.94145507170109,0.0828838310748586,0.317063544270491,0.0920931456387317,0.074990132877253,3.66136034732272,0.176292593079858,1.01302460202605,74.896724115248,11.4721747138534,6.52855504587156,0.153173250891461,-0.396881364416773,-2.52880084334523,-2.13191947892845,100,97.5529535587423
"HER34L","HER34L_1A","HER34L_1A_96",20.5,946.45,6.61,1,35088.62109,76175,1.32,0.0787659993436167,0.0354446997046275,0.807351493272071,0.0918936659008861,0.0367574663603545,5.3836560551362,0.00656383327863472,0.292746964227109,0.182474565146045,0.11158516573679,3.90941910075484,0,1.00032819166393,73.9625861503118,11.4433869379718,6.46334748193186,0.154718588594452,-0.95265837604503,-3.12578540180219,-2.17312702575716,100,97.3429602888087
"HER34L","HER34L_1A","HER34L_1A_97",20.6,953.29,6.62,1,34380.08984,74671,1.43,0.0870485195055644,0.040176239771799,0.648176668318357,0.0816916875359912,0.0361586157946191,4.62026757375688,0.062942775642485,0.250431894577547,0.132581591246937,0.0950837674599242,3.67344752313482,0,1.1383267935343,75.538026810944,11.4100520951909,6.62030516431925,0.151050438790887,-0.709676482511156,-2.78088752505448,-2.07121104254332,100,97.8144125564141
"HER34L","HER34L_1A","HER34L_1A_98",20.7,960.13,6.63,1,34541.48438,74958,1.38,0.0813789055204248,0.038688332132661,0.745750953867499,0.0973878705408362,0.0747085034285867,5.36967368392967,0.101390111795939,0.269484244510259,0.186771258571467,0.0693721817551162,3.92353051041917,0,0.904506523653246,74.3923263694335,11.3210064302676,6.57117605467829,0.152179760773273,-0.923163611161917,-2.95885364316862,-2.03569003200671,100,97.575975879826
"HER34L","HER34L_1A","HER34L_1A_99",20.8,966.97,6.63,1,33729.32813,72453,1.4,0.0579686141360606,0.015182256083254,0.709425420617504,0.0855727161056133,0.0427863580528067,4.23584944722786,0.0938539466964791,0.234634866741198,0,0.071770665120837,3.9556678122369,0,1.22424192234966,75.8298483154597,11.5302333926822,6.57661000718219,0.152054021586793,-1.72923911224672,-3.84432799265679,-2.11508888041007,100,98.08703573351
"HER34L","HER34L_1A","HER34L_1A_100",20.9,973.82,6.63,1,34536.81641,75585,1.45,0.0780578157041741,0.0674737051002183,0.691936230733611,0.0701197327512072,0.00926109677846134,4.53132235231858,0.115102202818019,0.295032083085268,0.0105841106039558,0.121717271945492,4.15690943970364,0,1.10471654428789,74.5306608454058,11.4705298670371,6.49757785467128,0.153903504100543,-0.0384662808277961,-2.3277558313406,-2.2892895505128,100,97.2534232982735
"HER34L","HER34L_1A","HER34L_1A_101",21,980.66,6.62,1,34305.91797,74297,1.37,0.0807569619230925,0.0484541771538555,0.721428859846293,0.122481392250024,0.0511460758846252,5.21824568959716,0.0121135442884639,0.249000632596202,0.203238354173116,0.185741012423113,4.06476708346232,0,0.873521138134783,74.8145954749182,11.4244182133868,6.54865692742696,0.152703067374292,-0.92734056806074,-2.70061522261469,-1.77327465455395,100,98.0699086100381
"HER34L","HER34L_1A","HER34L_1A_102",21.1,987.5,6.63,1,33997.40625,74523,1.51,0.0483072340082927,0.0469653663969513,0.657515129557318,0.126135555466098,0.0603840425103659,4.6146827154033,0,0.296552742106464,0.118084349798049,0.167733451417683,4.0256028340244,0.182493995142439,0.960777209720489,74.4937804436214,11.6514364692779,6.39352758263273,0.156408177969918,-0.98794672078059,-2.63905732961526,-1.65111060883467,100,97.4504515384512
"HER34L","HER34L_1A","HER34L_1A_103",21.2,994.34,6.62,1,34485.67969,75300,1.35,0.051792828685259,0.0597609561752988,0.679946879150066,0.118193891102258,0.098273572377158,4.99867197875166,0,0.272244355909695,0.110225763612218,0.151394422310757,4.25232403718459,0.104913678618858,1.25896414342629,73.9309428950863,11.3173970783533,6.53250410701713,0.153080653853063,-0.68197387996182,-2.43166213526919,-1.74968825530737,100,97.4050464807437
"HER34L","HER34L_1A","HER34L_1A_104",21.3,1001.18,6.62,1,33946.66406,74416,1.38,0.0752526338421845,0.0591270694474307,0.743119759191572,0.00671898516448076,0.0577832724145345,4.97876800688024,0,0.190819178671254,0,0.0645022575790153,4.13351967318856,0.204257149000215,1.17582240378413,74.3630402064072,11.5539668888411,6.43614794138172,0.155372438469045,2.17475172148416,-2.53116836760407,-4.70592008908823,100,97.606697484412
