"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER34L","HER34L_1A","HER34L_1A_239",34.8,1946.06,7.26,1,36312.52344,77051,1.26,-1.9257416543315,0.55273410512621,-2.09279573899467,-2.21342372678328,1.0446728112382,-1.14959755420059,2.52389869610293,-5.87698537291293,0.833537736539501,5.10650912396574,3.19719157425038,6.7491404996562,0.148167014755574,0.170625517030763,-2.49627963996027,-2.66690515699103
"HER34L","HER34L_1A","HER34L_1A_240",34.9,1952.93,7.25,1,36113.52734,76067,1.37,-2.20692646747722,0.298182889628302,-1.72929891312082,-2.80290989958352,0.437944832003461,-3.10301449203385,2.2935632436817,-1.82208064657179,0.762964574892886,4.87786431284923,2.99371056573162,6.58141104984809,0.151943100412043,-0.485507815781701,-2.52406058720756,-2.03855277142586
"HER34L","HER34L_1A","HER34L_1A_241",35,1959.79,7.26,1,35827.94141,76395,1.33,-2.4917818348215,0.209407275900764,-1.78589562848413,-3.95811890361493,0.598094437646633,-2.01220875455961,2.16850765038767,-0.956846449685322,0.477974952329229,4.81984754369587,2.93101971120532,6.61224951884977,0.151234462212786,-0.719122666963206,-2.72544194381408,-2.00631927685087
"HER34L","HER34L_1A","HER34L_1A_242",35.1,1966.82,7.26,1,35667.36328,75359,1.34,-2.33197528137066,0.513638575884011,-1.83949879627287,-5.82848284283714,0.96945757013779,-0.992200935885662,2.39460770832439,-2.19089668311075,0.924955075760639,5.13952577353219,3.24086983583806,6.677567941041,0.149755121749327,-0.504556010752395,-2.87462340092803,-2.37006739017563
"HER34L","HER34L_1A","HER34L_1A_243",35.2,1973.85,7.25,1,35568.47656,74534,1.48,-1.86857843197063,0.654479983781751,-1.96166885503664,-2.09172198328484,1.62792912949585,-2.90265219950116,2.62429364859165,-5.67524092174095,0.91093073311373,5.27575858891316,3.40647030763806,6.48430391264786,0.154218558147693,0.0953101798043249,-2.54374714981093,-2.63905732961526
"HER34L","HER34L_1A","HER34L_1A_244",35.3,1980.88,7.25,1,35573.62891,76535,1.32,-2.43837153454817,0.635692582275731,-1.3774995738629,-5.7342084005525,1.60727545181066,-1.65667095664678,2.49796583583144,-3.02615819945029,0.875140842614884,5.23974913470546,3.37708481782245,6.44147526501767,0.155243940069256,-1.0857088838322,-3.11009064832901,-2.02438176449681
"HER34L","HER34L_1A","HER34L_1A_245",35.4,1987.9,7.25,1,35865.14063,76068,1.48,-2.4585918931957,0.522751642906191,-1.117967568909,-2.35680919888576,1.16384246151008,-1.67992253919759,2.47972869168417,-5.7907964033709,0.732765902778609,5.18516478022364,3.31983412445627,6.45867403314917,0.154830541821355,-1.36760222810774,-3.01589794314859,-1.64829571504085
"HER34L","HER34L_1A","HER34L_1A_246",35.5,1994.93,7.26,1,35959.32422,75974,1.39,-2.58647926424187,0.854650827755654,-1.04603422329472,-5.47685102213804,1.78085665502201,-0.861730505296777,2.71044824801711,-5.47685102213804,1.00778421349722,5.50354839208686,3.5906577007306,6.77330410706045,0.14763843232103,-1.58562726374038,-3.49650756146648,-1.9108802977261
"HER34L","HER34L_1A","HER34L_1A_247",35.6,2001.96,7.26,1,36069.02344,75445,1.47,-3.10261462364239,0.656794981277382,-1.37710453995554,-3.26966870830556,1.43575808142218,-0.905390046306173,2.57755798537468,-5.66756398110393,0.945820237275631,5.30531300142341,3.40109761254032,6.71479603595298,0.148924851126632,-1.79175946922805,-3.83765859013928,-2.04589912091123
"HER34L","HER34L_1A","HER34L_1A_248",35.7,2008.99,7.27,1,36020.92969,76666,1.32,-2.55000260439229,0.900820014556723,-1.01710476908052,-5.49444158355873,1.67490843311187,-0.994631913228461,2.80509298677387,-5.49444158355873,1.10814630863061,5.48731948664998,3.57433522409567,6.77393708952644,0.147624636423942,-1.57553636075842,-3.50321899605447,-1.92768263529605
"HER34L","HER34L_1A","HER34L_1A_249",35.8,2016.02,7.27,1,35988.90625,75949,1.53,-2.03522642150117,0.393076599481919,-1.34207924094122,-1.84663525169362,1.52549799702463,-1.55117103879978,2.21029945677917,-6.00551833505329,0.615887316710846,4.96309366198996,3.07277525600256,6.62211823784524,0.151009082605174,-0.702716631576096,-2.44568593663472,-1.74296930505862
"HER34L","HER34L_1A","HER34L_1A_250",35.9,2023.05,7.26,1,36064.19141,75864,1.42,-1.7652570259664,0.856273077939903,-1.20178766871498,-2.5429615945544,1.96141280492798,-5.37617493861062,2.78234130619621,-5.37617493861062,1.3643444209956,5.6069968927081,3.69098766368923,6.79446047316792,0.147178720657676,-0.575364144903562,-2.64696250912237,-2.07159836421881
"HER34L","HER34L_1A","HER34L_1A_251",36,2030.08,7.27,1,35958.55469,76254,1.41,-2.23030460080221,0.767039276646119,-0.972943923058216,-2.19855590248763,2.16015412559026,-4.05485389285326,2.50561084207179,-5.66429180528736,1.01026958652707,5.30630016881519,3.37157612483827,6.92283877113598,0.144449413464515,-1.28093384546206,-3.02852209637698,-1.74758825091492
"HER34L","HER34L_1A","HER34L_1A_252",36.1,2037.11,7.28,1,36205.69531,77176,1.49,-3.13866421752111,0.266230026022369,-1.82434335602631,-3.2564472531775,1.75543726031919,-2.31546390871297,2.12776107125837,-2.22237348564696,0.601647410225095,4.9535411992981,3.05267525396173,6.6923339399454,0.149424701303557,-1.35644139797021,-3.46020593479027,-2.10376453682006
"HER34L","HER34L_1A","HER34L_1A_253",36.2,2044.14,7.28,1,36141.30078,76115,1.29,-2.35540000224988,0.633643283153311,-2.23023685929588,-2.23023685929588,1.56326754589693,-1.66225282168994,2.49009855980652,-5.75659738391204,1.03349985160187,5.20966800428298,3.30454668170202,6.72088703123186,0.148789883739009,-0.129211731480006,-3.02126557555916,-2.89205384407915
"HER34L","HER34L_1A","HER34L_1A_254",36.3,2051.16,7.28,1,36272.1875,76263,1.56,-2.15203434884987,0.663726545255123,-2.09487593500992,-2.18188731199955,1.71671267309646,-2.34619036329082,2.50416439060264,-5.67839487346603,0.848099986104762,5.30324712583581,3.41743211172139,6.59235168778737,0.1516909363092,-0.0588405000229335,-2.84385174226127,-2.78501124223834
"HER34L","HER34L_1A","HER34L_1A_255",36.4,2058.19,7.28,1,36220.79688,76568,1.4,-1.91722987403127,0.537462997160237,-1.37823337329858,-2.47684566196669,1.63402820220662,-3.0899501348531,2.5505921208056,-5.65489949231464,1.0234426223397,5.32801752947283,3.44361506447929,6.58304440219215,0.151905401043171,-0.549107810337008,-2.47674333914884,-1.92763552881183
"HER34L","HER34L_1A","HER34L_1A_256",36.5,2065.22,7.29,1,36084.66016,76621,1.24,-2.86430480657789,0.00084737998615637,-2.76586473376464,-2.51802856986006,0.898497873561211,-1.98310539451501,1.95958536807842,-0.797878633010127,0.462961421956729,4.75558859190412,2.85170150224109,6.71258233022939,0.148973964236775,-0.101782694309942,-2.89827693740328,-2.79649424309334
"HER34L","HER34L_1A","HER34L_1A_257",36.6,2072.25,7.29,1,35942.31641,74999,1.39,-1.86151519872163,0.617941846298808,-2.47128077034252,-5.69015659521072,0.97807165320668,-1.7389128766293,2.44665426846481,-1.57928273103741,0.630611699039859,5.28729188255239,3.38057682237904,6.73160073597056,0.148553076633981,0.628608659422374,-2.4996127971777,-3.12822145660007
"HER34L","HER34L_1A","HER34L_1A_258",36.7,2079.28,7.29,1,35771.94531,74502,1.34,-3.09216196017879,0.682512854098129,-1.83939899168343,-2.44157439403764,1.38801173563461,-1.58808456340252,2.53875109124453,-5.57706860996679,1.0469966178331,5.38973215175039,3.49228406870841,6.66950713956702,0.149936116578611,-1.31567679390594,-3.85977231508427,-2.54409552117833
"HER34L","HER34L_1A","HER34L_1A_259",36.8,2086.31,7.29,1,35538.46484,73873,1.25,-2.09759848280157,0.561105844197489,-1.76909441582953,-3.19621077146968,0.628800856968841,-0.522062122043147,2.37657677355791,-5.68111742125768,1.02452167360233,5.27870102768996,3.39637703738508,6.56938892061679,0.15222115969747,-0.336472236621213,-2.68492778368136,-2.34845554706014
"HER34L","HER34L_1A","HER34L_1A_260",36.9,2093.34,7.29,1,35336.25391,74009,1.39,-1.50545662364228,0.616623443484209,-1.74386764708728,-2.00623191155477,0.841580231922599,-2.65058892794528,2.4370074072871,-5.69511136566871,1.07108034899164,5.26383738187955,3.37112766233322,6.63798082476609,0.150648220656052,0.242561637171311,-2.13553100833088,-2.37809264550219
"HER34L","HER34L_1A","HER34L_1A_261",37,2100.37,7.31,1,35387.33984,73667,1.53,-1.81580879219849,0.961974746918395,-1.39199454542213,-5.3993277306546,0.958514535853499,-5.3993277306546,2.58853636543109,-0.899518060324335,1.14458411491019,5.56227992274828,3.6900871733927,6.50316027088036,0.153771390884793,-0.433635985074861,-2.80422580718296,-2.3705898221081
"HER34L","HER34L_1A","HER34L_1A_262",37.1,2107.39,7.31,1,35775.02734,74844,1.54,-2.20702965802718,0.777529314928683,-2.55842754486507,-1.9193475855754,1.14352399081622,-2.7948163229293,2.5884547494989,-5.50286652403151,1.42371050919121,5.46645182764835,3.58281724334511,6.57799932026736,0.152021906861394,0.367724780125317,-3.02042488614436,-3.38814966626968
"HER34L","HER34L_1A","HER34L_1A_263",37.2,2114.42,7.32,1,35857.34766,75360,1.24,-2.7240116561235,0.629783486644075,-1.21993425934722,-3.21648814122129,1.04619173582002,-0.979654425790025,2.55608516431101,-5.61438341401966,0.688235561725244,5.36753072652516,3.46664522147618,6.69246528568177,0.149421768707483,-1.54881329061767,-3.40900992139895,-1.86019663078128
"HER34L","HER34L_1A","HER34L_1A_264",37.3,2121.45,7.32,1,35839.45313,74789,1.39,-2.21636685777599,0.503379383089407,-1.83070437696401,-1.79148366381073,1.23734855816961,-2.07916573626251,2.44512806130347,-5.74272738239216,0.939381215057653,5.21981702297875,3.31539377660652,6.716198905322,0.148893743931197,-0.395312736644146,-2.74765933919726,-2.35234660255311
"HER34L","HER34L_1A","HER34L_1A_265",37.4,2128.48,7.33,1,35684.6875,75392,1.39,-2.80057524623364,0.042965211978426,-1.76258757938196,-2.41491276542166,0.577814999112037,-2.06425589380849,1.88373226031318,-1.37817588047163,0.516814178156424,4.63602468722711,2.76315602853021,6.50755695916986,0.153667498613422,-1.05736933013406,-2.87167962488401,-1.81431029474995
"HER34L","HER34L_1A","HER34L_1A_266",37.5,2135.51,7.33,1,35460.95313,73486,1.21,-1.70907572560985,1.00072732431978,-1.51802048884714,-1.70907572560985,1.21295335215701,-5.34666188533623,2.85855654105918,-5.34666188533623,1.22980768371199,5.60614266414313,3.72130814534822,6.58590867158672,0.151839336053088,-0.195744577126095,-2.73471844818437,-2.53897387105828
"HER34L","HER34L_1A","HER34L_1A_267",37.6,2142.54,7.33,1,35539.67578,74774,1.47,-2.27746003595082,0.282459973105716,-2.27746003595082,-2.29943894266959,0.914982531849227,-2.77389692226471,2.05241481236692,-2.06305016460536,0.616528362415535,4.85936900194153,2.96555141976238,6.64533547794118,0.150481492367006,0,-2.58021682959233,-2.58021682959233
"HER34L","HER34L_1A","HER34L_1A_268",37.7,2149.57,7.34,1,35618.26563,75966,1.39,-2.24295973289716,0.268758174341492,-2.93610691345711,-2.04624943865111,0.927821338121701,-2.5452406047701,2.11430635209606,-1.99406368548054,0.526907899228256,4.90417184789939,3.02265476356912,6.56407952375604,0.152344284736482,0.715620036412004,-2.53193158843286,-3.24755162484487
"HER34L","HER34L_1A","HER34L_1A_269",37.8,2156.6,7.34,1,35984.74609,75637,1.44,-2.15230434781573,0.51904448643605,-1.30887496420645,-3.05517205935775,1.2587541626122,-1.43248892017363,2.47319826680543,-5.76322226045996,0.947300848992471,5.20740411336739,3.30636067379996,6.69352981809809,0.149398004815961,-0.859132318034206,-2.69687690050408,-1.83774458246988
"HER34L","HER34L_1A","HER34L_1A_270",37.9,2163.62,7.33,1,35955.1875,76910,1.6,-2.06466921074539,0.548546887685984,-1.47160548874242,-2.04113871333519,1.55585492370428,-2.66684461309961,2.4140195033574,-5.80233882902876,1.05622620576261,5.17220137693392,3.29974795750717,6.50484787696423,0.153731496710526,-0.603916046832003,-2.63556692467549,-2.03165087784349
"HER34L","HER34L_1A","HER34L_1A_271",38,2170.65,7.35,1,35787.85547,75745,1.29,-2.72050191280424,0.141698968125229,-2.21594590205184,-2.47266574889966,1.06084276898179,-1.33420755168435,1.99520288011541,-2.31503680469607,0.176790287936499,4.78392406206433,2.89989895291291,6.58056845204394,0.151962555710426,-0.517256514096281,-2.89216226866995,-2.37490575457367
"HER34L","HER34L_1A","HER34L_1A_272",38.1,2177.68,7.35,1,35810.55469,75338,1.4,-2.81448059998278,0.413873968839963,-1.85166985247373,-3.46110776490783,1.77967678616991,-1.87001899114193,2.35383654697028,-3.66177846036999,0.81176328313967,5.09059224951588,3.20931283424056,6.56253602305476,0.152380115931846,-0.993251773010283,-3.27525615830431,-2.28200438529402
"HER34L","HER34L_1A","HER34L_1A_273",38.2,2184.71,7.36,1,35699.75391,75474,1.41,-2.35076124318445,0.15249454527175,-2.44385166625046,-2.97936990260682,1.69967013194773,-1.6576140626245,1.99506234282547,-2.30727613124471,0.202150135717611,4.79721755708977,2.8922782930586,6.71967116852613,0.148816805900241,0.0953101798043249,-2.52390880759127,-2.61921898739559
"HER34L","HER34L_1A","HER34L_1A_274",38.3,2191.74,7.36,1,35501.16016,75333,1.39,-2.69609066511552,0.0554446479264293,-1.44332769662015,-2.69609066511552,1.37956176409443,-3.44639625951541,1.82297682181916,-1.0592537784933,0.64500279247693,4.68048699015215,2.75768604839081,6.84078478002378,0.146182058368532,-1.27296567581289,-2.77793156665028,-1.50496589083739
"HER34L","HER34L_1A","HER34L_1A_275",38.4,2198.77,7.35,1,35496.32422,73696,1.35,-1.47757271597488,0.725482781672128,-1.06627668755593,-5.52062398380944,1.54669586484404,-1.46018097326302,2.67415765463392,-5.52062398380944,1.12706438975389,5.42626260931622,3.54561504419249,6.55839205267414,0.15247639847823,-0.417299565755167,-2.21881520992859,-1.80151564417342
"HER34L","HER34L_1A","HER34L_1A_276",38.5,2205.8,7.36,1,35527.18359,73833,1.39,-2.57671034933022,0.191964473588425,-1.66041961745607,-3.7398611591359,0.954235236046592,-1.82293854695384,2.12263300667512,-1.9993949842954,0.618128897709739,4.90981537589331,3.00254766725824,6.73533923303835,0.14847062121159,-0.935460647981875,-2.79846081206538,-1.8630001640835
"HER34L","HER34L_1A","HER34L_1A_277",38.6,2212.83,7.36,1,35489.45703,74262,1.29,-5.62883397862411,0.636467234113599,-2.85624525638433,-2.26153814863764,1.11404665716779,-1.67759026004268,2.47888608328642,-1.69700834589978,1.12693494336014,5.33547745651847,3.42940361514211,6.72729389846297,0.148648180842594,NA,NA,-3.55534806148941
"HER34L","HER34L_1A","HER34L_1A_278",38.7,2219.86,7.36,1,35355.26563,74716,1.29,-2.1649570424575,0.522367028127594,-1.39770188974383,-2.49631417841194,1.20498779570055,-1.60901098341104,2.35905870700436,-5.82851868858715,1.04980777970418,5.1266118297096,3.23366964236518,6.63952679192763,0.150613143276386,-0.781254448070212,-2.71155283165341,-1.9302983835832
"HER34L","HER34L_1A","HER34L_1A_279",38.8,2226.88,7.37,1,35420.38672,75092,1.46,-2.55251247350238,0.563665953127478,-1.96472580860026,-2.18786935991447,1.25326073208306,-5.77138829837058,2.44063750625286,-1.07090793257816,0.796689613041395,5.18955963278615,3.30359043567493,6.59338142677201,0.151667245571379,-0.606135803570316,-3.15522579779174,-2.54908999422143
"HER34L","HER34L_1A","HER34L_1A_280",38.9,2233.91,7.37,1,35465.78125,74730,1.47,-1.6913290659894,0.685236440002636,-1.65623774617813,-3.07762342710929,1.23795810815644,-5.71668075672455,2.46866946645414,-1.78485512400022,0.966680189041725,5.24697273809372,3.32120917825294,6.86108140225787,0.145749618955245,-0.0357180826020792,-2.39292426007635,-2.35720617747427
"HER34L","HER34L_1A","HER34L_1A_281",39,2240.94,7.38,1,35584.56641,74829,1.4,-2.42534501513409,0.332330423254978,-1.7588660816563,-2.13110554213615,0.736124687198325,-1.80025129781916,2.13680778577031,-3.6650359020621,0.689339201281271,4.90724791021734,2.97875383108557,6.87983899609329,0.145352238703238,-0.679541528504167,-2.78267284130641,-2.10313131280224
"HER34L","HER34L_1A","HER34L_1A_282",39.1,2247.97,7.38,1,35506.75781,74890,1.55,-2.27684296450848,0.363732968283971,-1.78318514436485,-3.64208391643054,0.863265934275345,-2.27684296450848,2.1003849406155,-1.83653112507014,0.698469470036771,4.83037338114431,2.9592594205266,6.49615036231884,0.153937323526336,-0.502091943797236,-2.66056353483622,-2.15847159103899
"HER34L","HER34L_1A","HER34L_1A_283",39.2,2255,7.38,1,36032.94922,76052,1.46,-1.87024080981093,0.668733061247348,-1.7590151747007,-2.4008690608731,1.10268432742658,-5.80206644253525,2.39684800245174,-1.81308239597098,1.0469998400982,5.1786224787633,3.25138617390378,6.87118287118287,0.145535349407438,-0.113328685307003,-2.55722731136763,-2.44389862606062
"HER34L","HER34L_1A","HER34L_1A_284",39.3,2262.03,7.39,1,36099.66797,75582,1.29,-2.06617120643192,0.330007327747401,-2.04747907341976,-2.51010259536788,0.70759606632731,-1.4721149285162,2.24601988374653,-3.83923854264782,0.680131653536941,4.93627656591371,3.03507484911169,6.69458807307825,0.149374388548478,-0.0190481949706945,-2.41350703827048,-2.39445884329979
"HER34L","HER34L_1A","HER34L_1A_285",39.4,2269.06,7.39,1,35932.71484,75082,1.46,-2.45066099887987,0.169586998777892,-1.81339427671438,-3.79439574558096,0.775147262763975,-1.56977219405663,1.97340428119868,-1.1978980303845,0.443327399486483,4.68758469007953,2.77707061330979,6.75723285114326,0.14798957236331,-0.647684806483188,-2.64064337277089,-1.99295856628771
"HER34L","HER34L_1A","HER34L_1A_286",39.5,2276.09,7.38,1,35951.47656,75872,1.38,-2.31497917299864,0.127367862370567,-1.71535805044952,-2.19719613734225,0.50873541889967,-2.40850523100946,1.91835063253045,-1.90951406489047,0.607606204881182,4.62463807913224,2.75885445887623,6.46160724265117,0.15476025738601,-0.607787331608789,-2.45881153900515,-1.85102420739636
"HER34L","HER34L_1A","HER34L_1A_287",39.6,2283.11,7.38,1,36116.23438,75936,1.53,-2.01040380176654,0.488016567188185,-1.43631598122258,-1.85917283204261,1.0907910230558,-1.49550485261291,2.34525790440853,-5.90222409987716,0.552974463462958,5.07115042497298,3.15543118443337,6.79249679599208,0.147221269296741,-0.583146285345617,-2.51736039463774,-1.93421410929212
"HER34L","HER34L_1A","HER34L_1A_288",39.7,2290.14,7.38,1,35950.28125,77202,1.47,-2.00826060122742,0.420618217090921,-1.14731996443643,-2.15284183003852,1.00179172610132,-1.59005646734182,2.34499057815472,-5.95950431980884,0.921906983833691,5.00929723599388,3.1593784416785,6.3598904109589,0.15723541372299,-0.872195412008931,-2.44660055092726,-1.57440513891833
"HER34L","HER34L_1A","HER34L_1A_289",39.8,2297.17,7.37,1,35950.43359,75862,1.56,-2.13094967677476,0.554073191056144,-1.29064485187852,-2.10685212519569,0.971118246595268,-1.95270144536844,2.44902777158128,-5.84452174347906,0.978764378876624,5.13005272666042,3.24263352792674,6.60294117647059,0.151447661469933,-0.854415328156068,-2.70805020110221,-1.85363487294614
"HER34L","HER34L_1A","HER34L_1A_290",39.9,2304.2,7.37,1,35688.92969,75016,1.41,-2.2943206473448,0.605529854505912,-1.45521955416177,-2.02102731234512,1.00045745731129,-1.54560361563004,2.44112563854714,-5.84966870883421,0.771736942929925,5.11108816883565,3.23590177618602,6.52266032177657,0.153311678160121,-0.85566611005772,-2.92726447427653,-2.07159836421881
"HER34L","HER34L_1A","HER34L_1A_291",40,2311.23,7.36,1,35813.74609,75626,1.51,-5.61592332588635,0.854876177896253,-1.22147417121391,-1.7039003204582,1.34537272002382,-5.61592332588635,2.59827108896621,-0.528326990653965,1.07863873263475,5.34203303855543,3.46635637602232,6.52586108900762,0.153236482720178,NA,NA,-2.08722368212189
"HER34L","HER34L_1A","HER34L_1A_292",40.1,2318.14,7.36,1,35838.92969,74416,1.27,-2.21623721133666,0.28798522775063,-1.60047669439214,-4.27462534381867,1.14738349507192,-1.64754420525012,2.20080737288542,-2.15436180761857,0.371366836689681,4.88169873151649,3.00400359850202,6.53905441159554,0.152927309830413,-0.625705899764413,-2.52398799983047,-1.89828210006606
"HER34L","HER34L_1A","HER34L_1A_293",40.2,2325.05,7.35,1,35559.08594,75927,1.3,-3.73619732670913,0.230658157344413,-1.62323309299065,-2.66835669670777,1.02130370238924,-1.25129067692113,2.13822254844852,-2.47053095337785,0.578863601169571,4.82501275012388,2.9555479872309,6.48544346648612,0.154191460486481,-2.19722457733622,-4.06044301054642,-1.8632184332102
"HER34L","HER34L_1A","HER34L_1A_294",40.3,2331.96,7.35,1,35465.08203,74783,1.26,-2.97601660408544,0.0950651067103391,-1.53679984151121,-2.74421499002811,0.986864818576198,-1.80744572681042,2.13203468791367,-2.58515029539843,0.631369815777315,4.83990957344741,2.96438345540867,6.524882736529,0.153259459269909,-1.47330573810952,-3.11351530921037,-1.64020957110085
"HER34L","HER34L_1A","HER34L_1A_295",40.4,2338.87,7.35,1,35351.14453,75075,1.5,-1.99615313952415,0.308810075874864,-1.17994586620698,-2.51494693293932,1.73011384666141,-2.6427803044492,2.54485940516339,-5.73382275780752,0.943260703439618,5.22296586068672,3.31763910910118,6.72227432590856,0.148759177551839,-0.829722715565696,-2.32668264457311,-1.49695992900741
"HER34L","HER34L_1A","HER34L_1A_296",40.5,2345.78,7.35,1,35643.63281,76448,1.43,-2.28841585599823,0.509195022417043,-1.75619904225092,-1.96750813591813,2.03553779730272,-2.00751347053183,2.37858648952969,-5.89933376864246,0.753529260710891,5.05747228892402,3.1846494144572,6.50726282342261,0.153674444560706,-0.543615446588982,-2.8233610476132,-2.27974560102422
"HER34L","HER34L_1A","HER34L_1A_297",40.6,2352.7,7.35,1,35615.55078,77721,1.33,-2.88541130036578,0.412107651821534,-1.10125643052294,-1.849319368679,2.30095824522491,-1.72795851167474,2.25465608660406,-5.9764537537241,0.523333286931759,4.98352116117947,3.06582293320483,6.8059630856602,0.146929977053056,-1.82301201273216,-3.34235688163922,-1.51934486890706
"HER34L","HER34L_1A","HER34L_1A_298",40.7,2359.61,7.35,1,35954.32813,83230,1.25,-2.90345606852633,-0.155796729329077,-1.9573123735025,-2.68639156328851,2.76370433378494,-2.04325480330322,1.84437041786328,-2.59330114022249,0.508791149322407,4.5493505757665,2.673296201435,6.52833218628126,0.153178479811646,-0.965080896043587,-2.77648736265544,-1.81140646661185
"HER34L","HER34L_1A","HER34L_1A_299",40.8,2366.52,7.35,1,36045.83984,84737,1.3,-1.95853309117566,-0.060667115953061,-1.26538591061572,-6.16322571056663,3.21643540602626,-2.19293379701451,2.12530874884729,-2.0200909841751,0.644709233133296,4.77102346372943,2.90335975776441,6.47378752886836,0.1544690794285,-0.700694386195328,-1.91066420999364,-1.20996982379831
"HER34L","HER34L_1A","HER34L_1A_300",40.9,2373.43,7.36,1,35758.43359,81583,1.37,-2.97280171743787,-0.0407194709603357,-1.83070431683002,-2.94001189461488,2.6909686198604,-1.87418942876976,1.88130971268557,-2.33094783126548,0.151030558743436,4.57417240007866,2.69189336851028,6.56910099376011,0.152227831624127,-1.16530366316678,-2.96420601990722,-1.79890235674044
"HER34L","HER34L_1A","HER34L_1A_301",41,2380.34,7.37,1,35457.82031,80226,1.41,-3.10912063743513,-0.23325690602854,-1.9982382561752,-2.47313187071513,2.38149917490454,-2.08746938990315,1.84095176133464,-1.8723580102862,0.314055650945804,4.54563849489767,2.6914299884607,6.38724501232907,0.156562022917508,-1.13635261665096,-2.91151419446997,-1.77516157781902
"HER34L","HER34L_1A","HER34L_1A_302",41.1,2387.25,7.39,1,35202.96484,79705,1.3,-2.38278282244739,-0.197980765109724,-1.84997829196262,-2.50056585810377,2.55368751781474,-2.5875772350934,1.90970398888351,-2.6105667533181,0.463417717135641,4.56117937350399,2.64146312869713,6.81973203410475,0.146633327379889,-0.540567592964728,-2.20140868385879,-1.66084109089407
"HER34L","HER34L_1A","HER34L_1A_303",41.2,2394.16,7.37,1,35097.12109,79535,1.81,-2.87342493382405,-0.340542452159178,-1.54655399317496,-2.34733183792727,2.16585595834917,-1.78339638884733,1.79964350768345,-2.10616978111039,0.0723626632136819,4.39802928095666,2.56152797684023,6.27513700928308,0.159359070331159,-1.34602046198195,-2.55681923137829,-1.21079876939634
"HER34L","HER34L_1A","HER34L_1A_304",41.3,2401.07,7.35,1,34928.87109,76699,1.37,-2.23547728551705,0.275599082004337,-1.44495594093193,-2.08784128671098,2.56331401251893,-1.87653219304378,2.25926908285667,-6.01966691943531,0.626723595412421,4.89809070666794,3.04147714617875,6.40264716126785,0.156185398759656,-0.803148075774274,-2.53221916315292,-1.72907108737865
"HER34L","HER34L_1A","HER34L_1A_305",41.4,2407.98,7.33,1,35184.38281,77567,1.53,-3.00477738703785,-0.132424134644363,-1.8043824040598,-2.72606398456883,2.23242416565012,-1.91814128941646,1.94802699823683,-1.67354280310099,-0.266244169210564,4.59483853097877,2.75028647717314,6.32586811446669,0.158081069966206,-1.22595171104471,-2.90669865118359,-1.68074694013888
"HER34L","HER34L_1A","HER34L_1A_306",41.5,2414.89,7.32,1,34890.95703,78304,1.44,-2.51653917286769,-0.173283040142712,-1.76833221512471,-2.49784703985553,2.19942954611197,-2.42638807587339,1.77236827624647,-2.02092296776522,0.415911650738785,4.43723513864533,2.5783678998867,6.41709065679926,0.155833858906208,-0.758286482730907,-2.36049109057149,-1.60220460784058
"HER34L","HER34L_1A","HER34L_1A_307",41.6,2421.8,7.33,1,35282.98438,83114,1.35,-2.6784247219802,0.137563315794132,-1.50724174047726,-2.2003889210372,3.25090701010791,-1.40288172515302,2.22037754195261,-6.11241192646535,0.543028423902296,4.80085670103227,2.94861604232382,6.37470970738504,0.156869888340407,-1.19392246847243,-2.84684549284627,-1.65292302437384
"HER34L","HER34L_1A","HER34L_1A_308",41.7,2428.71,7.33,1,34899.76563,77278,1.51,-1.92395129872471,0.39612695171685,-1.48632907898202,-1.83042524071389,2.85632493226662,-5.85577693144904,2.5059313571268,-3.65855235411282,0.758948668754722,5.0572548738372,3.18044812028029,6.53326984882752,0.153062711802645,-0.444685821261446,-2.33795223683134,-1.89326641556989
"HER34L","HER34L_1A","HER34L_1A_309",41.8,2435.63,7.33,1,34815.875,77517,1.23,-2.74756625709689,-0.142031619520277,-1.8893393261775,-2.53992689231865,2.2328741350534,-2.88476737861038,1.93171190104492,-1.58281416592424,0.452675488226416,4.5031602408173,2.6660238745059,6.27913619744059,0.159257574379037,-0.873273346790464,-2.62961438881498,-1.75634104202451
"HER34L","HER34L_1A","HER34L_1A_310",41.9,2442.54,7.33,1,34703.21484,76152,1.26,-2.6615266439923,0.433296532205922,-1.01126673703794,-2.34307291287377,2.6535249215469,-3.06699175210046,2.53674015819458,-5.83958047434025,1.02422291711271,5.06523724405744,3.20941674722717,6.39757903396404,0.156309127982806,-1.68478734967589,-3.13549421592915,-1.45070686625326
"HER34L","HER34L_1A","HER34L_1A_311",42,2449.45,7.33,1,35101.55078,77770,1.24,-2.00163982784189,0.105402361920055,-1.04154647330935,-2.4451323315393,2.5457747510965,-1.2023861412874,2.17755789686896,-6.20633244723286,0.531820047363098,4.69758475928246,2.83889740467972,6.41594903857497,0.155861587114805,-0.969400557188104,-2.12026353620009,-1.15086297901199
"HER34L","HER34L_1A","HER34L_1A_312",42.1,2456.36,7.33,1,34603.97266,78993,1.25,-2.91005405058481,0.00964532240587226,-1.70965906760676,-2.08337547740034,2.85345628537486,-4.2963484117047,2.10272180801055,-1.95179911961163,0.550085866710793,4.65080735942009,2.78451948498608,6.46491228070175,0.154681139755767,-1.22595171104471,-2.95413837625515,-1.72818666521044
