"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1A","HER42PB_1A_15",2.4,-37.94,6.76,1,19359,57926,1.2,-0.40154280592163,1.72162586663437,0.245629276383558,-0.115159419596159,1.63465435014004,1.90299446244686,0.766470084548892,-0.60144036179316,2.96860753308579,-0.41544535421276,0.448672610556572,-0.610428513936417,-1.19235631986199,35955,5.98155339805825,0.167180652491479,0.108213584640233,-1.22929061231023,-1.33750419695046
"HER42PB","HER42PB_1A","HER42PB_1A_16",2.5,-36.89,6.78,1,19163,54196,1.4,0.316771485753993,0.767982833932745,0.348406330082551,2.11916850722536,1.36094230512986,0.749178380323902,-0.907962146443719,-1.08424553396443,2.69971458869555,1.87761244349794,0.271224141931736,-0.440728844365066,-0.64316407173449,37005,5.8616725384758,0.17059977223839,-1.32662202963349,-1.61914672656106,-0.292524696927569
"HER42PB","HER42PB_1A","HER42PB_1A_17",2.6,-35.85,6.81,1,19345,53809,1.34,-0.908588188280894,0.441019508435046,0.583325309965962,0.44342256210922,1.25145748712578,0.6210793603848,0.903158429936044,0.686040097330232,3.47206666300793,1.53299104037379,0.350509627913046,-0.420331238481025,-0.634123870119223,37106,5.87530109319993,0.170204043016178,-0.801360765200178,-1.85182370997071,-1.05046294477053
"HER42PB","HER42PB_1A","HER42PB_1A_18",2.7,-34.8,6.84,1,19212,53059,1.31,-0.739573060827806,-0.53987046805805,0.509913128752396,0.728189846900198,1.1784676084564,0.582464673868862,1.05693281849659,1.14202275993643,3.54834834935977,-0.137097297843253,0.188163156617983,-0.524422113868657,-0.848828658481824,36516,5.88721237268955,0.169859678349459,-1.67764616246063,-2.55128171873287,-0.873635556272239
"HER42PB","HER42PB_1A","HER42PB_1A_19",2.8,-33.76,6.87,1,18667,51028,1.3,-0.697319278964534,0.00506840777144786,0.620031400572745,-0.202780122608768,0.320836534091168,0.261060995682307,-0.0707460309474138,-1.88892082091655,2.85037091924044,-1.15770683786478,-0.385712741913403,-0.39488680227516,-0.699665331829912,37198,5.9295827123696,0.168645931511153,-0.585726931939108,-2.1224832929384,-1.5367563609993
"HER42PB","HER42PB_1A","HER42PB_1A_20",2.9,-32.72,6.88,1,19151,51026,1.36,-0.443796587784902,0.550007283600946,0.164875877048635,-0.257543061991648,-0.336072373933266,-0.039532372405838,-0.327036678548324,0.551927549504878,3.35001596484499,-0.53473737837112,-0.699079186506199,-0.238645346895342,-0.383258275295551,38081,5.9137618010167,0.169097104964234,-0.217723483844871,-1.65951425041428,-1.44179076656941
"HER42PB","HER42PB_1A","HER42PB_1A_21",3,-31.67,6.87,1,19630,53119,1.26,2.21819166960123,0.63174811497537,0.561301655601892,-0.158969771102464,0.448568821762586,0.203717030077799,-0.993392362310689,-0.62826287135823,3.08684414693114,0.936530919581986,0.173061159288209,-0.111212881269272,-0.602483164465787,38590,6.13176861947884,0.163085083938636,-0.271315094987576,-1.74976434819145,-1.47844925320388
"HER42PB","HER42PB_1A","HER42PB_1A_22",3.1,-30.63,6.88,1,19370,53696,1.33,0.443532831343809,1.09494615943044,1.08252814221821,-0.16992235897904,0.539806170099313,0.801666606905447,-1.33511322577857,0.417815001679525,3.52927792777181,0.830493564774555,0.00693918866070306,-0.430214614527932,-1.26467793278413,36780,6.18640093786635,0.161644873981429,-0.0618754037180875,-1.69892848318516,-1.63705307946707
"HER42PB","HER42PB_1A","HER42PB_1A_23",3.2,-29.58,6.9,1,19100,51022,1.41,0.232263922027449,0.985958384264544,1.22935250464534,-0.257543061991648,0.339084003758514,0.157934347861297,-0.497897110282264,-2.07667838787205,3.19363850782372,-0.733557418635053,0.0748981766446829,-0.435892298639985,-0.315456763181045,37173,5.71235102925244,0.175059269796112,-0.0219789067187752,-1.78058616862993,-1.75860726191115
"HER42PB","HER42PB_1A","HER42PB_1A_24",3.3,-28.54,6.9,1,19321,53273,1.31,0.570294176933625,0.522760339809471,0.737490890514451,0.114844925811938,1.05073532078498,0.426156122463026,-0.0365739446006258,-1.51340568700556,3.84012579965556,1.5860097177775,0.403366618567252,-0.328226585107727,-0.740346239098615,37497,6.00878504672897,0.166422994369615,-0.545822465803087,-1.85586981652051,-1.31004735071742
"HER42PB","HER42PB_1A","HER42PB_1A_25",3.4,-27.49,6.9,1,19387,54212,1.41,0.0632487945743613,0.68624200255832,0.561301655601892,0.684379495393894,0.86826062411153,0.637033931460248,0.390577134734224,-0.467327813967806,3.23177935099964,-1.15770683786478,0.373162623907706,-0.347783052604798,0.0325909990067511,37746,5.63141250878426,0.177575341611031,-0.812335697825064,-1.72412191757811,-0.91178621975305
"HER42PB","HER42PB_1A","HER42PB_1A_26",3.5,-26.45,6.89,1,20298,56727,1.28,0.0209950127110893,0.577254227392421,0.539278001237823,-0.301353413497953,1.34269483546251,0.751953088337023,-0.873790060096931,0.042299867768536,4.09948353325182,-0.362426676809044,0.040918682652693,0.013065315405658,0.136553317582327,39508,5.88532589752527,0.169914124962985,-0.159848700941896,-1.769286613376,-1.6094379124341
"HER42PB","HER42PB_1A","HER42PB_1A_27",3.6,-25.41,6.9,1,20294,55860,1.33,0.359025267617265,0.985958384264544,1.02379839724736,-0.137064595349312,0.941250502780912,0.756577601692226,-0.0536599877740198,0.337347472984313,3.44727511494359,0.857002903476413,0.429795113894356,-0.160419476907061,-0.514341198716929,38395,6.04495412844037,0.165427227196843,-0.134919317899371,-1.7267269989572,-1.59180768105783
"HER42PB","HER42PB_1A","HER42PB_1A_28",3.7,-24.36,6.91,1,20109,56267,1.3,0.359025267617265,1.36741559734519,0.781538199242591,0.246275980330851,1.65290181980738,0.93277156052543,-0.0365739446006258,-0.386860285272594,4.2501398637967,0.247288113333684,0.475101105883675,-0.260725229553324,-0.674804777387926,37847,6.03606618330545,0.165670814340274,-0.282862786015832,-1.51470448935056,-1.23184170333473
