Site,Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,cps_sum,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,coh/inc_ratio_sum,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh
HER14L,HER14L_2B,HER14L_2B_342,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000341.spe,647,34.6,74.6,74.6,7.53,1,0.018364,-0.018,0.007404,0.110437,32970,1.55,0,41,26,18,48,56,112,11,245,29,0,6,0,434,50,188,25,0,0,251,1549,234,300,0,1583,11,0,0,0,51,35,0,0,0,0,189,56,0,48,8,10,0,62578,9234,71812,6.776911414,0.147559845,77360,1.077257283,0,0.000570935,0.000362056,0.000250654,0.000668412,0.000779814,0.001559628,0.000153178,0.003411686,0.000403832,0,8.36E-05,0,0.006043558,0.000696262,0.002617947,0.000348131,0,0,0.003495238,0.021570211,0.003258508,0.004177575,0,0.02204367,0.000153178,0,0,0,0.000710188,0.000487384,0,0,0,0,0.002631872,0.000779814,0,0.000668412,0.000111402,0.000139252,0,0.871414248,0.128585752,1,9.44E-05,2.05E-06,524261.867,0,277.853368,176.1996968,121.9844055,325.2917479,379.5070392,759.0140784,74.54602556,1660.343297,196.530431,0,40.66146849,0,2941.179554,338.8455707,1274.059346,169.4227854,0,0,1701.004765,10497.43578,1585.797271,2033.073424,0,10727.85077,74.54602556,0,0,0,345.6224821,237.1918995,0,0,0,0,1280.836257,379.5070392,0,325.2917479,54.21529131,67.76911414,0,424085.5625,62578,486663.5625,45.92652832,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_343,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000342.spe,648,34.7,74.7,74.7,7.55,1,0.018358,-0.018,0.007307,0.110437,32751,1.18,22,24,11,15,38,33,99,12,251,17,0,39,0,337,20,202,109,118,0,207,1413,0,345,0,1131,25,0,0,0,87,138,0,0,0,0,82,109,0,0,40,15,3.03E+14,61379,9357,70736,6.559687934,0.152446276,75620,1.068734449,0.000311016,0.00033929,0.000155508,0.000212056,0.000537209,0.000466523,0.00139957,0.000169645,0.003548405,0.00024033,0,0.000551346,0,0.004764194,0.000282741,0.002855689,0.001540941,0.001668175,0,0.002926374,0.019975684,0,0.00487729,0,0.01598903,0.000353427,0,0,0,0.001229925,0.001950916,0,0,0,0,0.00115924,0.001540941,0,0,0.000565483,0.000212056,4283533137,0.867719407,0.132280593,1,9.27E-05,2.16E-06,495899.2884,144.3131346,157.4325104,72.15656728,98.39531901,249.2681415,216.4697018,649.4091055,78.71625521,1646.481671,111.5146949,0,255.8278294,0,2210.614834,131.1937587,1325.056963,715.0059848,774.0431762,0,1357.855402,9268.839051,0,2263.092337,0,7419.007054,163.9921984,0,0,0,570.6928503,905.2369349,0,0,0,0,537.8944106,715.0059848,0,0,262.3875174,98.39531901,1.99E+15,402627.0857,61379,464006.0857,43.02950579,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_344,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000343.spe,649,34.8,74.8,74.8,7.55,1,0.018361,-0.018,0.007328,0.110437,32774,1.45,16,46,6,12,31,38,59,0,250,35,0,0,21,272,31,169,32,99,0,57,1407,8,471,0,1445,9,0,0,0,131,91,0,0,0,0,183,222,0,0,22,9,0,62963,9361,72324,6.726097639,0.148674618,77465,1.070861678,0.000221227,0.000636027,8.30E-05,0.00016592,0.000428627,0.000525413,0.000815773,0,0.003456667,0.000483933,0,0,0.00029036,0.003760854,0.000428627,0.002336707,0.000442453,0.00136884,0,0.00078812,0.019454123,0.000110613,0.006512361,0,0.019979537,0.00012444,0,0,0,0.001811294,0.001258227,0,0,0,0,0.00253028,0.00306952,0,0,0.000304187,0.00012444,0,0.870568553,0.129431447,1,9.30E-05,2.06E-06,520929.5361,107.6175622,309.4004914,40.35658583,80.71317167,208.5090268,255.5917103,396.8397607,0,1681.52441,235.4134174,0,0,141.2480504,1829.498558,208.5090268,1136.710501,215.2351245,665.8836663,0,383.3875654,9463.619378,53.80878111,3167.991988,0,9719.211089,60.53487875,0,0,0,881.1187907,612.0748852,0,0,0,0,1230.875868,1493.193676,0,0,147.9741481,60.53487875,0,423495.2857,62963,486458.2857,45.24038945,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_345,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000344.spe,650,34.9,74.9,74.9,7.56,1,0.018363,-0.018,0.007296,0.110437,32943,1.39,0,20,0,12,39,39,91,16,302,28,0,0,21,455,31,239,89,63,0,108,1559,0,714,0,1138,13,0,0,0,27,109,0,0,0,0,118,110,25,79,0,30,1.48E+15,62016,9215,71231,6.729896907,0.148590686,76597,1.075332369,0,0.000280777,0,0.000168466,0.000547514,0.000547514,0.001277534,0.000224621,0.004239727,0.000393087,0,0,0.000294815,0.006387668,0.000435204,0.003355281,0.001249456,0.000884446,0,0.001516194,0.021886538,0,0.010023726,0,0.01597619,0.000182505,0,0,0,0.000379048,0.001530233,0,0,0,0,0.001656582,0.001544271,0.000350971,0.001109068,0,0.000421165,20777470483,0.870632169,0.129367831,1,9.45E-05,2.09E-06,515489.9134,0,134.5979381,0,80.75876289,262.4659794,262.4659794,612.4206186,107.6783505,2032.428866,188.4371134,0,0,141.3278351,3062.103093,208.6268041,1608.445361,598.9608247,423.9835052,0,726.828866,10491.90928,0,4805.146392,0,7658.62268,87.48865979,0,0,0,181.7072165,733.5587629,0,0,0,0,794.1278351,740.2886598,168.2474227,531.6618557,0,201.8969072,9.96E+15,417361.2866,62016,479377.2866,45.29151238,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_346,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000345.spe,651,35,75,75,7.58,1,0.018363,-0.018,0.007492,0.110437,32899,1.37,0,15,16,37,20,25,78,0,268,16,0,20,8,351,12,201,97,138,0,61,1336,0,349,0,1238,0,5,0,0,19,68,0,0,0,0,119,229,77,0,64,22,0,62838,9355,72193,6.717049706,0.148874885,76996,1.066529996,0,0.000207776,0.000221628,0.000512515,0.000277035,0.000346294,0.001080437,0,0.003712271,0.000221628,0,0.000277035,0.000110814,0.004861967,0.000166221,0.002784203,0.001343621,0.001911543,0,0.000844957,0.018505949,0,0.004834264,0,0.017148477,0,6.93E-05,0,0,0.000263183,0.00094192,0,0,0,0,0.001648359,0.003172053,0.001066585,0,0.000886513,0.000304739,0,0.870416799,0.129583201,1,9.30E-05,2.06E-06,517185.9592,0,100.7557456,107.4727953,248.5308391,134.3409941,167.9262427,523.9298771,0,1800.169321,107.4727953,0,134.3409941,53.73639765,2357.684447,80.60459647,1350.126991,651.5538215,926.9528594,0,409.7400321,8973.978407,0,2344.250347,0,8315.707536,0,33.58524853,0,0,127.6239444,456.75938,0,0,0,0,799.328915,1538.204383,517.2128274,0,429.8911812,147.7750935,0,422085.9694,62838,484923.9694,45.11875675,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_347,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000346.spe,652,35.1,75.1,75.1,7.58,1,0.018362,-0.018,0.007526,0.110437,33030,1.42,15,22,7,28,33,26,91,6,235,23,12,0,0,227,28,150,37,82,0,142,1315,160,212,0,1232,9,0,0,0,56,136,0,0,0,0,42,24,0,75,80,8,1.64E+15,62948,9584,72532,6.56803005,0.152252653,76882,1.059766724,0.000206805,0.000303314,9.65E-05,0.000386037,0.000454972,0.000358462,0.001254619,8.27E-05,0.003239949,0.000317101,0.000165444,0,0,0.003129653,0.000386037,0.002068053,0.00051012,0.001130535,0,0.001957757,0.018129929,0.002205923,0.002922848,0,0.016985606,0.000124083,0,0,0,0.000772073,0.001875034,0,0,0,0,0.000579055,0.000330888,0,0.001034026,0.001102961,0.000110296,22610709756,0.867865218,0.132134782,1,9.06E-05,2.10E-06,504864.7659,98.52045075,144.4966611,45.97621035,183.9048414,216.7449917,170.7687813,597.6907346,39.4081803,1543.487062,151.0646912,78.8163606,0,0,1490.942821,183.9048414,985.2045075,243.0171119,538.5784641,0,932.6602671,8636.959516,1050.884808,1392.422371,0,8091.813022,59.11227045,0,0,0,367.8096828,893.2520868,0,0,0,0,275.8572621,157.6327212,0,492.6022538,525.442404,52.5442404,1.08E+16,413444.3556,62948,476392.3556,43.13901874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_348,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000347.spe,653,35.2,75.2,75.2,7.59,1,0.018358,-0.018,0.007585,0.110437,33036,1.28,22,24,21,17,59,41,50,19,268,18,0,7,0,326,0,237,18,100,0,72,1315,0,366,0,1394,0,0,0,0,158,49,17,0,0,0,61,14,47,125,23,7,0,63797,9265,73062,6.8858068,0.145226265,77782,1.064301552,0.000301114,0.000328488,0.000287427,0.000232679,0.000807533,0.000561167,0.00068435,0.000260053,0.003668117,0.000246366,0,9.58E-05,0,0.004461964,0,0.00324382,0.000246366,0.001368701,0,0.000985464,0.017998412,0,0.005009444,0,0.019079686,0,0,0,0,0.002162547,0.000670663,0.000232679,0,0,0,0.000834907,0.000191618,0.000643289,0.001710876,0.000314801,9.58E-05,0,0.873189894,0.126810106,1,9.42E-05,1.99E-06,535440.3368,151.4877496,165.2593632,144.6019428,117.0587156,406.2626012,282.3180788,344.29034,130.8303292,1845.396222,123.9445224,0,48.2006476,0,2244.773017,0,1631.936212,123.9445224,688.58068,0,495.7780896,9054.835942,0,2520.205289,0,9598.814679,0,0,0,0,1087.957474,337.4045332,117.0587156,0,0,0,420.0342148,96.4012952,323.6329196,860.72585,158.3735564,48.2006476,0,439293.8164,63797,503090.8164,47.41433528,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_349,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000348.spe,654,35.3,75.3,75.3,7.59,1,0.018359,-0.018,0.007574,0.110437,33035,1.34,0,40,11,15,41,49,90,20,281,21,0,7,0,376,54,115,74,105,0,83,1360,24,301,0,1325,0,0,0,0,21,105,0,0,0,0,0,20,0,0,0,17,0,63478,9646,73124,6.580758864,0.151958159,77662,1.062058968,0,0.000547016,0.000150429,0.000205131,0.000560691,0.000670095,0.001230786,0.000273508,0.003842788,0.000287183,0,9.57E-05,0,0.005141951,0.000738472,0.001572671,0.00101198,0.001435917,0,0.001135058,0.018598545,0.00032821,0.004116296,0,0.018119906,0,0,0,0,0.000287183,0.001435917,0,0,0,0,0,0.000273508,0,0,0,0.000232482,0,0.868087085,0.131912915,1,9.00E-05,2.08E-06,511074.8949,0,263.2303546,72.3883475,98.71138296,269.8111134,322.4571843,592.2682977,131.6151773,1849.193241,138.1959361,0,46.06531205,0,2474.365333,355.3609786,756.7872693,486.9761559,690.9796807,0,546.2029857,8949.832055,157.9382127,1980.808418,0,8719.505495,0,0,0,0,138.1959361,690.9796807,0,0,0,0,0,131.6151773,0,0,0,111.8729007,0,417733.4112,63478,481211.4112,43.30638722,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_350,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000349.spe,655,35.4,75.4,75.4,7.59,1,0.01836,-0.018,0.007603,0.110437,33177,1.31,5,0,0,0,41,35,69,11,292,16,0,12,6,397,19,223,40,47,0,173,1331,0,401,0,1465,0,0,0,0,88,4,0,0,0,0,19,0,0,219,52,36,4.49E+15,63540,9719,73259,6.537709641,0.152958766,77953,1.064005788,6.83E-05,0,0,0,0.000559658,0.000477757,0.000941864,0.000150152,0.003985858,0.000218403,0,0.000163802,8.19E-05,0.005419129,0.000259354,0.003043995,0.000546008,0.000641559,0,0.002361485,0.018168416,0,0.00547373,0,0.019997543,0,0,0,0,0.001201218,5.46E-05,0,0,0,0,0.000259354,0,0,0.002989394,0.00070981,0.000491407,61289397890,0.867333706,0.132666294,1,8.92E-05,2.09E-06,509601.3911,32.6885482,0,0,0,268.0460953,228.8198374,451.1019652,71.91480605,1909.011215,104.6033543,0,78.45251569,39.22625785,2595.470727,124.2164832,1457.90925,261.5083856,307.2723531,0,1131.023768,8701.691532,0,2621.621566,0,9577.744624,0,0,0,0,575.3184484,26.15083856,0,0,0,0,124.2164832,0,0,1431.758411,339.9609013,235.3575471,2.94E+16,415406.0706,63540,478946.0706,42.74164735,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_351,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000350.spe,656,35.5,75.5,75.5,7.6,1,0.018358,-0.018,0.007545,0.110437,33097,1.65,0,16,0,31,54,41,92,12,327,10,0,0,0,227,0,249,125,24,0,35,1423,0,482,0,1270,18,15,0,0,58,21,0,0,0,0,83,76,0,76,85,33,0,62981,9265,72246,6.797733405,0.147107858,76935,1.064903247,0,0.000221466,0,0.000429089,0.000747446,0.000567505,0.001273427,0.000166099,0.004526202,0.000138416,0,0,0,0.003142042,0,0.003446558,0.0017302,0.000332198,0,0.000484456,0.019696592,0,0.00667165,0,0.017578828,0.000249149,0.000207624,0,0,0.000802813,0.000290674,0,0,0,0,0.001148853,0.001051961,0,0.001051961,0.001176536,0.000456773,0,0.871757606,0.128242394,1,9.41E-05,2.04E-06,522983.6195,0,108.7637345,0,210.7297356,367.0776039,278.7070696,625.3914733,81.57280086,2222.858824,67.97733405,0,0,0,1543.085483,0,1692.635618,849.7166757,163.1456017,0,237.9206692,9673.174636,0,3276.507501,0,8633.121425,122.3592013,101.9660011,0,0,394.2685375,142.7524015,0,0,0,0,564.2118726,516.6277388,0,516.6277388,577.8073394,224.3252024,0,428128.0476,62981,491109.0476,46.20917945,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_352,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000351.spe,657,35.6,75.6,75.6,7.6,1,0.018353,-0.018,0.007485,0.110437,32682,1.27,0,7,0,13,52,19,95,19,283,17,0,0,0,148,34,196,174,194,0,0,1251,0,409,0,1335,0,0,0,0,8,105,0,0,0,0,0,183,0,0,0,0,0,62460,9452,71912,6.608125264,0.15132885,76454,1.06316053,0,9.73E-05,0,0.000180777,0.000723106,0.000264212,0.001321059,0.000264212,0.003935365,0.0002364,0,0,0,0.002058071,0.0004728,0.002725553,0.002419624,0.002697742,0,0,0.017396262,0,0.005687507,0,0.018564356,0,0,0,0,0.000111247,0.001460118,0,0,0,0,0,0.002544777,0,0,0,0,0,0.868561575,0.131438425,1,9.19E-05,2.10E-06,505217.609,0,46.25687685,0,85.90562844,343.6225138,125.55438,627.7719001,125.55438,1870.09945,112.3381295,0,0,0,978.0025391,224.676259,1295.192552,1149.813796,1281.976301,0,0,8266.764706,0,2702.723233,0,8821.847228,0,0,0,0,52.86500212,693.8531528,0,0,0,0,0,1209.286923,0,0,0,0,0,412743.504,62460,475203.504,43.66731951,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_353,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000352.spe,658,35.7,75.7,75.7,7.61,1,0.018356,-0.018,0.007485,0.110437,33058,1.7,0,0,0,13,72,32,115,24,306,0,4,19,7,302,27,198,163,145,0,0,1130,0,339,0,1329,30,18,0,0,49,87,0,0,0,0,157,0,0,43,12,31,1.41E+15,63111,9433,72544,6.690448426,0.149466812,77110,1.062941112,0,0,0,0.000179202,0.000992501,0.000441112,0.001585245,0.000330834,0.00421813,0,5.51E-05,0.00026191,9.65E-05,0.004162991,0.000372188,0.002729378,0.002246912,0.001998787,0,0,0.015576753,0,0.004673026,0,0.018319916,0.000413542,0.000248125,0,0,0.000675452,0.001199272,0,0,0,0,0.002164204,0,0,0.000592744,0.000165417,0.000427327,19436479929,0.869968571,0.130031429,1,9.22E-05,2.06E-06,515900.4781,0,0,0,86.97582953,481.7122867,214.0943496,769.401569,160.5707622,2047.277218,0,26.7617937,127.1185201,46.83313898,2020.515425,180.6421075,1324.708788,1090.543093,970.1150217,0,0,7560.206721,0,2268.062016,0,8891.605958,200.7134528,120.4280717,0,0,327.8319729,582.069013,0,0,0,0,1050.400403,0,0,287.6892823,80.28538111,207.4039012,9.43E+15,422240.8906,63111,485351.8906,44.76210014,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_354,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000353.spe,659,35.8,75.8,75.8,7.62,1,0.018361,-0.018,0.007519,0.110437,33141,1.35,0,10,0,17,73,42,87,7,354,22,0,6,19,493,0,197,39,113,0,157,1353,0,360,0,1443,8,0,0,0,89,33,0,0,8,0,158,68,0,0,79,21,1.25E+15,62643,9159,71802,6.839502129,0.146209473,76958,1.071808585,0,0.000139272,0,0.000236762,0.001016685,0.000584942,0.001211665,9.75E-05,0.004930225,0.000306398,0,8.36E-05,0.000264617,0.006866104,0,0.002743656,0.00054316,0.001573772,0,0.002186569,0.018843486,0,0.005013788,0,0.020096933,0.000111418,0,0,0,0.00123952,0.000459597,0,0,0.000111418,0,0.002200496,0.000947049,0,0,0.001100248,0.000292471,17408985822,0.872440879,0.127559121,1,9.53E-05,2.04E-06,526354.4048,0,68.39502129,0,116.2715362,499.2836554,287.2590894,595.0366852,47.8765149,2421.183754,150.4690468,0,41.03701277,129.9505405,3371.87455,0,1347.381919,266.740583,772.8637406,0,1073.801834,9253.846381,0,2462.220766,0,9869.401572,54.71601703,0,0,0,608.7156895,225.7035703,0,0,54.71601703,0,1080.641336,465.0861448,0,0,540.3206682,143.6295447,8.55E+15,428446.9319,62643,491089.9319,46.77878937,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_355,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000354.spe,660,35.9,75.9,75.9,7.63,1,0.018359,-0.018,0.007542,0.110437,33094,1.47,0,0,0,33,58,42,86,23,295,19,0,0,0,461,0,202,180,62,0,56,1162,86,567,0,1494,0,0,0,0,0,96,0,0,0,0,192,280,54,0,82,0,1.75E+15,62444,9312,71756,6.705756014,0.149125617,77204,1.075923965,0,0,0,0.000459892,0.000808295,0.000585317,0.001198506,0.000320531,0.004111154,0.000264786,0,0,0,0.00642455,0,0.002815096,0.002508501,0.000864039,0,0.000780423,0.016193768,0.001198506,0.007901778,0,0.020820559,0,0,0,0,0,0.001337867,0,0,0,0,0.002675734,0.003902113,0.00075255,0,0.001142762,0,24388204471,0.87022688,0.12977312,1,9.35E-05,2.08E-06,517711.1873,0,0,0,221.2899485,388.9338488,281.6417526,576.6950172,154.2323883,1978.198024,127.4093643,0,0,0,3091.353522,0,1354.562715,1207.036082,415.7568729,0,375.5223368,7792.088488,576.6950172,3802.16366,0,10018.39948,0,0,0,0,0,643.7525773,0,0,0,0,1287.505155,1877.611684,362.1108247,0,549.8719931,0,1.17E+16,418734.2285,62444,481178.2285,44.96716372,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_356,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000355.spe,661,36,76,76,7.64,1,0.01836,-0.018,0.007529,0.110437,32616,1.58,0,18,0,12,42,43,85,0,304,23,0,0,19,255,0,158,11,17,0,93,1088,0,409,0,1383,11,11,0,0,95,55,0,0,0,0,117,0,0,0,74,47,2.32E+15,62124,9648,71772,6.439054726,0.155302299,76021,1.05920136,0,0.000250794,0,0.000167196,0.000585186,0.000599119,0.001184306,0,0.004235635,0.000320459,0,0,0.000264727,0.003552918,0,0.002201416,0.000153263,0.000236861,0,0.00129577,0.015159115,0,0.005698601,0,0.019269353,0.000153263,0.000153263,0,0,0.001323636,0.000766316,0,0,0,0,0.001630162,0,0,0,0.001031043,0.000654851,32324583403,0.865574319,0.134425681,1,8.97E-05,2.16E-06,489503.3794,0,115.9029851,0,77.26865672,270.4402985,276.8793532,547.3196517,0,1957.472637,148.0982587,0,0,122.3420398,1641.958955,0,1017.370647,70.82960199,109.4639303,0,598.8320896,7005.691542,0,2633.573383,0,8905.212687,70.82960199,70.82960199,0,0,611.710199,354.14801,0,0,0,0,753.369403,0,0,0,476.4900498,302.6355721,1.49E+16,400019.8358,62124,462143.8358,41.46142577,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_357,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000356.spe,662,36.1,76.1,76.1,7.64,1,0.018359,-0.018,0.007502,0.110437,32662,1.68,0,0,0,0,63,24,94,32,292,27,9,11,24,185,0,185,122,59,0,34,1281,38,470,0,1259,17,0,0,0,26,0,0,0,0,0,52,138,0,137,31,22,0,62475,9304,71779,6.714853826,0.148923569,76221,1.061884395,0,0,0,0,0.000877694,0.00033436,0.001309575,0.000445813,0.004068042,0.000376155,0.000125385,0.000153248,0.00033436,0.002577355,0,0.002577355,0.001699661,0.000821967,0,0.000473676,0.017846445,0.000529403,0.006547876,0,0.017539949,0.000236838,0,0,0,0.000362223,0,0,0,0,0,0.000724446,0.001922568,0,0.001908636,0.000431881,0.000306496,0,0.870379916,0.129620084,1,9.35E-05,2.07E-06,511812.8735,0,0,0,0,423.0357911,161.1564918,631.1962597,214.8753224,1960.737317,181.3010533,60.43368444,73.86339209,161.1564918,1242.247958,0,1242.247958,819.2121668,396.1763758,0,228.3050301,8601.727752,255.1644454,3155.981298,0,8454.000967,114.152515,0,0,0,174.5861995,0,0,0,0,0,349.172399,926.649828,0,919.9349742,208.1604686,147.7267842,0,419510.4928,62475,481985.4928,45.08926191,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
