"Site","label","param","depth","mean_age","value"
"HER14L_0ka",NA,"Lncoh_inc",58.9,1.70487,-1.89555926152284
"HER14L_0ka",NA,"Lncoh_inc",59.1,1.70561,-1.91279690643443
"HER14L_0ka",NA,"Lncoh_inc",59.3,1.70636,-1.87513283665792
"HER14L_0ka",NA,"Lncoh_inc",59.5,1.70711,-1.92095139460977
"HER14L_0ka",NA,"Lncoh_inc",59.7,1.70786,-1.89112885580755
"HER14L_0ka",NA,"Lncoh_inc",59.9,1.7086,-1.9146988995597
"HER14L_0ka",NA,"Lncoh_inc",60.1,1.70994,-1.88632809377811
"HER14L_0ka",NA,"Lncoh_inc",60.3,1.71127,-1.90735533447078
"HER14L_0ka",NA,"Lncoh_inc",60.5,1.71261,-1.9035016891294
"HER14L_0ka",NA,"Lncoh_inc",60.7,1.71394,-1.89220104134127
"HER14L_0ka",NA,"Lncoh_inc",60.9,1.71527,-1.89219917326467
"HER14L_0ka",NA,"Lncoh_inc",61.1,1.71661,-1.91421071997246
"HER14L_0ka",NA,"Lncoh_inc",61.3,1.71794,-1.8928640616511
"HER14L_0ka",NA,"Lncoh_inc",61.5,1.71928,-1.89972948041475
"HER14L_0ka",NA,"Lncoh_inc",61.7,1.72061,-1.89293516850886
"HER14L_0ka",NA,"Lncoh_inc",61.9,1.72195,-1.8698734114798
"HER14L_0ka",NA,"Lncoh_inc",62.1,1.72328,-1.88527513193869
"HER14L_0ka",NA,"Lncoh_inc",62.3,1.72462,-1.88721970019372
"HER14L_0ka",NA,"Lncoh_inc",62.5,1.72595,-1.86805540249256
"HER14L_0ka",NA,"Lncoh_inc",62.7,1.72728,-1.88298032965848
"HER14L_0ka",NA,"Lncoh_inc",62.9,1.72862,-1.88608552993244
"HER14L_0ka",NA,"Lncoh_inc",63.1,1.72995,-1.85406106743753
"HER14L_0ka",NA,"Lncoh_inc",63.3,1.73129,-1.86728966384373
"HER14L_0ka",NA,"Lncoh_inc",63.5,1.73262,-1.85755775000606
"HER14L_0ka",NA,"Lncoh_inc",63.7,1.73396,-1.87945131281179
"HER14L_0ka",NA,"Lncoh_inc",63.9,1.73529,-1.87652523579465
"HER14L_0ka",NA,"Lncoh_inc",64.1,1.73663,-1.87146961278868
"HER14L_0ka",NA,"Lncoh_inc",64.3,1.73796,-1.89635575099312
"HER14L_0ka",NA,"Lncoh_inc",64.5,1.7393,-1.88366602588533
"HER14L_0ka",NA,"Lncoh_inc",64.7,1.74063,-1.86440977339205
"HER14L_0ka",NA,"Lncoh_inc",64.9,1.74196,-1.88978817000892
"HER14L_0ka",NA,"Lncoh_inc",65.1,1.7433,-1.90323597621623
"HER14L_0ka",NA,"Lncoh_inc",65.3,1.74463,-1.89704933021599
"HER14L_0ka",NA,"Lncoh_inc",65.5,1.74597,-1.88879845940071
"HER14L_0ka",NA,"Lncoh_inc",65.7,1.7473,-1.91192667960415
"HER14L_0ka",NA,"Lncoh_inc",65.9,1.74864,-1.89495433642127
"HER14L_0ka",NA,"Lncoh_inc",66.1,1.74997,-1.89607436983832
"HER14L_0ka",NA,"Lncoh_inc",66.3,1.75131,-1.87962485945735
"HER14L_0ka",NA,"Lncoh_inc",66.5,1.75264,-1.88054862446368
"HER14L_0ka",NA,"Lncoh_inc",66.7,1.75397,-1.89347379286993
"HER14L_0ka",NA,"Lncoh_inc",66.9,1.75531,-1.88929958976153
"HER14L_0ka",NA,"Lncoh_inc",67.1,1.75664,-1.90285241423582
"HER14L_0ka",NA,"Lncoh_inc",67.3,1.75798,-1.86661857998165
"HER14L_0ka",NA,"Lncoh_inc",67.5,1.75931,-1.86368420879914
"HER14L_0ka",NA,"Lncoh_inc",67.7,1.76065,-1.87806513458477
"HER14L_0ka",NA,"Lncoh_inc",67.9,1.76198,-1.88057440983638
"HER14L_0ka",NA,"Lncoh_inc",68.1,1.76332,-1.90643164264717
"HER14L_0ka",NA,"Lncoh_inc",68.3,1.76465,-1.88225028694193
"HER14L_0ka",NA,"Lncoh_inc",68.5,1.76599,-1.88905929847796
"HER14L_0ka",NA,"Lncoh_inc",68.7,1.76732,-1.89162226261401
"HER14L_0ka",NA,"Lncoh_inc",68.9,1.76865,-1.89307864590228
"HER14L_0ka",NA,"Lncoh_inc",69.1,1.76999,-1.90179882997535
"HER14L_0ka",NA,"Lncoh_inc",69.3,1.77132,-1.90898153937701
"HER14L_0ka",NA,"Lncoh_inc",69.5,1.77266,-1.8743454448192
"HER14L_0ka",NA,"Lncoh_inc",69.7,1.77399,-1.87285408270109
"HER14L_0ka",NA,"Lncoh_inc",69.9,1.77533,-1.88374461479679
"HER14L_0ka",NA,"Lncoh_inc",70.1,1.77666,-1.89889959773702
"HER14L_0ka",NA,"Lncoh_inc",70.3,1.778,-1.91669717277271
"HER14L_0ka",NA,"Lncoh_inc",70.5,1.77933,-1.91232602355722
"HER14L_0ka",NA,"Lncoh_inc",70.7,1.78066,-1.872283274128
"HER14L_0ka",NA,"Lncoh_inc",70.9,1.782,-1.89371801764898
"HER14L_0ka",NA,"Lncoh_inc",71.1,1.78333,-1.92567246842084
"HER14L_0ka",NA,"Lncoh_inc",71.3,1.78467,-1.95856358477483
"HER14L_0ka",NA,"Lncoh_inc",71.5,1.786,-1.91668346355005
"HER14L_0ka",NA,"Lncoh_inc",71.7,1.78734,-1.95588362538877
"HER14L_0ka",NA,"Lncoh_inc",71.9,1.78867,-1.89009089132045
"HER14L_0ka",NA,"Lncoh_inc",72.1,1.79001,-1.91611584526434
"HER14L_0ka",NA,"Lncoh_inc",72.3,1.79134,-1.88372271567061
"HER14L_0ka",NA,"Lncoh_inc",72.5,1.79267,-1.91445210145366
"HER14L_0ka",NA,"Lncoh_inc",72.7,1.79401,-1.88403916230811
"HER14L_0ka",NA,"Lncoh_inc",72.9,1.79534,-1.8795347892964
"HER14L_0ka",NA,"Lncoh_inc",73.1,1.79668,-1.91044776258735
"HER14L_0ka",NA,"Lncoh_inc",73.3,1.79801,-1.92437188216908
"HER14L_0ka",NA,"Lncoh_inc",73.5,1.79935,-1.89939579526131
"HER14L_0ka",NA,"Lncoh_inc",73.7,1.80068,-1.94834225402392
"HER14L_0ka",NA,"Lncoh_inc",73.9,1.80202,-1.90795433856549
"HER14L_0ka",NA,"Lncoh_inc",74.1,1.80335,-1.9254383762355
"HER14L_0ka",NA,"Lncoh_inc",74.3,1.80469,-1.90592948694921
"HER14L_0ka",NA,"Lncoh_inc",74.5,1.80602,-1.92607481425043
"HER14L_0ka",NA,"Lncoh_inc",74.7,1.80735,-1.88094303081332
"HER14L_0ka",NA,"Lncoh_inc",74.9,1.80869,-1.90655982514651
"HER14L_0ka",NA,"Lncoh_inc",75.1,1.81002,-1.88221394736552
"HER14L_0ka",NA,"Lncoh_inc",75.3,1.81136,-1.88415006752897
"HER14L_0ka",NA,"Lncoh_inc",75.5,1.81269,-1.91658923386603
"HER14L_0ka",NA,"Lncoh_inc",75.7,1.81403,-1.90068090115229
"HER14L_0ka",NA,"Lncoh_inc",75.9,1.81536,-1.90296626410534
"HER14L_10ka",NA,"Lncoh_inc",76,10.81178,-1.86238174772294
"HER14L_10ka",NA,"Lncoh_inc",76.2,10.83707,-1.89616775500914
"HER14L_10ka",NA,"Lncoh_inc",76.4,10.86235,-1.91038873050819
"HER14L_10ka",NA,"Lncoh_inc",76.6,10.88763,-1.90043923717369
"HER14L_10ka",NA,"Lncoh_inc",76.8,10.91291,-1.88147161837328
"HER14L_10ka",NA,"Lncoh_inc",77,10.93819,-1.8973045280761
"HER14L_10ka",NA,"Lncoh_inc",77.2,10.96347,-1.88003398906728
"HER14L_10ka",NA,"Lncoh_inc",77.4,10.98875,-1.91880199710125
"HER14L_10ka",NA,"Lncoh_inc",77.6,11.01403,-1.92654071369427
"HER14L_10ka",NA,"Lncoh_inc",77.8,11.03931,-1.8975836699256
"HER14L_10ka",NA,"Lncoh_inc",78,11.06459,-1.91826422320225
"HER14L_10ka",NA,"Lncoh_inc",78.2,11.08987,-1.8845215162833
"HER14L_10ka",NA,"Lncoh_inc",78.4,11.11516,-1.90622646142354
"HER14L_10ka",NA,"Lncoh_inc",78.6,11.14044,-1.86075008235654
"HER14L_10ka",NA,"Lncoh_inc",78.8,11.16572,-1.91949838527362
"HER14L_10ka",NA,"Lncoh_inc",79,11.191,-1.86673544904318
"HER14L_10ka",NA,"Lncoh_inc",79.2,11.21628,-1.91823441035328
"HER14L_10ka",NA,"Lncoh_inc",79.4,11.24156,-1.93538072234307
"HER14L_10ka",NA,"Lncoh_inc",79.6,11.26684,-1.90424659891953
"HER14L_10ka",NA,"Lncoh_inc",79.8,11.29212,-1.89876042966506
"HER14L_10ka",NA,"Lncoh_inc",80,11.3174,-1.8901352259889
"HER14L_10ka",NA,"Lncoh_inc",80.2,11.34268,-1.87977844938793
"HER14L_10ka",NA,"Lncoh_inc",80.4,11.36797,-1.9105132776289
"HER14L_10ka",NA,"Lncoh_inc",80.6,11.39325,-1.89364877733642
"HER14L_10ka",NA,"Lncoh_inc",80.8,11.41853,-1.93107993459438
"HER14L_10ka",NA,"Lncoh_inc",81,11.44381,-1.90852422346441
"HER14L_10ka",NA,"Lncoh_inc",81.2,11.46909,-1.89112928878717
"HER14L_10ka",NA,"Lncoh_inc",81.4,11.49437,-1.95487767212479
"HER14L_10ka",NA,"Lncoh_inc",81.6,11.51965,-1.88419402955612
"HER14L_10ka",NA,"Lncoh_inc",81.8,11.54493,-1.89808562556848
"HER14L_10ka",NA,"Lncoh_inc",82,11.57021,-1.9237424017914
"HER14L_10ka",NA,"Lncoh_inc",82.2,11.59549,-1.87185736258171
"HER14L_10ka",NA,"Lncoh_inc",82.4,11.62077,-1.9215623152488
"HER14L_10ka",NA,"Lncoh_inc",82.6,11.64606,-1.92874617325316
"HER14L_10ka",NA,"Lncoh_inc",82.8,11.67134,-1.92893562351103
"HER14L_10ka",NA,"Lncoh_inc",83,11.69662,-1.91881539410879
"HER14L_10ka",NA,"Lncoh_inc",83.2,11.7219,-1.94997116573228
"HER14L_10ka",NA,"Lncoh_inc",83.4,11.74718,-1.97382387948993
"HER14L_10ka",NA,"Lncoh_inc",83.6,11.77246,-1.96720683069802
"HER14L_10ka",NA,"Lncoh_inc",83.9,11.81038,-1.90090958670968
"HER14L_10ka",NA,"Lncoh_inc",84.1,11.83566,-1.93160727676634
"HER14L_10ka",NA,"Lncoh_inc",84.3,11.86094,-1.90906220693301
"HER14L_10ka",NA,"Lncoh_inc",84.5,11.88623,-1.90844005450741
"HER14L_10ka",NA,"Lncoh_inc",84.7,11.91151,-1.92755140197784
"HER14L_10ka",NA,"Lncoh_inc",84.9,11.93679,-1.94301886698554
"HER14L_10ka",NA,"Lncoh_inc",85.2,11.97471,-1.90529060030989
"HER14L_10ka",NA,"Lncoh_inc",85.4,11.99999,-1.84325285213
"HER14L_10ka",NA,"Lncoh_inc",85.6,12.02527,-1.93011293696927
"HER14L_10ka",NA,"Lncoh_inc",85.8,12.05055,-1.92415481042485
"HER14L_10ka",NA,"Lncoh_inc",86,12.07583,-1.8857749021663
"HER14L_10ka",NA,"Lncoh_inc",86.2,12.10111,-1.91487835360991
"HER14L_10ka",NA,"Lncoh_inc",86.4,12.12639,-1.93966754591383
"HER14L_10ka",NA,"Lncoh_inc",86.6,12.15168,-1.89307018754058
"HER14L_10ka",NA,"Lncoh_inc",86.8,12.17696,-1.90896951871047
"HER14L_10ka",NA,"Lncoh_inc",87,12.20224,-1.91421516375414
"HER14L_10ka",NA,"Lncoh_inc",87.2,12.22752,-1.87759273088989
"HER14L_10ka",NA,"Lncoh_inc",87.4,12.2528,-1.87812354248106
"HER14L_10ka",NA,"Lncoh_inc",87.6,12.27808,-1.90348585547543
"HER14L_10ka",NA,"Lncoh_inc",87.8,12.30336,-1.94449758340903
"HER14L_10ka",NA,"Lncoh_inc",88,12.32864,-1.91095910869215
"HER14L_10ka",NA,"Lncoh_inc",88.2,12.35392,-1.91116212295987
"HER14L_10ka",NA,"Lncoh_inc",88.4,12.3792,-1.89265666286097
"HER14L_10ka",NA,"Lncoh_inc",88.6,12.40448,-1.89729169923947
"HER14L_10ka",NA,"Lncoh_inc",88.8,12.42977,-1.89384421275544
"HER14L_10ka",NA,"Lncoh_inc",89,12.45505,-1.86932141793037
"HER14L_10ka",NA,"Lncoh_inc",89.2,12.48033,-1.87170351054181
"HER14L_10ka",NA,"Lncoh_inc",89.4,12.50561,-1.88085035054796
"HER14L_10ka",NA,"Lncoh_inc",89.6,12.53089,-1.8829313103458
"HER14L_10ka",NA,"Lncoh_inc",89.8,12.55617,-1.86889294783643
"HER14L_10ka",NA,"Lncoh_inc",90,12.57564,-1.911057191842
"HER14L_10ka",NA,"Lncoh_inc",90.2,12.58929,-1.8638534902821
"HER14L_10ka",NA,"Lncoh_inc",90.4,12.60294,-1.87835986682563
"HER14L_10ka",NA,"Lncoh_inc",90.6,12.61659,-1.89944552736697
"HER14L_10ka",NA,"Lncoh_inc",90.8,12.63024,-1.90186923663544
"HER14L_10ka",NA,"Lncoh_inc",91,12.64389,-1.85672724419781
"HER14L_10ka",NA,"Lncoh_inc",91.2,12.65754,-1.85640673880247
"HER14L_10ka",NA,"Lncoh_inc",91.7,12.69167,-1.82217949606009
"HER14L_10ka",NA,"Lncoh_inc",91.9,12.70532,-1.85419363640215
"HER14L_10ka",NA,"Lncoh_inc",92.1,12.71897,-1.86349721035981
"HER14L_10ka",NA,"Lncoh_inc",92.3,12.73263,-1.86854972726885
"HER14L_10ka",NA,"Lncoh_inc",92.5,12.74628,-1.90137277687017
"HER14L_10ka",NA,"Lncoh_inc",92.7,12.75993,-1.90567330755026
"HER14L_10ka",NA,"Lncoh_inc",92.9,12.77358,-1.92298509691181
"HER14L_10ka",NA,"Lncoh_inc",93.1,12.78723,-1.91042475808045
"HER14L_10ka",NA,"Lncoh_inc",93.3,12.80088,-1.91933095062067
"HER14L_10ka",NA,"Lncoh_inc",93.5,12.81453,-1.87884600967908
"HER14L_10ka",NA,"Lncoh_inc",93.7,12.82818,-1.92979689045318
"HER14L_10ka",NA,"Lncoh_inc",93.9,12.84183,-1.87128997742777
"HER14L_10ka",NA,"Lncoh_inc",94.1,12.85549,-1.86916760725254
"HER14L_10ka",NA,"Lncoh_inc",94.3,12.86914,-1.88739427166143
"HER14L_10ka",NA,"Lncoh_inc",94.5,12.88279,-1.89589362636169
"HER14L_10ka",NA,"Lncoh_inc",94.7,12.89644,-1.92640246549185
"HER14L_10ka",NA,"Lncoh_inc",94.9,12.91009,-1.91806495655988
"HER14L_10ka",NA,"Lncoh_inc",95.1,12.92374,-1.86676284425505
"HER14L_10ka",NA,"Lncoh_inc",95.3,12.93739,-1.9067027706281
"HER14L_10ka",NA,"Lncoh_inc",95.5,12.95104,-1.88655063818266
"HER14L_10ka",NA,"Lncoh_inc",95.7,12.9647,-1.88271003370189
"HER14L_10ka",NA,"Lncoh_inc",95.9,12.97835,-1.91023478020411
"HER14L_10ka",NA,"Lncoh_inc",96.1,12.992,-1.86245710559193
"HER14L_10ka",NA,"Lncoh_inc",96.3,13.00565,-1.89568648861665
"HER14L_10ka",NA,"Lncoh_inc",96.5,13.0193,-1.84961206131833
"HER14L_10ka",NA,"Lncoh_inc",96.7,13.03295,-1.85758141300169
"HER14L_10ka",NA,"Lncoh_inc",96.9,13.0466,-1.89895487368422
"HER14L_10ka",NA,"Lncoh_inc",97.1,13.06025,-1.88201090681583
"HER14L_10ka",NA,"Lncoh_inc",97.3,13.07391,-1.86266191725708
"HER14L_10ka",NA,"Lncoh_inc",97.5,13.08756,-1.86580513166668
"HER14L_10ka",NA,"Lncoh_inc",97.7,13.10121,-1.89760350310876
"HER14L_10ka",NA,"Lncoh_inc",97.9,13.11486,-1.89963147419363
"HER14L_10ka",NA,"Lncoh_inc",98.1,13.12851,-1.88778712958751
"HER14L_10ka",NA,"Lncoh_inc",98.3,13.14216,-1.89570259674673
"HER14L_10ka",NA,"Lncoh_inc",98.5,13.15581,-1.87902497176468
"HER14L_10ka",NA,"Lncoh_inc",98.7,13.16946,-1.89497211588904
"HER14L_10ka",NA,"Lncoh_inc",98.9,13.18311,-1.89036819751039
"HER14L_10ka",NA,"Lncoh_inc",99.1,13.19677,-1.86610265986163
"HER14L_10ka",NA,"Lncoh_inc",99.3,13.21042,-1.87577350320448
"HER14L_10ka",NA,"Lncoh_inc",99.5,13.22407,-1.89700684351562
"HER14L_10ka",NA,"Lncoh_inc",100.2,13.26372,-1.90330694896476
"HER14L_10ka",NA,"Lncoh_inc",100.4,13.27196,-1.88815004632559
"HER14L_10ka",NA,"Lncoh_inc",100.6,13.2802,-1.88874794820443
"HER14L_10ka",NA,"Lncoh_inc",100.8,13.28843,-1.86602855973303
"HER14L_10ka",NA,"Lncoh_inc",101,13.29667,-1.8868404489397
"HER14L_10ka",NA,"Lncoh_inc",101.2,13.30491,-1.86985450375457
"HER14L_10ka",NA,"Lncoh_inc",101.4,13.31314,-1.90310908152664
"HER14L_10ka",NA,"Lncoh_inc",101.6,13.32138,-1.9083046115352
"HER14L_10ka",NA,"Lncoh_inc",101.8,13.32961,-1.88837316737214
"HER14L_10ka",NA,"Lncoh_inc",102,13.33785,-1.86096015621295
"HER14L_10ka",NA,"Lncoh_inc",102.2,13.34609,-1.91664227460163
"HER14L_10ka",NA,"Lncoh_inc",102.4,13.35432,-1.91299224466474
"HER14L_10ka",NA,"Lncoh_inc",102.6,13.36256,-1.88292081490457
"HER14L_10ka",NA,"Lncoh_inc",102.8,13.3708,-1.89328178800558
"HER14L_10ka",NA,"Lncoh_inc",103,13.37903,-1.89620627651025
"HER14L_10ka",NA,"Lncoh_inc",103.2,13.38727,-1.88036276294543
"HER14L_10ka",NA,"Lncoh_inc",103.4,13.3955,-1.89890067212398
"HER14L_10ka",NA,"Lncoh_inc",103.6,13.40374,-1.88858575348463
"HER14L_10ka",NA,"Lncoh_inc",103.8,13.41198,-1.86728681101804
"HER14L_10ka",NA,"Lncoh_inc",104,13.42021,-1.90942853827653
"HER14L_10ka",NA,"Lncoh_inc",104.2,13.42845,-1.89796217309362
"HER14L_10ka",NA,"Lncoh_inc",104.4,13.43669,-1.88405290630782
"HER14L_10ka",NA,"Lncoh_inc",104.6,13.44492,-1.90470386280429
"HER14L_10ka",NA,"Lncoh_inc",104.8,13.45316,-1.89685702796174
"HER14L_10ka",NA,"Lncoh_inc",105,13.46139,-1.89465034540758
"HER14L_10ka",NA,"Lncoh_inc",105.2,13.46963,-1.91377631690196
"HER14L_10ka",NA,"Lncoh_inc",105.4,13.47787,-1.88616586237082
"HER14L_10ka",NA,"Lncoh_inc",105.6,13.4861,-1.8612968317467
"HER14L_10ka",NA,"Lncoh_inc",105.8,13.49434,-1.90273567993177
"HER14L_10ka",NA,"Lncoh_inc",106,13.50258,-1.91241218984034
"HER14L_10ka",NA,"Lncoh_inc",106.2,13.51081,-1.87710126337938
"HER14L_10ka",NA,"Lncoh_inc",106.4,13.51905,-1.89524651592518
"HER14L_10ka",NA,"Lncoh_inc",106.6,13.52728,-1.91568695476326
"HER14L_10ka",NA,"Lncoh_inc",106.8,13.53552,-1.90831041861224
"HER14L_10ka",NA,"Lncoh_inc",107,13.54376,-1.89141512029188
"HER14L_10ka",NA,"Lncoh_inc",107.2,13.55199,-1.87182642981093
"HER14L_10ka",NA,"Lncoh_inc",107.4,13.56023,-1.89373324203689
"HER14L_10ka",NA,"Lncoh_inc",107.6,13.56847,-1.89642394982941
"HER14L_10ka",NA,"Lncoh_inc",107.8,13.5767,-1.87643766597885
"HER14L_10ka",NA,"Lncoh_inc",108,13.58494,-1.88795092203923
"HER14L_10ka",NA,"Lncoh_inc",108.2,13.59317,-1.92821505430107
"HER14L_10ka",NA,"Lncoh_inc",108.4,13.60141,-1.92499561836038
"HER14L_10ka",NA,"Lncoh_inc",108.6,13.60965,-1.91501329307574
"HER14L_10ka",NA,"Lncoh_inc",108.8,13.61788,-1.94213814123007
"HER14L_10ka",NA,"Lncoh_inc",109,13.62612,-1.91512151024005
"HER14L_10ka",NA,"Lncoh_inc",109.2,13.63436,-1.88622869886907
"HER14L_10ka",NA,"Lncoh_inc",109.4,13.64259,-1.89032114942453
"HER14L_10ka",NA,"Lncoh_inc",109.6,13.65083,-1.92089248987044
"HER14L_10ka",NA,"Lncoh_inc",109.8,13.65906,-1.90555631090783
"HER14L_10ka",NA,"Lncoh_inc",110,13.66545,-1.92767552400795
"HER14L_10ka",NA,"Lncoh_inc",110.2,13.66998,-1.89970806334604
"HER14L_10ka",NA,"Lncoh_inc",110.4,13.67452,-1.92179645555649
"HER14L_10ka",NA,"Lncoh_inc",110.6,13.67905,-1.95336520682956
"HER14L_10ka",NA,"Lncoh_inc",110.8,13.68358,-1.94291497237497
"HER14L_10ka",NA,"Lncoh_inc",111,13.68812,-1.91851854594115
"HER14L_10ka",NA,"Lncoh_inc",111.2,13.69265,-1.8984492362338
"HER14L_10ka",NA,"Lncoh_inc",111.4,13.69719,-1.92291916663424
"HER14L_10ka",NA,"Lncoh_inc",111.6,13.70172,-1.90119428650759
"HER14L_10ka",NA,"Lncoh_inc",111.8,13.70625,-1.87737474070338
"HER14L_10ka",NA,"Lncoh_inc",112,13.71079,-1.89921278026854
"HER14L_10ka",NA,"Lncoh_inc",112.2,13.71532,-1.91821934891013
"HER14L_10ka",NA,"Lncoh_inc",112.4,13.71986,-1.90857026080597
"HER14L_10ka",NA,"Lncoh_inc",112.6,13.72439,-1.92458622672456
"HER14L_10ka",NA,"Lncoh_inc",112.8,13.72892,-1.94892620740479
"HER14L_10ka",NA,"Lncoh_inc",113,13.73346,-1.918667996544
"HER14L_10ka",NA,"Lncoh_inc",113.2,13.73799,-1.93729627665213
"HER14L_10ka",NA,"Lncoh_inc",113.4,13.74253,-1.92274720626884
"HER14L_10ka",NA,"Lncoh_inc",113.6,13.74706,-1.92229769685029
"HER14L_10ka",NA,"Lncoh_inc",113.8,13.75159,-1.93610719187732
"HER14L_10ka",NA,"Lncoh_inc",114,13.75613,-1.92996207969263
"HER14L_10ka",NA,"Lncoh_inc",114.2,13.76066,-1.91729557615678
"HER14L_10ka",NA,"Lncoh_inc",114.4,13.7652,-1.92690852173154
"HER14L_10ka",NA,"Lncoh_inc",114.6,13.76973,-1.91359925655089
"HER14L_10ka",NA,"Lncoh_inc",114.8,13.77426,-1.93155835354895
"HER14L_10ka",NA,"Lncoh_inc",115,13.7788,-1.9184530670711
"HER14L_10ka",NA,"Lncoh_inc",115.2,13.78333,-1.88402259115053
"HER14L_10ka",NA,"Lncoh_inc",115.4,13.78787,-1.89345120080099
"HER14L_10ka",NA,"Lncoh_inc",115.6,13.7924,-1.91463322803658
"HER14L_10ka",NA,"Lncoh_inc",115.8,13.79693,-1.90325200345484
"HER14L_10ka",NA,"Lncoh_inc",116,13.80147,-1.87283335176085
"HER14L_10ka",NA,"Lncoh_inc",116.2,13.806,-1.93976774089483
"HER14L_10ka",NA,"Lncoh_inc",116.4,13.81053,-1.9233702179364
"HER14L_10ka",NA,"Lncoh_inc",116.6,13.81507,-1.91562999097649
"HER14L_10ka",NA,"Lncoh_inc",116.8,13.8196,-1.9197434885237
"HER14L_10ka",NA,"Lncoh_inc",117,13.82414,-1.89053472476313
"HER14L_10ka",NA,"Lncoh_inc",117.2,13.82867,-1.91270757653069
"HER14L_10ka",NA,"Lncoh_inc",117.4,13.8332,-1.94871797451765
"HER14L_10ka",NA,"Lncoh_inc",117.6,13.83774,-1.89997123940776
"HER14L_10ka",NA,"Lncoh_inc",117.8,13.84227,-1.97475414262458
"HER14L_10ka",NA,"Lncoh_inc",118,13.84681,-1.92309131102755
"HER14L_10ka",NA,"Lncoh_inc",118.2,13.85134,-1.91367018995636
"HER14L_10ka",NA,"Lncoh_inc",118.4,13.85587,-1.95114572170216
"HER14L_10ka",NA,"Lncoh_inc",118.6,13.86041,-1.97484391227015
"HER14L_10ka",NA,"Lncoh_inc",118.8,13.86494,-1.92751390834053
"HER14L_10ka",NA,"Lncoh_inc",119,13.86948,-1.92316879363552
"HER14L_10ka",NA,"Lncoh_inc",119.2,13.87401,-1.90321785985237
"HER14L_10ka",NA,"Lncoh_inc",119.4,13.87854,-1.92618433215271
"HER14L_10ka",NA,"Lncoh_inc",119.6,13.88308,-1.88718425783446
"HER14L_10ka",NA,"Lncoh_inc",119.8,13.88761,-1.92581997511921
"HER14L_10ka",NA,"Lncoh_inc",120,13.89161,-1.92362179927941
"HER14L_10ka",NA,"Lncoh_inc",120.2,13.89506,-1.91744683360613
"HER14L_10ka",NA,"Lncoh_inc",120.4,13.89851,-1.95368667439574
"HER14L_10ka",NA,"Lncoh_inc",120.6,13.90196,-1.95311417109475
"HER14L_10ka",NA,"Lncoh_inc",120.8,13.90542,-1.93176782960092
"HER14L_10ka",NA,"Lncoh_inc",121,13.90887,-1.9454499302052
"HER14L_10ka",NA,"Lncoh_inc",121.2,13.91232,-1.94215202781342
"HER14L_10ka",NA,"Lncoh_inc",121.4,13.91578,-1.90689010906997
"HER14L_10ka",NA,"Lncoh_inc",121.6,13.91923,-1.9166975372486
"HER14L_10ka",NA,"Lncoh_inc",121.8,13.92268,-1.9276263826353
"HER14L_10ka",NA,"Lncoh_inc",122,13.92614,-1.88560571667462
"HER14L_10ka",NA,"Lncoh_inc",122.2,13.92959,-1.92553425968754
"HER14L_10ka",NA,"Lncoh_inc",122.4,13.93304,-1.90503073442077
"HER14L_10ka",NA,"Lncoh_inc",122.6,13.9365,-1.89337977754614
"HER14L_10ka",NA,"Lncoh_inc",122.8,13.93995,-1.91964345955296
"HER14L_10ka",NA,"Lncoh_inc",123,13.9434,-1.92821392194427
"HER14L_10ka",NA,"Lncoh_inc",123.2,13.94686,-1.9108666597328
"HER14L_10ka",NA,"Lncoh_inc",123.4,13.95031,-1.87886558996974
"HER14L_10ka",NA,"Lncoh_inc",123.6,13.95376,-1.9202558648516
"HER14L_10ka",NA,"Lncoh_inc",123.8,13.95722,-1.91111999480197
"HER14L_10ka",NA,"Lncoh_inc",124,13.96067,-1.90112513277816
"HER14L_10ka",NA,"Lncoh_inc",124.2,13.96412,-1.92497371364657
"HER14L_10ka",NA,"Lncoh_inc",124.4,13.96758,-1.90588216568153
"HER14L_10ka",NA,"Lncoh_inc",124.6,13.97103,-1.92827720724137
"HER14L_10ka",NA,"Lncoh_inc",124.8,13.97448,-1.88523806400626
"HER14L_10ka",NA,"Lncoh_inc",125.1,13.97966,-1.88738875419703
"HER14L_10ka",NA,"Lncoh_inc",125.3,13.98312,-1.92860518583609
"HER14L_10ka",NA,"Lncoh_inc",125.5,13.98657,-1.90759567724325
"HER14L_10ka",NA,"Lncoh_inc",125.7,13.99002,-1.9087204195374
"HER14L_10ka",NA,"Lncoh_inc",125.9,13.99347,-1.89617330515487
"HER14L_10ka",NA,"Lncoh_inc",126.1,13.99693,-1.93754875924808
"HER14L_10ka",NA,"Lncoh_inc",126.3,14.00038,-1.92515907245185
"HER14L_10ka",NA,"Lncoh_inc",126.5,14.00383,-1.8930002378863
"HER14L_10ka",NA,"Lncoh_inc",126.7,14.00729,-1.94826143158697
"HER14L_10ka",NA,"Lncoh_inc",126.9,14.01074,-1.93298360197912
"HER14L_10ka",NA,"Lncoh_inc",127.1,14.01419,-1.88290437596291
"HER14L_10ka",NA,"Lncoh_inc",127.3,14.01765,-1.9172313846796
"HER14L_10ka",NA,"Lncoh_inc",127.5,14.0211,-1.90961433683152
"HER14L_10ka",NA,"Lncoh_inc",127.7,14.02455,-1.94049284292484
"HER14L_10ka",NA,"Lncoh_inc",127.9,14.02801,-1.90196489039955
"HER14L_10ka",NA,"Lncoh_inc",128.1,14.03146,-1.9044835741516
"HER14L_10ka",NA,"Lncoh_inc",128.3,14.03491,-1.91048848925165
