SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH_CULM,SECT_NUM,SECT DEPTH,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER49L,HER49L9_1F,HER49L9_1F_35,2.9,255.6,1,104.9,203.4,203.4,2.792,0,1420.142,1.0584,0.3,0.3,1503.015,0.9646,0.5647,0,1420.143,1.6219,0.3,0.2,2303.314,0.6231,0.5859,0,1420.1,1.3402,0.3,0.2,1903.2,0.8,0.6
HER49L,HER49L9_1F,HER49L9_1F_36,2.9,255.7,1,105,203.5,203.5,2.795,29,1432.599,1.0785,0.5,0.5,1545.056,0.9524,0.5647,29,1432.599,1.6296,0.5,0.3,2334.599,0.6184,0.5859,29,1432.6,1.3541,0.5,0.4,1939.8,0.8,0.6
HER49L,HER49L9_1F,HER49L9_1F_37,2.9,255.8,1,105.1,203.6,203.6,2.79,30,1437.404,1.091,0.5,0.5,1568.234,0.9448,0.5548,30,1437.404,1.6373,0.5,0.3,2353.443,0.6138,0.5753,30,1437.4,1.3642,0.5,0.4,1960.8,0.8,0.6
HER49L,HER49L9_1F,HER49L9_1F_38,2.9,255.9,1,105.2,203.7,203.7,2.782,25,1425.936,1.0755,0.5,0.5,1533.656,0.9542,0.5454,25,1425.936,1.6337,0.5,0.3,2329.51,0.616,0.5652,25,1425.9,1.3546,0.5,0.4,1931.6,0.8,0.6
HER49L,HER49L9_1F,HER49L9_1F_39,2.9,256,1,105.3,203.8,203.8,2.777,24,1434.401,1.1173,0.4,0.4,1602.602,0.9289,0.5454,24,1434.401,1.6545,0.4,0.2,2373.178,0.6033,0.5652,24,1434.4,1.3859,0.4,0.3,1987.9,0.8,0.6
HER49L,HER49L9_1F,HER49L9_1F_40,2.9,256.1,1,105.4,203.9,203.9,2.773,0,1432.335,1.0467,0.3,0.3,1499.192,0.9717,0.5363,0,1432.335,1.6246,0.3,0.2,2327.022,0.6214,0.5554,0,1432.3,1.3357,0.3,0.2,1913.1,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_41,2.9,256.2,1,105.5,204,204,2.76,0,1425.62,1.0922,0.5,0.5,1557.026,0.9441,0.5363,0,1425.62,1.6503,0.5,0.3,2352.687,0.6059,0.5554,0,1425.6,1.3713,0.5,0.4,1954.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_42,2.9,256.3,1,105.6,204.1,204.1,2.748,0,1415.765,1.0889,0.7,0.6,1541.557,0.9462,0.5275,0,1415.765,1.6539,0.7,0.4,2341.511,0.6037,0.546,0,1415.8,1.3714,0.7,0.5,1941.5,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_43,2.9,256.4,1,105.7,204.2,204.2,2.744,0,1399.286,1.0162,0.4,0.4,1421.967,0.9902,0.5189,0,1399.286,1.6237,0.4,0.2,2271.959,0.622,0.5368,0,1399.3,1.32,0.4,0.3,1847,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_44,2.9,256.5,1,105.8,204.3,204.3,2.748,0,1394.216,1.0147,0.2,0.2,1414.753,0.9911,0.5189,0,1394.216,1.6213,0.2,0.1,2260.432,0.6235,0.5368,0,1394.2,1.318,0.2,0.2,1837.6,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_45,2.9,256.6,1,105.9,204.4,204.4,2.75,0,1395.231,1.0636,0.2,0.2,1484.01,0.9614,0.5189,0,1395.231,1.6418,0.2,0.1,2290.747,0.611,0.5368,0,1395.2,1.3527,0.2,0.2,1887.4,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_46,2.9,256.7,1,106,204.5,204.5,2.753,0,1393.219,1.0936,0.1,0.1,1523.635,0.9433,0.5106,0,1393.219,1.6539,0.1,0.1,2304.225,0.6037,0.528,0,1393.2,1.3738,0.1,0.1,1913.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_47,2.9,256.8,1,106.1,204.6,204.6,2.748,0,1390.688,1.0383,0.2,0.2,1443.982,0.9768,0.5106,0,1390.688,1.6316,0.2,0.1,2269.002,0.6172,0.528,0,1390.7,1.335,0.2,0.2,1856.5,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_48,2.9,256.9,1,106.2,204.7,204.7,2.751,0,1381.718,1.0482,0.3,0.3,1448.31,0.9708,0.5026,0,1381.718,1.6346,0.3,0.2,2258.574,0.6154,0.5194,0,1381.7,1.3414,0.3,0.2,1853.4,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_49,2.9,257,1,106.3,204.8,204.8,2.753,0,1379.259,1.0625,0.4,0.4,1465.423,0.9621,0.5026,0,1379.259,1.6401,0.4,0.2,2262.055,0.6121,0.5194,0,1379.3,1.3513,0.4,0.3,1863.7,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_50,2.9,257.1,1,106.4,204.9,204.9,2.748,0,1383.686,1.0259,0.3,0.3,1419.471,0.9843,0.5026,0,1383.686,1.6261,0.3,0.2,2250.052,0.6205,0.5194,0,1383.7,1.326,0.3,0.2,1834.8,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_51,2.9,257.2,1,106.5,205,205,2.737,0,1374.686,1.0591,0.3,0.3,1455.887,0.9642,0.5026,0,1374.686,1.6454,0.3,0.2,2261.906,0.6088,0.5194,0,1374.7,1.3523,0.3,0.2,1858.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_52,2.9,257.3,1,106.6,205.1,205.1,2.742,27,1380.665,1.0434,0.3,0.3,1440.529,0.9737,0.4948,27,1380.665,1.6363,0.3,0.2,2259.248,0.6143,0.5111,27,1380.7,1.3399,0.3,0.2,1849.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_53,2.9,257.4,1,106.7,205.2,205.2,2.738,40,1371.744,1.0518,0.5,0.5,1442.79,0.9686,0.4948,40,1371.744,1.6418,0.5,0.3,2252.086,0.611,0.5111,40,1371.7,1.3468,0.5,0.4,1847.4,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_54,2.9,257.5,1,106.8,205.3,205.3,2.743,46,1374.249,1.0194,0.6,0.6,1400.872,0.9883,0.4948,46,1374.249,1.6255,0.6,0.4,2233.785,0.6209,0.5111,46,1374.2,1.3225,0.6,0.5,1817.3,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_55,2.9,257.6,1,106.9,205.4,205.4,2.738,51,1371.744,1.0518,0.4,0.4,1442.79,0.9686,0.4948,51,1371.744,1.6418,0.4,0.2,2252.086,0.611,0.5111,51,1371.7,1.3468,0.4,0.3,1847.4,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_56,2.9,257.7,1,107,205.5,205.5,2.737,55,1364.407,1.0453,0.2,0.2,1426.167,0.9726,0.4873,55,1364.407,1.6393,0.2,0.1,2236.723,0.6125,0.5031,55,1364.4,1.3423,0.2,0.2,1831.4,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_57,2.9,257.8,1,107.1,205.6,205.6,2.738,59,1375.188,1.0128,0.2,0.2,1392.83,0.9922,0.4948,59,1375.188,1.6248,0.2,0.1,2234.386,0.6213,0.5111,59,1375.2,1.3188,0.2,0.2,1813.6,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_58,2.9,257.9,1,107.2,205.7,205.7,2.728,62,1363.318,1.0996,0.2,0.2,1499.043,0.9397,0.4873,62,1363.318,1.6672,0.2,0.1,2272.955,0.5956,0.5031,62,1363.3,1.3834,0.2,0.2,1886,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_59,2.9,258,1,107.3,205.8,205.8,2.733,65,1379.606,0.9935,0.2,0.2,1370.623,1.0039,0.4873,65,1379.606,1.6186,0.2,0.1,2233.068,0.6251,0.5031,65,1379.6,1.3061,0.2,0.2,1801.8,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_60,2.9,258.1,1,107.4,205.9,205.9,2.789,67,1407.875,1.0026,0.1,0.1,1411.479,0.9984,0.4873,67,1407.875,1.5987,0.1,0.1,2250.699,0.6372,0.5031,67,1407.9,1.3007,0.1,0.1,1831.1,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_61,2.9,258.2,1,107.5,206,206,2.814,68,1416.918,0.9608,0.1,0.1,1361.306,1.0238,0.4873,68,1416.918,1.5703,0.1,0.1,2224.931,0.6544,0.5031,68,1416.9,1.2656,0.1,0.1,1793.1,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_62,2.9,258.3,1,107.6,206.1,206.1,2.817,69,1422.009,0.9666,0.1,0.1,1374.537,1.0202,0.4873,69,1422.009,1.5715,0.1,0.1,2234.748,0.6536,0.5031,69,1422,1.2691,0.1,0.1,1804.6,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_63,2.9,258.4,1,107.7,206.2,206.2,2.763,69,1398.279,0.9573,0.1,0.1,1338.54,1.0259,0.4799,69,1398.28,1.5902,0.1,0.1,2223.543,0.6423,0.4953,69,1398.3,1.2738,0.1,0.1,1781,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_64,2.9,258.5,1,107.8,206.3,206.3,2.697,69,1358.006,0.9923,0.1,0.1,1347.573,1.0047,0.4873,69,1358.006,1.6341,0.1,0.1,2219.06,0.6157,0.5031,69,1358,1.3132,0.1,0.1,1783.3,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_65,2.9,258.6,1,107.9,206.4,206.4,2.549,67,1293.252,1.0576,0.1,0.1,1367.719,0.9651,0.4873,67,1293.252,1.7322,0.1,0.1,2240.174,0.5562,0.5031,67,1293.3,1.3949,0.1,0.1,1803.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_66,2.9,258.7,1,108,206.5,206.5,2.576,66,1303.644,1.0555,-0.2,-0.2,1376.054,0.9663,0.4799,66,1303.644,1.7179,-0.2,-0.1,2239.561,0.5649,0.4953,66,1303.6,1.3867,-0.2,-0.2,1807.8,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_67,2.9,258.8,1,108.1,206.6,206.6,2.614,64,1322.875,1.0043,-0.1,-0.1,1328.589,0.9974,0.4799,64,1322.875,1.6777,-0.1,-0.1,2219.324,0.5893,0.4953,64,1322.9,1.341,-0.1,-0.1,1774,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_68,2.9,258.9,1,108.2,206.7,206.7,2.617,63,1331.129,0.982,-0.3,-0.3,1307.161,1.0109,0.4799,63,1331.129,1.6668,-0.3,-0.2,2218.728,0.5959,0.4953,63,1331.1,1.3244,-0.3,-0.2,1762.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_69,2.9,259,1,108.3,206.8,206.8,2.691,61,1372.259,0.9624,-0.3,-0.3,1320.617,1.0228,0.4799,61,1372.259,1.6241,-0.3,-0.2,2228.642,0.6218,0.4953,61,1372.3,1.2933,-0.3,-0.2,1774.6,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_70,2.9,259.1,1,108.4,206.9,206.9,2.743,60,1391.679,0.9499,-0.2,-0.2,1321.949,1.0304,0.4799,60,1391.68,1.5957,-0.2,-0.1,2220.721,0.639,0.4953,60,1391.7,1.2728,-0.2,-0.2,1771.3,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_71,2.9,259.2,1,108.5,207,207,2.827,56,1441.611,0.8864,-0.3,-0.3,1277.86,1.0688,0.4799,56,1441.611,1.5335,-0.3,-0.2,2210.75,0.6767,0.4953,56,1441.6,1.21,-0.3,-0.3,1744.3,0.9,0.5
HER49L,HER49L9_1F,HER49L9_1F_72,2.9,259.3,1,108.6,207.1,207.1,2.856,51,1463.865,0.8872,-0.4,-0.5,1298.806,1.0683,0.4799,51,1463.865,1.5221,-0.4,-0.3,2228.079,0.6836,0.4953,51,1463.9,1.2047,-0.4,-0.4,1763.4,0.9,0.5
HER49L,HER49L9_1F,HER49L9_1F_73,2.9,259.4,1,108.7,207.2,207.2,2.831,45,1458.527,0.9371,-0.5,-0.5,1366.719,1.0381,0.4799,45,1458.527,1.5532,-0.5,-0.3,2265.356,0.6647,0.4953,45,1458.5,1.2452,-0.5,-0.4,1816,0.9,0.5
HER49L,HER49L9_1F,HER49L9_1F_74,2.9,259.5,1,108.8,207.3,207.3,2.837,27,1465.393,0.8257,-0.5,-0.6,1210.013,1.1056,0.4799,27,1465.393,1.5045,-0.5,-0.3,2204.681,0.6942,0.4953,27,1465.4,1.1651,-0.5,-0.5,1707.3,0.9,0.5
HER49L,HER49L9_1F,HER49L9_1F_75,2.9,259.6,1,108.9,207.4,207.4,2.763,0,1416.197,0.9099,-0.6,-0.7,1288.53,1.0546,0.4727,0,1416.197,1.5703,-0.6,-0.4,2223.795,0.6544,0.4876,0,1416.2,1.2401,-0.6,-0.5,1756.2,0.9,0.5
HER49L,HER49L9_1F,HER49L9_1F_76,2.9,259.7,1,109,207.5,207.5,2.692,0,1372.769,0.9971,-0.6,-0.6,1368.732,1.0018,0.4799,0,1372.769,1.6383,-0.6,-0.4,2249.05,0.6131,0.4952,0,1372.8,1.3177,-0.6,-0.5,1808.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_77,2.9,259.8,1,109.1,207.6,207.6,2.61,0,1337.776,1.0043,-0.7,-0.7,1343.594,0.9974,0.4799,0,1337.776,1.6796,-0.7,-0.4,2246.907,0.5881,0.4952,0,1337.8,1.342,-0.7,-0.6,1795.3,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_78,2.9,259.9,1,109.2,207.7,207.7,2.581,0,1306.174,0.9474,-0.7,-0.7,1237.459,1.0319,0.4799,0,1306.174,1.67,-0.7,-0.4,2181.264,0.594,0.4952,0,1306.2,1.3087,-0.7,-0.6,1709.4,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_79,2.9,260,1,109.3,207.8,207.8,2.561,0,1289.527,0.8837,-0.7,-0.8,1139.596,1.0705,0.4799,0,1289.527,1.6542,-0.7,-0.4,2133.101,0.6035,0.4952,0,1289.5,1.269,-0.7,-0.6,1636.3,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_80,2.9,260.1,1,109.4,207.9,207.9,2.556,0,1293.522,1.0638,-0.7,-0.7,1376.054,0.9613,0.4799,0,1293.522,1.7314,-0.7,-0.4,2239.561,0.5567,0.4952,0,1293.5,1.3976,-0.7,-0.5,1807.8,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_81,2.9,260.2,1,109.5,208,208,2.56,0,1302.136,0.9726,-0.7,-0.7,1266.415,1.0166,0.4799,0,1302.136,1.6909,-0.7,-0.4,2201.724,0.5813,0.4952,0,1302.1,1.3318,-0.7,-0.6,1734.1,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_82,2.9,260.3,1,109.6,208.1,208.1,2.57,0,1294.058,0.9147,-0.7,-0.8,1183.721,1.0517,0.4799,0,1294.058,1.6621,-0.7,-0.4,2150.865,0.5987,0.4952,0,1294.1,1.2884,-0.7,-0.6,1667.3,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_83,2.9,260.4,1,109.7,208.2,208.2,2.578,0,1307.966,0.9579,-0.7,-0.7,1252.95,1.0255,0.4727,0,1307.966,1.6758,-0.7,-0.4,2191.894,0.5904,0.4876,0,1308,1.3169,-0.7,-0.6,1722.4,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_84,2.9,260.5,1,109.8,208.3,208.3,2.579,0,1315.145,0.9434,-0.7,-0.7,1240.696,1.0343,0.4799,0,1315.145,1.6693,-0.7,-0.4,2195.386,0.5944,0.4952,0,1315.1,1.3064,-0.7,-0.6,1718,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_85,2.9,260.6,1,109.9,208.4,208.4,2.575,0,1323.227,0.97,-0.7,-0.7,1283.573,1.0182,0.4799,0,1323.227,1.6823,-0.7,-0.4,2226.071,0.5865,0.4952,0,1323.2,1.3262,-0.7,-0.6,1754.8,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_86,2.9,260.7,1,110,208.5,208.5,2.579,35,1321.886,0.9497,-0.6,-0.6,1255.399,1.0305,0.4799,35,1321.886,1.6719,-0.6,-0.4,2210.073,0.5928,0.4952,35,1321.9,1.3108,-0.6,-0.5,1732.7,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_87,2.9,260.8,1,110.1,208.6,208.6,2.576,42,1330.578,1.0145,-0.7,-0.7,1349.928,0.9912,0.4727,42,1330.579,1.7005,-0.7,-0.4,2262.593,0.5755,0.4876,42,1330.6,1.3575,-0.7,-0.6,1806.3,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_88,2.9,260.9,1,110.2,208.7,208.7,2.575,47,1326.636,0.9417,-0.5,-0.5,1249.277,1.0353,0.4799,47,1326.636,1.6706,-0.5,-0.3,2216.281,0.5936,0.4952,47,1326.6,1.3062,-0.5,-0.4,1732.8,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_89,2.9,261,1,110.3,208.8,208.8,2.578,48,1321.374,1.0472,-0.6,-0.6,1383.734,0.9714,0.4799,48,1321.374,1.7134,-0.6,-0.4,2263.992,0.5677,0.4952,48,1321.4,1.3803,-0.6,-0.5,1823.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_90,2.9,261.1,1,110.4,208.9,208.9,2.58,50,1329.212,0.9144,-0.6,-0.7,1215.425,1.0519,0.4727,50,1329.212,1.657,-0.6,-0.4,2202.46,0.6018,0.4876,50,1329.2,1.2857,-0.6,-0.5,1708.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_91,2.9,261.2,1,110.5,209,209,2.574,54,1329.546,0.9969,-0.5,-0.5,1325.361,1.0019,0.4798,54,1329.546,1.694,-0.5,-0.3,2252.246,0.5794,0.4951,54,1329.5,1.3455,-0.5,-0.4,1788.8,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_92,2.9,261.3,1,110.6,209.1,209.1,2.568,57,1323.029,0.9852,-0.4,-0.4,1303.435,1.009,0.4798,57,1323.029,1.6921,-0.4,-0.2,2238.697,0.5805,0.4951,57,1323,1.3387,-0.4,-0.3,1771.1,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_93,2.9,261.4,1,110.7,209.2,209.2,2.484,58,1286.38,1.0298,-0.4,-0.4,1324.668,0.982,0.4798,58,1286.38,1.754,-0.4,-0.2,2256.348,0.543,0.4951,58,1286.4,1.3919,-0.4,-0.3,1790.5,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_94,2.9,261.5,1,110.8,209.3,209.3,2.457,59,1272.398,0.9853,-0.4,-0.4,1253.632,1.0089,0.4798,59,1272.398,1.7502,-0.4,-0.2,2226.891,0.5454,0.4951,59,1272.4,1.3678,-0.4,-0.3,1740.3,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_95,2.9,261.6,1,110.9,209.4,209.4,2.532,60,1311.238,1.0024,-0.5,-0.5,1314.33,0.9986,0.4798,60,1311.238,1.7175,-0.5,-0.3,2252.021,0.5652,0.4951,60,1311.2,1.36,-0.5,-0.4,1783.2,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_96,2.9,261.7,1,111,209.5,209.5,2.468,61,1274.793,0.9609,-0.5,-0.5,1224.959,1.0237,0.4798,61,1274.793,1.7342,-0.5,-0.3,2210.748,0.555,0.4951,61,1274.8,1.3476,-0.5,-0.4,1717.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_97,2.9,261.8,1,111.1,209.6,209.6,2.384,63,1237.799,0.9965,-0.5,-0.5,1233.459,1.0021,0.4798,63,1237.799,1.796,-0.5,-0.3,2223.098,0.5176,0.4951,63,1237.8,1.3963,-0.5,-0.4,1728.3,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_98,2.9,261.9,1,111.2,209.7,209.7,2.451,62,1272.586,1.0273,-0.5,-0.5,1307.341,0.9834,0.4798,62,1272.586,1.7708,-0.5,-0.3,2253.529,0.5328,0.4951,62,1272.6,1.3991,-0.5,-0.4,1780.4,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_99,2.9,262,1,111.3,209.8,209.8,2.526,0,1308.13,0.9745,-0.5,-0.5,1274.708,1.0155,0.4877,0,1308.13,1.709,-0.5,-0.3,2235.564,0.5703,0.5034,0,1308.1,1.3418,-0.5,-0.4,1755.1,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_100,2.9,262.1,1,111.4,209.9,209.9,2.586,0,1353.218,0.969,-0.4,-0.4,1311.294,1.0188,0.4876,0,1353.218,1.6764,-0.4,-0.2,2268.592,0.59,0.5033,0,1353.2,1.3227,-0.4,-0.3,1789.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_101,2.9,262.2,1,111.5,210,210,2.59,0,1348.256,0.9799,-0.3,-0.3,1321.172,1.0122,0.4876,0,1348.256,1.679,-0.3,-0.2,2263.745,0.5885,0.5033,0,1348.3,1.3295,-0.3,-0.2,1792.5,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_102,2.9,262.3,1,111.6,210.1,210.1,2.553,0,1332.464,0.9305,-0.3,-0.3,1239.897,1.0421,0.4876,0,1332.464,1.6771,-0.3,-0.2,2234.7,0.5896,0.5033,0,1332.5,1.3038,-0.3,-0.3,1737.3,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_103,2.9,262.4,1,111.7,210.2,210.2,2.596,0,1358.451,0.9008,-0.3,-0.3,1223.673,1.0601,0.4876,0,1358.451,1.6435,-0.3,-0.2,2232.645,0.61,0.5033,0,1358.5,1.2722,-0.3,-0.3,1728.2,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_104,2.9,262.5,1,111.8,210.3,210.3,2.566,0,1353.376,0.9322,-0.3,-0.3,1261.653,1.0411,0.4876,0,1353.376,1.6712,-0.3,-0.2,2261.811,0.5932,0.5033,0,1353.4,1.3017,-0.3,-0.3,1761.7,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_105,2.9,262.6,1,111.9,210.4,210.4,2.5,0,1322.052,0.907,-0.5,-0.6,1199.071,1.0564,0.4877,0,1322.052,1.6952,-0.5,-0.3,2241.153,0.5787,0.5034,0,1322.1,1.3011,-0.5,-0.4,1720.1,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_106,2.9,262.7,1,112,210.5,210.5,2.443,0,1285.113,0.9808,-0.5,-0.5,1260.494,1.0116,0.4952,0,1285.113,1.7561,-0.5,-0.3,2256.744,0.5418,0.5113,0,1285.1,1.3685,-0.5,-0.4,1758.6,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_107,2.9,262.8,1,112.1,210.6,210.6,2.408,0,1276.776,0.9434,-0.6,-0.6,1204.479,1.0343,0.4877,0,1276.776,1.7607,-0.6,-0.3,2247.987,0.539,0.5034,0,1276.8,1.3521,-0.6,-0.5,1726.2,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_108,2.9,262.9,1,112.2,210.7,210.7,2.321,0,1233.918,1.0605,-0.8,-0.8,1308.591,0.9633,0.4952,0,1233.918,1.8599,-0.8,-0.4,2294.989,0.4788,0.5113,0,1233.9,1.4602,-0.8,-0.6,1801.8,0.7,0.5
HER49L,HER49L9_1F,HER49L9_1F_109,2.9,263,1,112.3,210.8,210.8,2.328,0,1221.406,1.0009,-0.8,-0.8,1222.527,0.9994,0.4952,0,1221.406,1.8313,-0.8,-0.4,2236.739,0.4962,0.5113,0,1221.4,1.4161,-0.8,-0.6,1729.6,0.7,0.5
HER49L,HER49L9_1F,HER49L9_1F_110,2.9,263.1,1,112.4,210.9,210.9,2.321,0,1214.547,1.0483,-0.9,-0.9,1273.158,0.9708,0.4877,0,1214.547,1.8549,-0.9,-0.5,2252.827,0.4819,0.5034,0,1214.5,1.4516,-0.9,-0.7,1763,0.7,0.5
HER49L,HER49L9_1F,HER49L9_1F_111,2.9,263.2,1,112.5,211,211,2.412,0,1275.516,1.0205,-0.9,-0.9,1301.672,0.9876,0.4877,0,1275.516,1.7897,-0.9,-0.5,2282.853,0.5214,0.5034,0,1275.5,1.4051,-0.9,-0.7,1792.3,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_112,2.9,263.3,1,112.6,211.1,211.1,2.469,0,1302.215,0.9588,-1.2,-1.3,1248.627,1.0249,0.4952,0,1302.215,1.7328,-1.2,-0.7,2256.504,0.5559,0.5113,0,1302.2,1.3458,-1.2,-1,1752.6,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_113,2.9,263.4,1,112.7,211.2,211.2,2.502,0,1330.143,0.9096,-1,-1.1,1209.913,1.0548,0.4952,0,1330.143,1.6952,-1,-0.6,2254.855,0.5787,0.5113,0,1330.1,1.3024,-1,-0.8,1732.4,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_114,2.9,263.5,1,112.8,211.3,211.3,2.501,0,1322.581,0.94,-1.1,-1.2,1243.188,1.0364,0.4952,0,1322.581,1.708,-1.1,-0.6,2258.921,0.5709,0.5113,0,1322.6,1.324,-1.1,-0.9,1751.1,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_115,2.9,263.6,1,112.9,211.4,211.4,2.469,0,1302.215,0.9471,-1,-1.1,1233.354,1.032,0.4952,0,1302.215,1.7281,-1,-0.6,2250.308,0.5588,0.5113,0,1302.2,1.3376,-1,-0.8,1741.8,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_116,2.9,263.7,1,113,211.5,211.5,2.475,0,1312.301,1.0011,-1,-1,1313.709,0.9993,0.4952,0,1312.301,1.7469,-1,-0.6,2292.455,0.5473,0.5113,0,1312.3,1.374,-1,-0.8,1803.1,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_117,2.9,263.8,1,113.1,211.6,211.6,2.445,0,1296.395,0.9767,-1.1,-1.1,1266.164,1.0141,0.4952,0,1296.395,1.7533,-1.1,-0.6,2272.915,0.5435,0.5113,0,1296.4,1.365,-1.1,-0.9,1769.5,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_118,2.9,263.9,1,113.2,211.7,211.7,2.444,0,1295.864,0.9157,-1,-1.1,1186.599,1.0511,0.4952,0,1295.864,1.7292,-1,-0.6,2240.852,0.558,0.5113,0,1295.9,1.3225,-1,-0.8,1713.7,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_119,2.9,264,1,113.3,211.8,211.8,2.549,0,1358.742,0.9076,-1.1,-1.2,1233.205,1.056,0.4952,0,1358.742,1.6699,-1.1,-0.7,2268.928,0.594,0.5113,0,1358.7,1.2888,-1.1,-0.9,1751.1,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_120,2.9,264.1,1,113.4,211.9,211.9,2.677,0,1423.179,0.8966,-1.1,-1.2,1276.077,1.0626,0.4952,0,1423.179,1.6032,-1.1,-0.7,2281.63,0.6344,0.5113,0,1423.2,1.2499,-1.1,-1,1778.9,0.8,0.5
HER49L,HER49L9_1F,HER49L9_1F_121,2.9,264.2,1,113.5,212,212,2.764,0,1450.157,0.8817,-1.1,-1.2,1278.635,1.0717,0.4952,0,1450.157,1.5582,-1.1,-0.7,2259.616,0.6617,0.5113,0,1450.2,1.22,-1.1,-1,1769.1,0.9,0.5
