"Site","label","depth","mean_age","GRD","DCMS","K","Ca","Lncoh_inc"
"HER14L_10ka",NA,132.7,14.21592,NA,NA,0.0223522450857932,0.406284925382947,-1.91016035838159
"HER14L_10ka",NA,132.9,14.22688,NA,NA,0.0332871751171709,0.47933532168726,-1.89499532069753
"HER14L_10ka",NA,133.1,14.23784,NA,NA,0.0285195747990666,0.383717915478351,-1.88204488537327
"HER14L_10ka",NA,133.3,14.24879,NA,NA,0.034452398269724,0.431292985746915,-1.89987338347912
"HER14L_10ka",NA,133.5,14.25975,NA,NA,0.0216229966929534,0.508776392775375,-1.90774009968478
"HER14L_10ka",NA,133.7,14.2707,NA,NA,0.0174796966600333,0.458505889313182,-1.9095631059833
"HER14L_10ka",NA,133.9,14.28166,NA,NA,0.0263178672000421,0.482932863120773,-1.9071727159461
"HER14L_10ka",NA,134.1,14.29262,NA,NA,0.0331881903143585,0.461979609175871,-1.87642280567683
"HER14L_10ka",NA,134.3,14.30357,NA,NA,0.00793021411578113,0.516785619878403,-1.90346646994475
"HER14L_10ka",NA,134.5,14.31453,NA,NA,0.0160799710560521,0.475699143741541,-1.88448340088137
"HER14L_10ka",NA,134.7,14.32548,NA,NA,0.0299721129036462,0.449581693554693,-1.88863383445203
"HER14L_10ka",NA,134.9,14.33644,NA,NA,0.046210110772237,0.37628233057393,-1.9069371843215
"HER14L_10ka",NA,135.1,14.3474,NA,NA,0.0423034212891968,0.449473851197716,-1.93942623732262
"HER14L_10ka",NA,135.3,14.35835,NA,NA,0.0240044808364228,0.412076921025258,-1.93651473186455
"HER14L_10ka",NA,135.5,14.36931,NA,NA,0.0209841569614941,0.448536355051936,-1.90212210659653
"HER14L_10ka",NA,135.7,14.38026,NA,NA,0.0308778713064025,0.424235101427095,-1.90506769033437
"HER14L_10ka",NA,135.9,14.39122,NA,NA,0.0374311534142559,0.414416341372119,-1.9148674555168
"HER14L_10ka",NA,136.1,14.40218,NA,NA,0.0513658035455575,0.414877644021811,-1.91299137597931
"HER14L_10ka",NA,136.3,14.41313,NA,NA,0.0173014985759536,0.4844419601267,-1.92996980569078
"HER14L_10ka",NA,136.5,14.42409,NA,NA,0.0212156571549804,0.420335207383049,-1.91419540548818
"HER14L_10ka",NA,136.7,14.43504,NA,NA,0.0253262419855774,0.430546113754815,-1.94532094135893
"HER14L_10ka",NA,136.9,14.446,NA,NA,0.0280429992655405,0.463377178340122,-1.92752925905873
"HER14L_10ka",NA,137.1,14.45696,NA,NA,0.0264190322708479,0.285325548525158,-1.90135189520626
"HER14L_10ka",NA,137.3,14.46791,NA,NA,0.0553549305427419,0.417797928144028,-1.87979611177802
"HER14L_10ka",NA,137.5,14.47887,NA,NA,0.0362670811475941,0.453338514344926,-1.95225159385795
"HER14L_10ka",NA,137.7,14.48982,NA,NA,0.0282863608311047,0.345865048343962,-1.8999856682651
"HER14L_10ka",NA,137.9,14.50078,NA,NA,0.0131542600071033,0.406466634219492,-1.90172466841398
"HER14L_10ka",NA,138.1,14.51174,NA,NA,0.0516344282480041,0.393216030504031,-1.9220105198344
"HER14L_10ka",NA,138.3,14.52269,NA,NA,0.0523183572035838,0.431626446929566,-1.90409452272935
"HER14L_10ka",NA,138.5,14.53365,NA,NA,0.0319897632757518,0.422531456600554,-1.88313955472255
"HER14L_10ka",NA,138.7,14.54461,NA,NA,0.0161285986935835,0.399182817666192,-1.91109740405711
"HER14L_10ka",NA,138.9,14.55556,NA,NA,0.0396563119629874,0.437541308658295,-1.88168976312996
"HER14L_10ka",NA,139.1,14.56652,NA,NA,0.0285328906412119,0.330722141523138,-1.91338469227121
"HER14L_10ka",NA,139.3,14.57747,NA,NA,0.0427090478470757,0.449092109179857,-1.90544038040675
"HER14L_10ka",NA,139.5,14.58843,NA,NA,0.0373953533257738,0.381191343578856,-1.91421988948075
"HER14L_10ka",NA,139.7,14.59939,NA,NA,0.0122934697088906,0.315942171518489,-1.92512363837983
"HER14L_10ka",NA,139.9,14.61034,NA,NA,0,0.456034770979605,-1.90491345700032
"HER14L_10ka",NA,140.1,14.62031,NA,NA,0.0477867890008465,0.494251931951612,-1.9115127514686
"HER14L_10ka",NA,140.3,14.63028,NA,NA,0.0278234140653983,0.445174625046372,-1.92132016547825
"HER14L_10ka",NA,140.5,14.64025,NA,NA,0.0427899015832264,0.39714377406932,-1.92179854284026
"HER14L_10ka",NA,140.7,14.65022,NA,NA,0.0487939970196099,0.365295599308971,-1.91345462032454
"HER14L_10ka",NA,140.9,14.66019,NA,NA,0.0146703831637348,0.340086155159307,-1.92789164355264
"HER14L_10ka",NA,141.1,14.67017,NA,NA,0.043801415333233,0.346304939978373,-1.9372175065127
"HER14L_10ka",NA,141.3,14.68014,NA,NA,0.0150016876898651,0.295033191234014,-1.91442194136134
"HER14L_10ka",NA,141.6,14.69509,NA,NA,0.0345048553260709,0.348745502045645,-1.95750066067558
"HER14L_10ka",NA,141.8,14.70506,NA,NA,0.0197623251034228,0.374166688624806,-1.90815831989314
"HER14L_10ka",NA,142,14.71503,NA,NA,0.018724087200749,0.375819178815033,-1.92524180256442
"HER14L_10ka",NA,142.2,14.725,NA,NA,0.0267386828524827,0.381026230647878,-1.8959950137187
"HER14L_10ka",NA,142.4,14.73498,NA,NA,0.0228212425495355,0.322182247758149,-1.88941189929011
"HER14L_10ka",NA,142.6,14.74495,NA,NA,0.0107076412404802,0.409567277448369,-1.90226562864329
"HER14L_10ka",NA,142.8,14.75492,NA,NA,0.041030799571162,0.408984421531905,-1.9038285182503
"HER14L_10ka",NA,143,14.76489,NA,NA,0.0347588935976792,0.410422320557212,-1.91656156670755
"HER14L_10ka",NA,143.2,14.77486,NA,NA,0.0240715728098212,0.382470545756048,-1.94082577656219
"HER14L_10ka",NA,143.4,14.78483,NA,NA,0.052436974789916,0.41546218487395,-1.88370244891918
"HER14L_10ka",NA,143.6,14.7948,NA,NA,0.0460132781173996,0.318148951554591,-1.93251969242485
"HER14L_10ka",NA,143.8,14.80477,NA,NA,0.0265301249568885,0.408563924336084,-1.91993881438114
"HER14L_10ka",NA,144,14.81474,NA,NA,0.0402446877012234,0.427935179223009,-1.93407511659507
"HER14L_10ka",NA,144.2,14.82471,NA,NA,0,0.399704915833948,-1.91620651742987
"HER14L_10ka",NA,144.4,14.83468,NA,NA,0.0363391655450875,0.363391655450875,-1.94125103207
"HER14L_10ka",NA,144.6,14.84465,NA,NA,0.0308315124867626,0.316358128125042,-1.95066183040607
"HER14L_10ka",NA,144.8,14.85462,NA,NA,0.0251632298992146,0.439694332975751,-1.94363872054289
"HER14L_10ka",NA,145,14.8646,NA,NA,0.0543759006008537,0.429569614746744,-1.91090070130897
"HER14L_10ka",NA,145.2,14.87457,NA,NA,0.0244961282508404,0.360637443692927,-1.94316929040889
"HER14L_10ka",NA,145.4,14.88454,NA,NA,0.0353693375051013,0.406747381308665,-1.96164368143539
"HER14L_10ka",NA,145.6,14.89451,NA,NA,0.0269269606193201,0.395826321104005,-1.92383783595674
"HER14L_10ka",NA,145.8,14.90448,NA,NA,0.00669774419975352,0.400525103145261,-1.93915435893108
"HER14L_10ka",NA,146,14.91445,NA,NA,0.0667583481314338,0.389868753087574,-1.91838377213105
"HER14L_10ka",NA,146.2,14.92442,NA,NA,0.038531037414966,0.524819302721088,-1.92923114407255
"HER14L_10ka",NA,146.4,14.93439,NA,NA,0.0296017222820237,0.441334768568353,-1.92673981909075
"HER14L_10ka",NA,146.6,14.94436,NA,NA,0.0307927114990695,0.345413894206954,-1.9239732774804
"HER14L_10ka",NA,146.8,14.95433,NA,NA,0.0403985995152168,0.3851333153784,-1.91517211247877
"HER14L_10ka",NA,147,14.9643,NA,NA,0.0553455723542117,0.4292656587473,-1.95836274857122
"HER14L_10ka",NA,147.2,14.97427,NA,NA,0.021637703698695,0.39759280546352,-1.93126319577447
"HER14L_10ka",NA,147.4,14.98424,NA,NA,0.0266506762609101,0.405090279165834,-1.941349549258
"HER14L_10ka",NA,147.6,14.99421,NA,NA,0.0131454411610054,0.429855925964875,-1.93602042637586
"HER14L_10ka",NA,147.8,15.00419,NA,NA,0.040426363379105,0.428519451818513,-1.92740838514249
"HER14L_10ka",NA,148,15.01416,NA,NA,0.0225679694137638,0.424808836023789,-1.92507336149215
"HER14L_10ka",NA,148.2,15.02413,NA,NA,0.0300151380696351,0.441092029023333,-1.91963426612638
"HER14L_10ka",NA,148.4,15.0341,NA,NA,0.0402549480040255,0.362294532036229,-1.88953256196794
"HER14L_10ka",NA,148.6,15.04407,NA,NA,0.0257320079092066,0.372436956580622,-1.97109100638271
"HER14L_10ka",NA,148.8,15.05404,NA,NA,0.0482515514214103,0.406117224463537,-1.9263274259813
"HER14L_10ka",NA,149,15.06401,NA,NA,0.0410922587486744,0.404294803817603,-1.92414214771277
"HER14L_10ka",NA,149.2,15.07398,NA,NA,0.00653611859133572,0.386938220607075,-1.90830866829064
"HER14L_10ka",NA,149.4,15.08395,NA,NA,0.0617736766920196,0.348763882990361,-1.92201441987868
"HER14L_10ka",NA,149.6,15.09392,NA,NA,0.0247818544652989,0.341728729995174,-1.90236114547577
"HER14L_10ka",NA,149.8,15.10389,NA,NA,0.0351965794139118,0.414537490874961,-1.92740125536074
"HER14L_10ka",NA,150,15.11229,NA,NA,0,0.30514385353095,-1.93087450058068
"HER14L_10ka",NA,150.2,15.11913,NA,NA,0.0498949579831933,0.365021008403361,-1.91777259098376
"HER14L_10ka",NA,150.4,15.12596,NA,NA,0.00652460428275025,0.369292602403664,-1.92006067279477
"HER14L_10ka",NA,150.6,15.1328,NA,NA,0.0506012224190047,0.418125890514934,-1.88326663309154
"HER14L_10ka",NA,150.8,15.13963,NA,NA,0.0348320025722094,0.328224639622743,-1.89612685303575
"HER14L_10ka",NA,151,15.14646,NA,NA,0.0267798561921723,0.413748778169061,-1.95893393420172
"HER14L_10ka",NA,151.2,15.1533,NA,NA,0.0120460963955403,0.402875001673069,-1.91328139363775
"HER14L_10ka",NA,151.4,15.16013,NA,NA,0.0175483592284121,0.345567689421039,-1.87787201111487
"HER14L_10ka",NA,151.6,15.16696,NA,NA,0.0201835356172125,0.378104900562448,-1.90109512438689
"HER14L_10ka",NA,151.8,15.1738,NA,NA,0.0381523726829012,0.360474141900514,-1.90853196933992
"HER14L_10ka",NA,152,15.18063,NA,NA,0.049862877088008,0.37397157816006,-1.89399599673886
"HER14L_10ka",NA,152.2,15.18746,NA,NA,0.0248012635591119,0.37462961270869,-1.90648047989292
"HER14L_10ka",NA,152.4,15.1943,NA,NA,0.0498109737406764,0.334627567180954,-1.89296946920858
"HER14L_10ka",NA,152.6,15.20113,NA,NA,0.0358739798336985,0.425362903742425,-1.88485392374747
"HER14L_10ka",NA,152.8,15.20797,NA,NA,0.0194094355736135,0.346781915581895,-1.89730984734785
"HER14L_10ka",NA,153,15.2148,NA,NA,0,0.26739607737314,-1.89860989441247
"HER14L_10ka",NA,153.2,15.22163,NA,NA,0.042332258425987,0.331187668862134,-1.86643176156901
"HER14L_10ka",NA,153.4,15.22847,NA,NA,0.039274960427502,0.326101186579865,-1.86794555471445
"HER14L_10ka",NA,153.6,15.2353,NA,NA,0.00976324139614352,0.300219672931413,-1.89414296986109
"HER14L_10ka",NA,153.8,15.24213,NA,NA,0.0313596835084249,0.305153843370442,-1.88737934836552
"HER14L_10ka",NA,154,15.24897,NA,NA,0.0326623439465789,0.337510887447982,-1.91021069642327
"HER14L_10ka",NA,154.2,15.2558,NA,NA,0.0255536626916525,0.309077634460939,-1.90301798440618
"HER14L_10ka",NA,154.4,15.26263,NA,NA,0.0429605989934945,0.299496747268933,-1.91407203286443
"HER14L_10ka",NA,154.6,15.26947,NA,NA,0.010303170800814,0.405687350282049,-1.89988701943223
"HER14L_10ka",NA,154.8,15.2763,NA,NA,0.0459154892623349,0.384378238681832,-1.89992235164245
"HER14L_10ka",NA,155,15.28313,NA,NA,0,0.398086023489712,-1.92364090822694
"HER14L_10ka",NA,155.2,15.28997,NA,NA,0.0109222472523722,0.397296743805038,-1.92329838502134
"HER14L_10ka",NA,155.4,15.2968,NA,NA,0.0276203127671608,0.363009824939827,-1.89488170945758
"HER14L_10ka",NA,155.6,15.30364,NA,NA,0.0275970825941258,0.382416715947171,-1.91035848467323
"HER14L_10ka",NA,155.8,15.31047,NA,NA,0,0.34355351007973,-1.87855292144384
"HER14L_10ka",NA,156,15.3173,NA,NA,0.0250603426672118,0.451086168009813,-1.88921003036546
"HER14L_10ka",NA,156.2,15.32414,NA,NA,0,0.391899000526039,-1.88556054019796
"HER14L_10ka",NA,156.4,15.33097,NA,NA,0,0.321252491345851,-1.88408262430758
"HER14L_10ka",NA,156.6,15.3378,NA,NA,0.015631513130471,0.366037932471863,-1.91766026962633
"HER14L_10ka",NA,156.8,15.34464,NA,NA,0.022181338970003,0.39795931681476,-1.92948557813371
"HER14L_10ka",NA,157,15.35147,NA,NA,0.010196668238653,0.346686720114203,-1.87982947452915
"HER14L_10ka",NA,157.2,15.3583,NA,NA,0.057618437900128,0.394366197183099,-1.87352180742941
"HER14L_10ka",NA,157.4,15.36514,NA,NA,0.0424195023662129,0.343332847276535,-1.88665417056518
"HER14L_10ka",NA,157.6,15.37197,NA,NA,0.0263227165043432,0.418531192419058,-1.88691348814561
"HER14L_10ka",NA,157.8,15.37881,NA,NA,0.0282546687476454,0.434583714547118,-1.89447900196443
"HER14L_10ka",NA,158,15.38564,NA,NA,0.0266702226963595,0.417388985198026,-1.89628761697622
"HER14L_10ka",NA,158.2,15.39247,NA,NA,0.0472155916375941,0.495763712194738,-1.90745069703279
"HER14L_10ka",NA,158.4,15.39931,NA,NA,0.0247618149231205,0.294783510989529,-1.88579336047406
"HER14L_10ka",NA,158.6,15.40614,NA,NA,0.056817494952914,0.346949384074177,-1.85781788352858
"HER14L_10ka",NA,158.8,15.41297,NA,NA,0.0510228297498695,0.320375907731739,-1.88462545173672
"HER14L_10ka",NA,159,15.41981,NA,NA,0.0450611792163976,0.313117424811378,-1.88244788033478
"HER14L_10ka",NA,159.2,15.42664,NA,NA,0.0574052812858783,0.372548560181822,-1.89641130291677
"HER14L_10ka",NA,159.4,15.43347,NA,NA,0.0124843945068664,0.337078651685393,-1.87654830341673
"HER14L_10ka",NA,159.6,15.44031,NA,NA,0.0266041067066534,0.348271942341645,-1.87811765497392
"HER14L_10ka",NA,159.8,15.44714,NA,NA,0.0274989687886704,0.377485844280839,-1.8935556733919
"HER14L_10ka",NA,160,15.4606,NA,NA,0.0214313629086141,0.40593522685728,-1.92144176964166
"HER14L_10ka",NA,160.2,15.48068,NA,NA,0.0431368071150357,0.361587941993682,-1.93199162926672
