C:/Data/BAS_sjro/Sept_2015/HER14/    28/09/2015  re-evaluated data   peakarea,,,,,,,BACON v2.5  HER14-M5 (cal a BP),,,,,,,,,,,,cps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,element/inc+coh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,element/(coh/inc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ln(Element/Ti)  where Ti>50 cps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,% of TSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,sample surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,cps_sum,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,coh_inc_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,SUM,SUM_main,Total scatter %
HER14_2C,HER14_2C_156,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000155.spe,461,16,96,96,12833.98,13150.71,12983.72,12985.17,7.79,1,0.018366,-0.018,0.007492,0.110437,32592,1.34,0,11,0,0,114,18,99,11,385,39,0,0,0,6791,81,172,85,93,0,148,965,0,295,0,1304,0,9,0,0,67,63,0,0,0,0,85,107,59,140,53,8,0,59487,9472,68959,6.280299831,0.159228067,79960,1.159529576,0,0.000159515,0,0,0.001653156,0.000261025,0.001435636,0.000159515,0.005583028,0.000565553,0,0,0,0.098478806,0.001174611,0.002494236,0.001232616,0.001348627,0,0.002146203,0.013993822,0,0.004277904,0,0.018909787,0,0.000130512,0,0,0.000971592,0.000913586,0,0,0,0,0.001232616,0.001551647,0.000855581,0.002030192,0.000768573,0.000116011,0,0.86264302,0.13735698,1,9.11E-05,2.31E-06,502172.7745,0,69.08329814,0,0,715.9541807,113.045397,621.7496833,69.08329814,2417.915435,244.9316934,0,0,0,42649.51615,508.7042863,1080.211571,533.8254856,584.0678843,0,929.484375,6060.489337,0,1852.68845,0,8189.51098,0,56.52269848,0,0,420.7800887,395.6588894,0,0,0,0,533.8254856,671.9920819,370.53769,879.2419764,332.855891,50.24239865,0,373596.1961,59487,433083.1961,39.44216597,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.159529576,0,0.01,0,0,0.14,0.02,0.12,0.01,0.48,0.05,0,0,0,8.49,0.1,0.22,0.11,0.12,0,0.19,1.21,0,0.37,0,1.63,0,0.01,0,0,0.08,0.08,0,0,0,0,0.11,0.13,0.07,0.175087544,0.066283142,0.010005003,0,74.4,11.85,100,99.61,86.24
HER14_2C,HER14_2C_157,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000156.spe,462,16.1,96.1,96.1,12838.74,13160.86,12991.28,12992,7.79,1,0.018368,-0.018,0.00748,0.110437,32172,1.53,0,42,15,38,109,45,107,31,345,77,0,10,10,6807,28,232,122,120,0,80,758,70,319,0,1134,13,0,14,0,59,0,0,0,99,0,117,200,39,15,66,25,3.14E+15,58793,9130,67923,6.439539978,0.155290596,78963,1.16253699,0,0.000618347,0.000220838,0.000559457,0.001604758,0.000662515,0.001575313,0.000456399,0.005079281,0.001133637,0,0.000147226,0.000147226,0.100216422,0.000412231,0.003415632,0.001796152,0.001766706,0,0.001177804,0.011159696,0.001030579,0.004696495,0,0.016695376,0.000191393,0,0.000206116,0,0.000868631,0,0,0,0.001457533,0,0.001722539,0.002944511,0.00057418,0.000220838,0.000971689,0.000368064,46228817926,0.865583087,0.134416913,1,9.48E-05,2.29E-06,508485.3953,0,270.4606791,96.59309967,244.7025192,701.9098576,289.779299,689.0307777,199.6257393,2221.641292,495.8445783,0,64.39539978,64.39539978,43833.94863,180.3071194,1493.973275,785.6238773,772.7447974,0,515.1631982,4881.171303,450.7677985,2054.213253,0,7302.438335,83.71401972,0,90.15355969,0,379.9328587,0,0,0,637.5144578,0,753.4261774,1287.907996,251.1420591,96.59309967,425.0096386,160.9884995,2.02E+16,378599.8739,58793,437392.8739,41.46767513,1,NA,-0.6061,-1.6358,-0.7062,0.3475,-0.5371,0.329,-0.9098,1.4997,0,NA,-2.0412,-2.0412,4.4819,-1.0116,1.1029,0.4602,0.4437,NA,0.0382,2.2869,-0.0953,1.4214,NA,2.6897,-1.7789,NA,-1.7047,NA,-0.2663,NA,NA,NA,0.2513,NA,0.4184,0.9545,-0.6802,-1.6358,-0.1542,-1.1249,31.3392,6.638,4.7755,6.7823,-2.4813,-6.2063,1.16253699,0,0.05,0.02,0.05,0.14,0.06,0.14,0.04,0.44,0.1,0,0.01,0.01,8.62,0.04,0.29,0.15,0.15,0,0.1,0.96,0.09,0.4,0,1.44,0.02,0,0.02,0,0.07,0,0,0,0.13,0,0.15,0.25,0.05,0.018996239,0.08358345,0.031660398,3.98E+12,74.46,11.56,100,99.51,86.02
HER14_2C,HER14_2C_158,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000157.spe,463,16.2,96.2,96.2,12841.61,13173.22,12997.42,12998.82,7.8,1,0.018362,-0.018,0.007354,0.110437,32179,1.29,0,0,13,8,129,24,57,40,363,38,15,0,37,8528,54,176,118,94,0,0,968,0,197,0,1337,0,18,0,0,78,58,17,7,0,0,120,58,0,207,112,9,0,58331,8704,67035,6.701631434,0.149217397,79587,1.187245469,0,0,0.000193929,0.000119341,0.001924368,0.000358022,0.000850302,0.000596703,0.005415082,0.000566868,0.000223764,0,0.00055195,0.127217125,0.000805549,0.002625494,0.001760274,0.001402253,0,0,0.014440218,0,0.002938763,0,0.019944805,0,0.000268516,0,0,0.001163571,0.00086522,0.000253599,0.000104423,0,0,0.00179011,0.00086522,0,0.003087939,0.001670769,0.000134258,0,0.87015738,0.12984262,1,1.00E-04,2.23E-06,533362.7409,0,0,87.12120864,53.61305147,864.510455,160.8391544,381.9929917,268.0652574,2432.69221,254.6619945,100.5244715,0,247.9603631,57151.51287,361.8880974,1179.487132,790.7925092,629.9533548,0,0,6487.179228,0,1320.221392,0,8960.081227,0,120.6293658,0,0,522.7272518,388.6946232,113.9277344,46.91142004,0,0,804.1957721,388.6946232,0,1387.237707,750.5827206,60.3146829,0,390912.8632,58331,449243.8632,44.91186387,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.187245469,0,0,0.02,0.01,0.16,0.03,0.07,0.05,0.46,0.05,0.02,0,0.05,10.72,0.07,0.22,0.15,0.12,0,0,1.22,0,0.25,0,1.68,0,0.02,0,0,0.1,0.07,0.02,0.01,0,0,0.15,0.07,0,0.260092729,0.140726501,0.01130838,0,73.29,10.94,100,99.69,84.23
HER14_2C,HER14_2C_159,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000158.spe,464,16.3,96.3,96.3,12844.46,13183.5,13004.13,13005.65,7.81,1,0.018364,-0.018,0.007343,0.110437,32123,1.47,0,34,0,38,75,47,80,29,365,60,0,18,31,9689,0,176,9,7,0,144,896,0,461,0,1316,6,0,0,0,33,67,0,0,0,0,141,141,79,0,93,0,3.34E+15,58556,8796,67352,6.657116871,0.150215179,81294,1.207002019,0,0.000504811,0,0.0005642,0.001113553,0.000697826,0.00118779,0.000430574,0.00541929,0.000890842,0,0.000267253,0.000460268,0.143856159,0,0.002613137,0.000133626,0.000103932,0,0.002138021,0.013303243,0,0.006844637,0,0.019539138,8.91E-05,0,0,0,0.000489963,0.000994774,0,0,0,0,0.002093479,0.002093479,0.001172942,0,0.001380805,0,49590212614,0.869402542,0.130597458,1,9.88E-05,2.23E-06,541183.6589,0,226.3419736,0,252.9704411,499.2837653,312.884493,532.5693497,193.0563893,2429.847658,399.4270123,0,119.8281037,206.370623,64500.80537,0,1171.652569,59.91405184,46.5998181,0,958.6248295,5964.776717,0,3068.930878,0,8760.765803,39.94270123,0,0,0,219.6848568,446.0268304,0,0,0,0,938.6534789,938.6534789,525.9122328,0,619.111869,0,2.22E+16,389814.1355,58556,448370.1355,44.31720504,1,NA,-0.568,NA,-0.4568,0.2231,-0.2442,0.2877,-0.727,1.8056,0,NA,-1.204,-0.6604,5.0844,NA,1.0761,-1.8971,-2.1484,NA,0.8755,2.7036,NA,2.0391,NA,3.088,-2.3026,NA,NA,NA,-0.5978,0.1103,NA,NA,NA,NA,0.8544,0.8544,0.2751,NA,0.4383,NA,31.6504,6.8834,4.9877,7.0233,-2.1987,-5.99,1.207002019,0,0.04,0,0.05,0.09,0.06,0.1,0.04,0.45,0.07,0,0.02,0.04,11.92,0,0.22,0.01,0.01,0,0.18,1.1,0,0.57,0,1.62,0.01,0,0,0,0.04,0.08,0,0,0,0,0.17,0.17,0.1,0,0.114399587,0,4.11E+12,72.03,10.82,100,99.61,82.85
HER14_2C,HER14_2C_160,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000159.spe,465,16.4,96.4,96.4,12848.44,13195.33,13010.08,13012.47,7.81,1,0.01836,-0.018,0.007251,0.110437,31953,1.36,0,0,0,7,86,23,121,23,322,51,0,0,0,11462,0,196,27,113,0,116,894,0,338,0,1323,0,0,0,0,61,0,0,0,0,0,0,0,0,49,159,18,1.45E+15,57974,8750,66724,6.6256,0.150929727,81887,1.227249565,0,0,0,0.00010491,0.001288892,0.000344704,0.00181344,0.000344704,0.00482585,0.000764343,0,0,0,0.171782267,0,0.002937474,0.000404652,0.001693544,0,0.001738505,0.013398477,0,0.005065644,0,0.019827948,0,0,0,0,0.000914214,0,0,0,0,0,0,0,0,0.000734368,0.002382951,0.000269768,21731311072,0.868862778,0.131137222,1,9.93E-05,2.26E-06,542550.5072,0,0,0,46.3792,569.8016,152.3888,801.6976,152.3888,2133.4432,337.9056,0,0,0,75942.6272,0,1298.6176,178.8912,748.6928,0,768.5696,5923.2864,0,2239.4528,0,8765.6688,0,0,0,0,404.1616,0,0,0,0,0,0,0,0,324.6544,1053.4704,119.2608,9.61E+15,384112.5344,57974,442086.5344,43.89857536,1,NA,NA,NA,-1.9859,0.5225,-0.7963,0.864,-0.7963,1.8427,0,NA,NA,NA,5.415,NA,1.3463,-0.636,0.7956,NA,0.8218,2.8639,NA,1.8912,NA,3.2558,NA,NA,NA,NA,0.179,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,1.1371,-1.0415,30.9785,7.0359,5.145,7.1765,-2.0409,-5.8228,1.227249565,0,0,0,0.01,0.11,0.03,0.15,0.03,0.39,0.06,0,0,0,14,0,0.24,0.03,0.14,0,0.14,1.09,0,0.41,0,1.62,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.059838558,0.194170015,0.021981511,1.77E+12,70.8,10.69,100,99.78,81.48
HER14_2C,HER14_2C_161,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000160.spe,466,16.5,96.5,96.5,12852.15,13204.64,13016.91,13019.3,7.81,1,0.01836,-0.018,0.007265,0.110437,32210,1.41,0,54,23,31,105,45,81,34,378,72,0,16,0,10833,159,172,83,95,0,118,978,212,453,0,1133,0,0,10,0,24,64,0,0,0,0,78,187,0,0,0,12,4.69E+14,58405,9187,67592,6.357352781,0.157298177,83030,1.228399811,0,0.000798911,0.000340277,0.000458634,0.001553438,0.000665759,0.001198367,0.000503018,0.005592378,0.001065215,0,0.000236714,0,0.160270446,0.002352349,0.00254468,0.001227956,0.001405492,0,0.001745769,0.014469168,0.003136466,0.006701977,0,0.016762339,0,0,0.000147947,0,0.000355072,0.000946858,0,0,0,0,0.001153983,0.0027666,0,0,0,0.000177536,6938690969,0.864081548,0.135918452,1,9.41E-05,2.33E-06,527851.0014,0,343.2970502,146.219114,197.0779362,667.522042,286.0808751,514.9455753,216.1499946,2403.079351,457.7294002,0,101.7176445,0,68869.20268,1010.819092,1093.464678,527.6602808,603.9485142,0,750.1676282,6217.49102,1347.75879,2879.88081,0,7202.880701,0,0,63.57352781,0,152.5764667,406.870578,0,0,0,0,495.8735169,1188.82497,0,0,0,76.28823337,2.98E+15,371301.1892,58405,429706.1892,40.41593438,1,NA,-0.2877,-1.1412,-0.8427,0.3773,-0.47,0.1178,-0.7503,1.6582,0,NA,-1.5041,NA,5.0137,0.7922,0.8708,0.1422,0.2772,NA,0.494,2.6088,1.0799,1.8392,NA,2.756,NA,NA,-1.9741,NA,-1.0986,-0.1178,NA,NA,NA,NA,0.08,0.9544,NA,NA,NA,-1.7918,29.505,6.6985,4.8489,6.8446,-2.4271,-6.1263,1.228399811,0,0.07,0.03,0.04,0.13,0.05,0.1,0.04,0.46,0.09,0,0.02,0,13.05,0.19,0.21,0.1,0.11,0,0.14,1.18,0.26,0.55,0,1.36,0,0,0.01,0,0.03,0.08,0,0,0,0,0.09,0.23,0,0,0,0.014452607,5.65E+11,70.34,11.06,100,99.7,81.41
HER14_2C,HER14_2C_162,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000161.spe,467,16.6,96.6,96.6,12855.07,13215.89,13023.55,13026.13,7.81,1,0.01836,-0.018,0.007285,0.110437,32502,1.42,0,57,13,32,103,41,81,37,371,26,0,26,26,13366,26,211,38,42,0,166,991,222,476,0,1432,0,0,0,0,66,0,0,0,20,0,124,77,0,27,120,18,6.67E+13,57707,8950,66657,6.447709497,0.155093836,84727,1.271089308,0,0.000855124,0.000195028,0.00048007,0.001545224,0.000615089,0.001215176,0.00055508,0.005565807,0.000390057,0,0.000390057,0.000390057,0.200519075,0.000390057,0.003165459,0.000570083,0.000630091,0,0.002490361,0.014867156,0.003330483,0.007141035,0,0.021483115,0,0,0,0,0.000990144,0,0,0,0.000300044,0,0.00186027,0.001155167,0,0.000405059,0.001800261,0.000270039,1000645094,0.865730531,0.134269469,1,9.67E-05,2.33E-06,546295.0826,0,367.5194413,83.82022346,206.3267039,664.1140782,264.3560894,522.2644693,238.5652514,2392.100223,167.6404469,0,167.6404469,167.6404469,86180.08514,167.6404469,1360.466704,245.0129609,270.8037989,0,1070.319777,6389.680112,1431.391508,3069.109721,0,9233.12,0,0,0,0,425.5488268,0,0,0,128.9541899,0,799.5159777,496.4736313,0,174.0881564,773.7251397,116.0587709,4.30E+14,372077.972,57707,429784.972,41.57295776,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.271089308,0,0.07,0.02,0.04,0.12,0.05,0.1,0.04,0.44,0.03,0,0.03,0.03,15.78,0.03,0.25,0.04,0.05,0,0.2,1.17,0.26,0.56,0,1.69,0,0,0,0,0.08,0,0,0,0.02,0,0.15,0.09,0,0.031867055,0.141631357,0.021244704,78723429367,68.11,10.56,100,99.7,78.67
HER14_2C,HER14_2C_163,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000162.spe,468,16.7,96.7,96.7,12857.43,13226.9,13029.6,13032.95,7.82,1,0.01836,-0.018,0.00725,0.110437,32408,1.42,0,40,0,29,111,28,73,17,359,33,0,12,9,11908,106,96,145,125,0,0,1191,102,567,0,1131,10,0,0,0,17,74,23,0,0,0,176,300,35,0,78,0,0,58475,9125,67600,6.408219178,0.156049594,84317,1.247292899,0,0.000591716,0,0.000428994,0.001642012,0.000414201,0.001079882,0.000251479,0.005310651,0.000488166,0,0.000177515,0.000133136,0.176153846,0.001568047,0.001420118,0.00214497,0.001849112,0,0,0.017618343,0.001508876,0.008387574,0,0.016730769,0.000147929,0,0,0,0.000251479,0.001094675,0.000340237,0,0,0,0.00260355,0.00443787,0.000517751,0,0.001153846,0,0,0.865014793,0.134985207,1,9.48E-05,2.31E-06,540321.8164,0,256.3287671,0,185.8383562,711.3123288,179.430137,467.8,108.939726,2300.550685,211.4712329,0,76.89863014,57.6739726,76309.07397,679.2712329,615.1890411,929.1917808,801.0273973,0,0,7632.189041,653.6383562,3633.460274,0,7247.69589,64.08219178,0,0,0,108.939726,474.2082192,147.3890411,0,0,0,1127.846575,1922.465753,224.2876712,0,499.8410959,0,0,374720.6164,58475,433195.6164,41.06527303,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.247292899,0,0.05,0,0.03,0.13,0.03,0.09,0.02,0.43,0.04,0,0.01,0.01,14.12,0.13,0.11,0.17,0.15,0,0,1.41,0.12,0.67,0,1.34,0.01,0,0,0,0.02,0.09,0.03,0,0,0,0.21,0.36,0.04,0,0.092508035,0,0,69.35,10.82,100,99.66,80.17
HER14_2C,HER14_2C_164,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000163.spe,469,16.8,96.8,96.8,12859.04,13238.9,13036.19,13039.78,7.81,1,0.018357,-0.018,0.00715,0.110437,32918,1.3,0,25,0,6,120,47,96,44,375,39,0,11,16,8607,122,207,104,0,0,119,1059,0,584,0,1421,0,5,0,0,0,57,0,0,0,0,245,95,0,0,24,7,3.16E+14,58418,8854,67272,6.597921843,0.151562874,80676,1.199250803,0,0.000371626,0,8.92E-05,0.001783803,0.000698656,0.001427042,0.000654061,0.005574385,0.000579736,0,0.000163515,0.00023784,0.127943275,0.001813533,0.00307706,0.001545963,0,0,0.001768938,0.015742062,0,0.008681175,0,0.021123201,0,7.43E-05,0,0,0,0.000847306,0,0,0,0,0.003641931,0.001412177,0,0,0.000356761,0.000104055,4697348079,0.868385064,0.131614936,1,9.81E-05,2.25E-06,532293.9426,0,164.9480461,0,39.58753106,791.7506212,310.1023266,633.400497,290.3085611,2474.220691,257.3189519,0,72.57714028,105.5667495,56788.3133,804.9464649,1365.769822,686.1838717,0,0,785.1526993,6987.199232,0,3853.186356,0,9375.646939,0,32.98960922,0,0,0,376.0815451,0,0,0,0,1616.490852,626.8025751,0,0,158.3501242,46.1854529,2.08E+15,385437.3982,58418,443855.3982,43.53257265,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.199250803,0,0.03,0,0.01,0.15,0.06,0.12,0.05,0.46,0.05,0,0.01,0.02,10.67,0.15,0.26,0.13,0,0,0.15,1.31,0,0.72,0,1.76,0,0.01,0,0,0,0.07,0,0,0,0,0.3,0.12,0,0,0.029748624,0.008676682,3.92E+11,72.41,10.97,100,99.76,83.39
HER14_2C,HER14_2C_165,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000164.spe,470,16.9,96.9,96.9,12860.87,13252.92,13042.87,13046.6,7.8,1,0.018359,-0.018,0.007167,0.110437,32457,1.4,0,13,0,0,99,42,86,0,405,34,0,0,56,5054,65,151,0,0,0,159,1166,42,484,0,1276,9,0,0,0,74,25,0,0,0,0,34,50,0,31,12,19,0,59095,8848,67943,6.678910488,0.149725019,77267,1.13723268,0,0.000191337,0,0,0.001457104,0.000618165,0.001265767,0,0.005960879,0.000500419,0,0,0.00082422,0.074385882,0.000956684,0.002222451,0,0,0,0.002340197,0.017161444,0.000618165,0.007123618,0,0.018780448,0.000132464,0,0,0,0.001089148,0.000367955,0,0,0,0,0.000500419,0.000735911,0,0.000456265,0.000176619,0.000279646,0,0.869773192,0.130226808,1,9.83E-05,2.20E-06,516059.3767,0,86.82583635,0,0,661.2121383,280.5142405,574.386302,0,2704.958748,227.0829566,0,0,374.0189873,33755.21361,434.1291817,1008.515484,0,0,0,1061.946768,7787.609629,280.5142405,3232.592676,0,8522.289783,60.11019439,0,0,0,494.2393761,166.9727622,0,0,0,0,227.0829566,333.9455244,0,207.0462251,80.14692586,126.8992993,0,394690.2153,59095,453785.2153,44.60784531,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13723268,0,0.02,0,0,0.13,0.05,0.11,0,0.52,0.04,0,0,0.07,6.54,0.08,0.2,0,0,0,0.21,1.51,0.05,0.63,0,1.65,0.01,0,0,0,0.1,0.03,0,0,0,0,0.04,0.06,0,0.040120621,0.015530563,0.024590058,0,76.48,11.45,100,99.73,87.93
HER14_2C,HER14_2C_166,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000165.spe,471,17,97,97,12863.12,13265.14,13049.57,13053.43,7.8,1,0.018358,-0.018,0.007188,0.110437,32016,1.43,5,56,17,0,112,27,107,53,469,102,21,12,55,6747,9,198,129,38,0,123,1277,0,502,0,1386,0,0,10,0,0,25,0,0,17,0,151,258,0,0,110,22,0,57908,8550,66458,6.772865497,0.147647993,78364,1.179075506,7.52E-05,0.000842637,0.000255801,0,0.001685275,0.000406272,0.001610039,0.000797496,0.007057089,0.001534804,0.000315989,0.000180565,0.00082759,0.101522766,0.000135424,0.002979325,0.001941076,0.00057179,0,0.001850793,0.019215143,0,0.007553643,0,0.020855277,0,0,0.000150471,0,0,0.000376177,0,0,0.000255801,0,0.002272112,0.003882151,0,0,0.001655181,0.000331036,0,0.871347317,0.128652683,1,0.000101912,2.22E-06,530714.9675,33.86432749,379.2804678,115.1387135,0,758.5609357,182.8673684,724.6966082,358.9618713,3176.473918,690.8322807,142.2301754,81.27438596,372.5076023,45696.52351,60.95578947,1341.027368,873.6996491,257.3688889,0,833.0624561,8648.94924,0,3399.97848,0,9387.191579,0,0,67.72865497,0,0,169.3216374,0,0,115.1387135,0,1022.70269,1747.399298,0,0,745.0152047,149.0030409,0,392203.0952,57908,450111.0952,45.87170704,1,-3.0155,-0.5996,-1.7918,NA,0.0935,-1.3291,0.0479,-0.6547,1.5256,0,-1.5805,-2.1401,-0.6176,4.1919,-2.4277,0.6633,0.2348,-0.9874,NA,0.1872,2.5273,NA,1.5936,NA,2.6092,NA,NA,-2.3224,NA,NA,-1.4061,NA,NA,-1.7918,NA,0.3923,0.928,NA,NA,0.0755,-1.5339,NA,6.3416,4.4287,6.4794,-2.712,-6.5379,1.179075506,0.01,0.07,0.02,0,0.14,0.03,0.14,0.07,0.6,0.13,0.03,0.02,0.07,8.61,0.01,0.25,0.16,0.05,0,0.16,1.63,0,0.64,0,1.77,0,0,0.01,0,0,0.03,0,0,0.02,0,0.19,0.33,0,0,0.140379535,0.028075907,0,73.9,10.91,100,99.68,84.81
HER14_2C,HER14_2C_167,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000166.spe,472,17.1,97.1,97.1,12864.36,13280.39,13056.12,13060.25,7.81,1,0.018356,-0.018,0.007237,0.110437,32242,1.41,0,67,17,0,73,26,94,32,355,59,0,23,16,6812,88,199,108,60,0,9,1194,0,453,0,1208,0,0,0,0,59,70,0,0,0,0,157,175,0,0,67,4,8.91E+14,58483,8906,67389,6.566696609,0.15228357,78743,1.168484471,0,0.000994228,0.000252267,0,0.001083263,0.00038582,0.001394886,0.000474855,0.005267922,0.000875514,0,0.000341302,0.000237427,0.101084747,0.001305851,0.002953004,0.001602635,0.000890353,0,0.000133553,0.017718025,0,0.006722165,0,0.017925774,0,0,0,0,0.000875514,0.001038745,0,0,0,0,0.002329757,0.002596863,0,0,0.000994228,5.94E-05,13221742421,0.867841933,0.132158067,1,9.74E-05,2.26E-06,517081.3911,0,439.9686728,111.6338424,0,479.3688525,170.7341118,617.2694812,210.1342915,2331.177296,387.4350999,0,151.034022,105.0671457,44732.3373,577.8693016,1306.772625,709.2032338,394.0017965,0,59.10026948,7840.635751,0,2974.713564,0,7932.569504,0,0,0,0,387.4350999,459.6687626,0,0,0,0,1030.971368,1149.171907,0,0,439.9686728,26.26678644,5.85E+15,384040.1178,58483,442523.1178,43.12150436,1,NA,0.1272,-1.2443,NA,0.2129,-0.8194,0.4658,-0.6118,1.7946,0,NA,-0.942,-1.3049,4.7489,0.3998,1.2158,0.6046,0.0168,NA,-1.8803,3.0075,NA,2.0384,NA,3.0192,NA,NA,NA,NA,0,0.171,NA,NA,NA,NA,0.9787,1.0872,NA,NA,0.1272,-2.6912,30.3458,6.899,5.0169,7.0407,-2.1955,-5.9595,1.168484471,0,0.09,0.02,0,0.09,0.03,0.12,0.04,0.45,0.07,0,0.03,0.02,8.65,0.11,0.25,0.14,0.08,0,0.01,1.52,0,0.58,0,1.53,0,0,0,0,0.07,0.09,0,0,0,0,0.2,0.22,0,0,0.085086928,0.005079817,1.13E+12,74.27,11.31,100,99.6,85.58
