Site,Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh
HER14L,HER14L_2A,HER14L_2A_60,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000059.spe,375,7.4,7.4,7.4,540.62,631.46,586.02,586.29,6.96,1,0.018342,-0.018,0.007446,0.110437,30769,1.28,0,47,0,0,33,32,94,20,274,77,0,0,21,2970,17,213,40,42,0,8,2590,0,324,0,1379,0,0,0,0,52,30,0,0,0,0,48,56,0,146,93,0,0,58581,9131
HER14L,HER14L_2A,HER14L_2A_61,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000060.spe,376,7.5,7.5,7.5,547.85,639.16,593.21,593.49,6.96,1,0.01834,-0.018,0.007456,0.110437,30772,1.56,39,41,16,21,45,39,146,26,304,80,0,9,0,2633,0,175,125,59,34,0,2467,0,621,0,1126,9,0,0,0,77,0,0,0,0,0,0,5,119,204,49,18,2.07E+15,58762,8839
HER14L,HER14L_2A,HER14L_2A_62,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000061.spe,377,7.6,7.6,7.6,555.16,646.38,600.38,600.69,6.97,1,0.018344,-0.018,0.007542,0.110437,31095,1.43,0,23,0,22,34,60,131,28,304,71,9,12,20,2679,31,169,203,82,0,23,2719,0,606,0,1557,0,0,0,0,0,30,0,0,0,0,0,173,0,37,44,0,1.11E+15,59665,9098
HER14L,HER14L_2A,HER14L_2A_63,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000062.spe,378,7.7,7.7,7.7,562.84,654.01,607.6,607.89,6.99,1,0.018342,-0.018,0.007515,0.110437,31291,1.56,8,31,0,33,50,46,152,47,330,46,16,0,32,2446,109,258,108,108,0,0,2921,0,580,0,1635,20,14,0,14,23,57,0,0,0,0,145,202,0,0,0,12,4.21E+14,59567,9700
HER14L,HER14L_2A,HER14L_2A_64,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000063.spe,379,7.8,7.8,7.8,570.29,661.65,614.98,615.08,7,1,0.018339,-0.018,0.007488,0.110437,31328,1.4,18,6,16,23,38,43,161,20,330,89,18,0,47,2440,8,189,67,147,0,54,2732,0,460,0,1269,0,8,0,0,77,67,0,0,0,0,32,193,169,31,37,24,0,59886,8977
HER14L,HER14L_2A,HER14L_2A_65,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000064.spe,380,7.9,7.9,7.9,577.12,669.7,622.2,622.28,7,1,0.018337,-0.018,0.007478,0.110437,31142,1.71,0,4,0,28,52,53,143,26,359,73,23,16,0,2791,0,201,109,71,72,84,2981,0,527,0,1252,18,16,0,0,0,0,0,0,0,0,0,114,0,149,84,21,8.48E+14,59676,9138
HER14L,HER14L_2A,HER14L_2A_66,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000065.spe,381,8,8,8,583.52,677.3,629.39,629.48,7.01,1,0.018343,-0.018,0.007333,0.110437,30832,1.41,0,0,0,0,44,28,123,13,256,42,13,0,0,2343,0,182,27,21,0,206,2929,0,550,0,1278,11,0,0,6,44,14,0,0,0,0,72,337,7,0,110,0,0,59164,8711
HER14L,HER14L_2A,HER14L_2A_67,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000066.spe,382,8.1,8.1,8.1,589.92,684.88,636.45,636.67,7,1,0.018341,-0.018,0.007356,0.110437,30773,1.58,0,25,21,24,41,29,136,30,296,82,17,14,0,2283,44,244,70,0,109,122,2840,103,767,0,1224,0,13,0,0,0,9,0,18,0,0,0,52,0,177,0,38,9.75E+14,58657,8987
HER14L,HER14L_2A,HER14L_2A_68,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000067.spe,383,8.2,8.2,8.2,596.29,692.81,643.66,643.87,7,1,0.018339,-0.018,0.007307,0.110437,30955,1.55,0,0,0,0,53,19,144,24,277,49,4,18,0,2400,24,203,64,0,0,134,2626,0,657,0,1186,11,5,0,0,29,0,0,0,0,0,144,94,0,64,82,22,0,58702,9045
HER14L,HER14L_2A,HER14L_2A_69,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000068.spe,384,8.3,8.3,8.3,602.5,700.3,650.92,651.07,7.01,1,0.018338,-0.018,0.007348,0.110437,30883,1.54,0,22,7,22,35,39,129,35,289,28,5,11,0,2284,32,204,104,135,0,0,2688,0,382,0,1373,0,0,0,0,92,0,0,0,0,0,36,0,0,184,79,34,4.03E+15,58791,9041
HER14L,HER14L_2A,HER14L_2A_70,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000069.spe,385,8.4,8.4,8.4,608.27,707.79,658.09,658.26,7.01,1,0.018339,-0.018,0.007372,0.110437,30678,1.58,0,47,20,28,36,42,162,33,301,60,0,19,18,2254,121,238,166,192,0,42,2917,0,489,0,1313,0,0,0,6,28,75,0,0,0,0,6,26,0,38,24,0,3.92E+15,58450,8906
HER14L,HER14L_2A,HER14L_2A_71,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000070.spe,386,8.5,8.5,8.5,614.03,715.28,665.24,665.46,7.01,1,0.018342,-0.018,0.007307,0.110437,30806,1.47,5,30,23,18,46,54,140,20,309,60,0,42,27,2208,81,227,100,78,0,0,2848,0,651,0,1226,0,7,0,0,26,0,15,27,0,0,230,109,0,0,0,16,1.17E+15,58486,8888
HER14L,HER14L_2A,HER14L_2A_72,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000071.spe,387,8.6,8.6,8.6,619.8,722.96,672.38,672.66,7.02,1,0.018342,-0.018,0.007325,0.110437,30989,1.52,0,39,5,12,57,48,134,31,333,60,0,0,32,2385,46,195,101,99,0,138,2919,175,511,0,1350,0,0,0,8,0,15,0,0,0,0,67,139,0,57,18,0,1.23E+13,58663,8948
HER14L,HER14L_2A,HER14L_2A_73,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000072.spe,388,8.7,8.7,8.7,626.68,730.77,679.36,679.85,7.03,1,0.018339,-0.018,0.007361,0.110437,30783,1.35,19,24,12,26,33,60,136,27,319,57,6,0,44,2143,108,242,113,43,0,138,2987,0,504,0,1346,15,7,0,0,0,0,0,0,0,0,0,9,0,0,0,17,0,58758,8870
HER14L,HER14L_2A,HER14L_2A_74,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000073.spe,389,8.8,8.8,8.8,633.66,738.58,686.51,687.05,7.05,1,0.018338,-0.018,0.007342,0.110437,30495,1.4,0,0,0,4,16,28,119,0,364,69,0,0,0,2093,16,171,68,107,0,239,2792,0,591,0,1353,6,0,0,0,69,28,0,0,0,0,105,78,12,0,54,0,0,57795,8813
HER14L,HER14L_2A,HER14L_2A_75,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000074.spe,390,8.9,8.9,8.9,640.65,746.39,693.74,694.25,7.05,1,0.018339,-0.018,0.007303,0.110437,30225,1.46,12,78,34,38,52,38,149,28,315,73,5,0,10,1883,60,193,108,139,0,72,2650,140,680,0,1381,11,6,0,0,27,61,0,0,0,0,41,86,0,29,0,17,2.61E+15,57643,8805
HER14L,HER14L_2A,HER14L_2A_76,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000075.spe,391,9,9,9,647.39,754.23,700.85,701.44,7.05,1,0.018338,-0.018,0.007318,0.110437,30201,1.49,0,26,0,8,34,11,159,27,337,72,0,0,14,2310,103,206,101,136,0,15,2839,30,525,0,1342,0,0,0,0,0,7,0,0,0,0,100,56,0,50,0,30,0,57933,8552
HER14L,HER14L_2A,HER14L_2A_77,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000076.spe,392,9.1,9.1,9.1,653.78,762.51,708.08,708.64,7.05,1,0.018336,-0.018,0.007348,0.110437,30153,1.37,0,23,0,0,31,16,136,27,286,99,0,0,19,2198,36,195,101,65,0,0,2581,137,438,0,1445,0,0,0,0,0,41,0,0,0,0,9,23,0,0,0,0,0,58192,8770
HER14L,HER14L_2A,HER14L_2A_78,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000077.spe,393,9.2,9.2,9.2,660.17,770.03,714.95,715.84,7.06,1,0.018335,-0.018,0.007371,0.110437,30333,1.43,0,0,0,0,27,44,134,21,318,70,0,0,15,2015,32,220,134,98,0,277,2728,111,523,0,1456,0,0,0,0,67,5,24,0,0,14,120,149,0,0,64,0,0,57710,8719
HER14L,HER14L_2A,HER14L_2A_79,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000078.spe,394,9.3,9.3,9.3,666.52,777.79,721.96,723.03,7.06,1,0.018333,-0.018,0.007413,0.110437,30420,1.35,9,69,5,18,41,43,140,34,293,39,0,6,16,2271,70,166,106,136,0,103,2675,0,746,0,1213,0,0,0,0,44,30,0,0,0,0,50,158,0,0,0,36,0,58114,8833
HER14L,HER14L_2A,HER14L_2A_80,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000079.spe,395,9.4,9.4,9.4,672.78,785.91,729.35,730.23,7.05,1,0.018332,-0.018,0.007423,0.110437,30334,1.48,0,7,0,0,38,46,153,19,344,57,0,9,23,2359,53,223,89,81,0,166,2435,28,517,0,1438,15,0,0,0,30,69,0,0,7,32,177,142,39,54,32,19,0,58443,8771
HER14L,HER14L_2A,HER14L_2A_81,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000080.spe,396,9.5,9.5,9.5,679.04,793.74,736.6,737.43,7.06,1,0.018336,-0.018,0.007488,0.110437,30050,1.38,0,22,0,31,29,20,153,13,343,18,0,0,12,2083,66,196,109,87,0,65,2704,0,702,0,1362,0,0,5,14,38,74,0,0,0,0,75,64,25,83,5,0,1.02E+15,58492,8909
HER14L,HER14L_2A,HER14L_2A_82,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000081.spe,397,9.6,9.6,9.6,685.55,801.47,744.01,744.62,7.06,1,0.018334,-0.018,0.007476,0.110437,30673,1.63,0,0,0,36,60,47,150,29,598,41,23,0,0,2953,52,162,0,65,0,98,2664,0,700,12,1560,0,19,0,0,37,0,0,0,0,0,53,214,0,93,23,0,8.52E+14,59085,8929
HER14L,HER14L_2A,HER14L_2A_83,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000082.spe,398,9.7,9.7,9.7,692.11,809.2,751.33,751.82,7.04,1,0.018339,-0.018,0.007391,0.110437,30401,1.48,38,29,5,25,41,25,184,30,262,63,0,19,0,1920,4,238,157,121,0,49,2799,0,645,0,1145,11,17,0,0,0,32,0,17,21,0,20,193,0,52,40,33,2.37E+15,58462,9021
HER14L,HER14L_2A,HER14L_2A_84,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000083.spe,399,9.8,9.8,9.8,698.5,816.93,758.53,759.02,7.06,1,0.018343,-0.018,0.007268,0.110437,30621,1.27,0,0,0,19,34,44,128,34,226,66,0,0,0,1973,45,181,76,68,0,24,2574,0,492,0,1426,0,13,0,0,51,38,0,0,0,0,157,92,0,0,38,14,1.32E+15,58897,8915
HER14L,HER14L_2A,HER14L_2A_85,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000084.spe,400,9.9,9.9,9.9,704.9,824.66,765.63,766.22,7.06,1,0.018341,-0.018,0.00729,0.110437,30561,1.55,12,37,0,42,36,53,180,25,294,61,0,0,21,1957,49,232,137,84,0,0,2688,0,467,0,1323,7,15,0,0,61,92,19,0,0,0,0,94,0,8,10,12,0,58866,8915
HER14L,HER14L_2A,HER14L_2A_86,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000085.spe,401,10,10,10,709.64,828.5,769.11,769.53,7.04,1,0.018341,-0.018,0.007272,0.110437,30570,1.55,0,26,39,18,26,52,144,6,305,71,0,14,0,1798,15,240,145,52,0,0,2712,0,336,0,1202,24,7,0,0,30,18,46,0,23,0,114,0,0,72,43,0,0,58146,8902
HER14L,HER14L_2A,HER14L_2A_87,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000086.spe,402,10.1,10.1,10.1,713.51,830.53,772.43,772.85,7.03,1,0.018339,-0.018,0.007246,0.110437,30825,1.48,25,19,23,17,39,29,149,19,302,64,18,0,0,2034,33,143,95,165,0,55,2715,0,342,0,1358,0,0,0,0,49,76,0,0,0,0,63,66,0,155,77,39,1.85E+15,58897,8833
HER14L,HER14L_2A,HER14L_2A_88,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000087.spe,403,10.2,10.2,10.2,716.24,832.92,775.6,776.16,7.03,1,0.018344,-0.018,0.007209,0.110437,30866,1.29,0,6,0,7,59,14,150,30,294,62,0,0,0,1861,35,237,91,119,6,173,2813,0,502,0,1329,10,0,0,0,0,68,0,0,0,0,0,22,34,32,0,21,2.06E+15,58548,8783
HER14L,HER14L_2A,HER14L_2A_89,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000088.spe,404,10.3,10.3,10.3,717.68,836.51,778.99,779.48,7.03,1,0.018342,-0.018,0.007191,0.110437,31025,1.39,10,0,5,0,37,60,152,38,304,86,14,0,11,2094,89,212,134,86,0,135,2754,35,514,0,1383,0,15,0,0,42,52,0,0,0,0,0,40,0,44,0,23,0,58869,8999
HER14L,HER14L_2A,HER14L_2A_90,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000089.spe,405,10.4,10.4,10.4,720.41,840.39,782.3,782.79,7.03,1,0.018343,-0.018,0.007158,0.110437,31227,1.45,0,25,12,0,40,38,128,20,357,82,0,0,19,2389,0,254,56,0,0,33,2746,99,391,0,1466,0,0,0,0,32,79,0,0,0,0,0,0,0,161,76,51,8.68E+14,59545,8884
HER14L,HER14L_2A,HER14L_2A_91,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000090.spe,406,10.5,10.5,10.5,723.83,842.49,785.97,786.11,7.04,1,0.018347,-0.018,0.007117,0.110437,31230,1.37,0,7,0,0,9,49,134,10,289,30,0,0,27,2494,43,191,63,112,6,0,2835,0,517,0,1122,6,0,0,0,47,0,0,0,0,0,0,0,0,220,74,0,0,59228,8836
HER14L,HER14L_2A,HER14L_2A_92,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000091.spe,407,10.6,10.6,10.6,728.34,845.11,789.61,789.42,7.04,1,0.018346,-0.018,0.007108,0.110437,31143,1.41,0,0,0,11,28,41,132,45,315,37,0,14,19,2047,0,180,76,88,0,249,2808,83,502,0,1331,4,10,0,12,8,15,0,0,0,0,42,253,0,0,0,31,0,59327,8889
HER14L,HER14L_2A,HER14L_2A_93,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000092.spe,408,10.7,10.7,10.7,730.77,848.85,793.11,792.74,7.04,1,0.018344,-0.018,0.007147,0.110437,30490,1.39,0,10,15,31,42,35,145,21,287,88,0,0,14,1898,9,176,63,0,0,15,2366,17,548,0,1330,0,0,0,0,84,0,0,0,0,0,5,88,0,99,51,5,0,57966,8564
HER14L,HER14L_2A,HER14L_2A_94,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000093.spe,409,10.8,10.8,10.8,733.2,854.12,796.51,796.05,7.01,1,0.018345,-0.018,0.007164,0.110437,30593,1.41,0,0,17,17,18,42,151,12,255,28,0,0,26,1957,0,171,84,82,0,0,2665,28,437,0,1201,7,0,0,7,13,7,0,0,0,0,124,108,0,0,84,0,0,57352,8555
HER14L,HER14L_2A,HER14L_2A_95,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000094.spe,410,10.9,10.9,10.9,734.57,858.87,799.74,799.37,7.01,1,0.018347,-0.018,0.007211,0.110437,31378,1.35,0,0,0,0,66,51,134,34,321,50,0,0,8,2214,88,178,74,131,0,88,2904,0,477,0,1069,20,8,0,13,112,0,0,0,0,0,173,267,0,0,0,15,0,58468,8687
HER14L,HER14L_2A,HER14L_2A_96,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000095.spe,411,11,11,11,735.97,863.98,803.33,802.68,7.02,1,0.018345,-0.018,0.007194,0.110437,31110,1.59,0,41,0,20,33,47,134,42,366,76,0,14,7,2543,102,224,156,142,0,54,2789,91,543,0,1078,0,21,0,0,19,63,0,0,0,0,90,289,0,0,5,19,1.32E+14,57753,8765
HER14L,HER14L_2A,HER14L_2A_97,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000096.spe,412,11.1,11.1,11.1,736.47,869.51,806.28,806,7.02,1,0.018342,-0.018,0.007161,0.110437,30003,1.35,0,0,0,13,13,30,134,30,400,72,0,0,9,2515,39,222,128,156,35,0,2527,0,398,0,1278,0,0,0,0,20,68,0,0,0,0,0,0,0,93,14,26,2.14E+15,54856,8216
HER14L,HER14L_2A,HER14L_2A_98,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000097.spe,413,11.2,11.2,11.2,737.46,875.22,809.31,809.31,7.03,1,0.018344,-0.018,0.007133,0.110437,28616,1.26,13,30,16,13,36,45,123,67,413,51,0,0,42,2146,59,221,184,47,111,45,2424,0,760,0,1105,6,0,0,0,0,76,25,18,0,11,0,18,39,271,19,24,1.23E+15,51203,8108
HER14L,HER14L_2A,HER14L_2A_99,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000098.spe,414,11.3,11.3,11.3,738.15,880.56,812.67,812.63,7.01,1,0.018343,-0.018,0.007117,0.110437,26045,1.31,0,23,12,21,51,32,159,27,795,65,0,8,47,4034,82,175,19,6,0,158,2487,93,1252,0,1010,0,7,0,6,38,0,0,0,0,0,284,378,0,0,53,8,0,44766,7097
HER14L,HER14L_2A,HER14L_2A_100,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000099.spe,415,11.4,11.4,11.4,741.17,886.07,816.1,815.94,6.98,1,0.018344,-0.018,0.007106,0.110437,22456,1.33,0,23,21,13,23,28,140,166,615,116,5,0,53,3092,100,133,0,13,0,42,1833,0,1421,0,884,0,0,0,0,78,0,0,0,0,0,108,70,25,0,0,11,1.94E+14,37581,6478
HER14L,HER14L_2A,HER14L_2A_101,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000100.spe,416,11.5,11.5,11.5,742.58,891.61,819.4,819.26,6.99,1,0.018343,-0.018,0.007086,0.110437,20912,1.44,0,5,7,5,25,43,139,68,545,161,0,24,88,5138,142,98,117,50,0,132,1307,276,1987,0,778,0,0,0,0,0,65,0,0,13,0,185,252,0,0,0,7,2.14E+15,32122,7039
HER14L,HER14L_2A,HER14L_2A_102,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000101.spe,417,11.6,11.6,11.6,743.64,897.2,822.55,822.57,7,1,0.018344,-0.018,0.007071,0.110437,18444,1.49,0,17,36,0,45,37,197,171,1123,153,0,16,118,5031,75,126,0,93,0,8,702,159,2471,0,761,0,0,0,15,0,92,56,0,16,0,106,71,115,0,35,23,2.13E+14,28035,6964
HER14L,HER14L_2A,HER14L_2A_103,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000102.spe,418,11.7,11.7,11.7,744.54,902.9,825.96,825.89,6.99,1,0.018347,-0.018,0.007216,0.110437,17479,1.37,0,30,70,11,20,16,168,189,1602,163,8,10,131,7847,27,14,40,73,0,126,636,404,2762,0,567,0,0,0,11,72,0,56,50,20,0,204,0,88,24,34,7,1.56E+15,25811,7161
HER14L,HER14L_2A,HER14L_2A_104,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000103.spe,419,11.8,11.8,11.8,747.26,908.19,828.92,829.2,7.01,1,0.018346,-0.018,0.007204,0.110437,17654,1.41,25,28,113,15,43,37,160,367,1685,122,0,17,186,7348,37,108,0,461,0,0,378,238,2479,0,1299,0,15,0,42,134,59,69,149,0,0,160,139,0,0,78,15,0,25412,7345
HER14L,HER14L_2A,HER14L_2A_105,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000104.spe,420,11.9,11.9,11.9,749.15,913.16,832.28,832.52,7.01,1,0.018348,-0.018,0.007204,0.110437,17351,1.67,0,19,57,5,32,5,154,129,1413,141,12,135,112,7178,45,127,65,217,30,150,0,258,3313,0,540,0,0,0,0,0,52,26,0,178,513,340,55,0,59,0,34,1.48E+15,25044,7436
HER14L,HER14L_2A,HER14L_2A_106,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000105.spe,421,12,12,12,749.89,919.24,835.84,835.83,7.02,1,0.018352,-0.018,0.007259,0.110437,17561,1.44,8,38,61,33,26,17,184,185,1653,84,8,28,165,4731,32,75,0,118,0,0,190,204,3363,0,459,0,20,0,0,39,27,0,0,0,106,0,119,0,134,74,29,3.17E+14,26196,7851
HER14L,HER14L_2A,HER14L_2A_107,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000106.spe,422,12.1,12.1,12.1,750.65,925.49,838.97,839.15,7.04,1,0.018353,-0.018,0.007294,0.110437,18842,1.42,17,23,29,0,45,44,171,233,1946,1273,38,0,294,12067,51,111,62,148,0,203,489,261,3529,0,638,0,0,0,23,37,0,0,16,88,66,182,153,148,89,76,10,8.29E+14,26304,7327
HER14L,HER14L_2A,HER14L_2A_108,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000107.spe,423,12.2,12.2,12.2,752.66,931.76,842.27,842.46,7.05,1,0.018353,-0.018,0.007268,0.110437,19792,1.42,0,0,43,11,51,46,138,232,1838,617,21,28,286,11939,95,51,0,56,0,44,674,189,3297,0,640,0,0,0,0,43,57,0,0,0,58,0,10,23,0,63,0,3.30E+14,28810,7767
HER14L,HER14L_2A,HER14L_2A_109,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000108.spe,424,12.3,12.3,12.3,753.42,937.53,845.09,845.78,7.06,1,0.018355,-0.018,0.007301,0.110437,21024,1.39,0,21,31,0,44,30,188,151,1644,247,4,46,225,8811,50,115,34,69,6,119,976,188,3096,0,572,0,0,0,17,0,13,0,0,50,0,98,74,75,0,58,7,1.25E+15,33411,7643
HER14L,HER14L_2A,HER14L_2A_110,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000109.spe,425,12.4,12.4,12.4,753.9,943.03,848.26,849.09,7.07,1,0.018357,-0.018,0.007268,0.110437,22777,1.33,0,15,8,0,35,21,149,75,1036,160,0,5,144,6770,132,129,54,72,0,0,1385,85,2836,0,682,0,0,0,6,0,49,0,58,83,0,249,162,30,0,0,6,3.02E+15,37742,7966
HER14L,HER14L_2A,HER14L_2A_111,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000110.spe,426,12.5,12.5,12.5,754.65,948.96,851.34,852.41,7.07,1,0.018355,-0.018,0.007326,0.110437,25017,1.52,0,17,8,37,32,30,150,75,704,101,14,0,61,3957,15,193,70,125,0,47,1646,168,2153,0,896,0,27,0,7,67,31,0,0,7,12,415,139,63,0,66,0,2.62E+15,43059,8358
HER14L,HER14L_2A,HER14L_2A_112,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000111.spe,427,12.6,12.6,12.6,755.54,954.89,854.25,855.72,7.07,1,0.018351,-0.018,0.007367,0.110437,27235,1.32,0,17,26,14,49,37,112,70,561,91,14,0,37,3456,103,176,121,123,0,183,2051,138,1752,0,1093,0,0,0,0,65,71,0,0,0,0,163,14,0,292,34,16,0,47919,8740
HER14L,HER14L_2A,HER14L_2A_113,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000112.spe,428,12.7,12.7,12.7,756.41,961.18,857.42,859.04,7.07,1,0.018351,-0.018,0.007384,0.110437,28160,1.34,19,36,0,14,46,36,161,32,457,93,0,0,28,2760,54,160,51,0,0,79,2414,111,1279,0,1158,0,6,0,0,84,104,0,0,0,40,137,74,46,132,8,0,4.33E+14,50837,8242
HER14L,HER14L_2A,HER14L_2A_114,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000113.spe,429,12.8,12.8,12.8,759,967,860.43,862.35,7.07,1,0.018353,-0.018,0.007355,0.110437,28358,1.29,59,72,41,16,35,25,138,24,427,70,0,5,52,2237,17,172,0,44,52,68,2391,91,1296,0,1212,0,4,0,0,112,70,0,0,0,0,84,25,176,86,60,27,2.12E+15,53213,8540
HER14L,HER14L_2A,HER14L_2A_115,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000114.spe,430,12.9,12.9,12.9,759.4,972.97,863.53,865.67,7.07,1,0.018353,-0.018,0.007355,0.110437,28704,1.33,7,0,0,19,45,14,145,33,428,83,0,22,30,2562,37,208,98,98,0,101,2352,0,1078,0,1206,4,0,0,7,95,75,0,0,0,0,0,51,61,319,47,0,8.63E+14,54215,8621
HER14L,HER14L_2A,HER14L_2A_116,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000115.spe,431,13,13,13,760.8,978.61,866.86,868.98,7.07,1,0.018354,-0.018,0.007364,0.110437,29217,1.43,0,0,0,21,42,29,138,30,421,88,0,0,20,2798,15,187,86,119,0,0,2263,75,985,0,1125,19,0,5,0,73,72,0,0,0,0,121,32,0,0,54,0,8.21E+14,54809,8710
HER14L,HER14L_2A,HER14L_2A_117,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000116.spe,432,13.1,13.1,13.1,761.27,984.47,870.39,872.3,7.07,1,0.018355,-0.018,0.007329,0.110437,29489,1.4,27,18,5,25,52,23,174,42,455,70,6,0,34,2750,93,196,138,127,0,0,2329,35,978,0,1261,0,0,0,0,16,0,0,0,22,0,165,191,0,0,0,31,0,55136,8880
HER14L,HER14L_2A,HER14L_2A_118,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000117.spe,433,13.2,13.2,13.2,761.84,990.9,873.45,875.61,7.08,1,0.018358,-0.018,0.007397,0.110437,29799,1.35,0,0,0,0,27,25,107,8,535,82,0,0,14,2857,27,216,95,63,0,61,2441,0,933,0,1382,11,9,0,0,64,0,0,0,0,8,197,9,0,0,30,19,4.05E+15,56269,9089
HER14L,HER14L_2A,HER14L_2A_119,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000118.spe,434,13.3,13.3,13.3,763.31,997.02,876.51,878.93,7.08,1,0.01836,-0.018,0.007349,0.110437,29762,1.28,0,13,13,19,32,36,138,80,601,183,4,11,76,3586,10,251,113,70,0,54,2423,113,954,0,1237,7,0,6,0,0,147,0,0,0,0,64,174,0,0,65,0,0,55925,8672
